frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.325422,89.955,11.1167,0,0,78.2597,2.50292,38.0759,36.7355,0.008253,0.002129,0.416877,0.196792,0.191334,8.61475,7.92254,0.672083,0.629458
1,0.490314,90.256,11.0796,0,0,84.9552,0,43.529,40.5682,0.004123,0.00259,0.264246,0.239209,0.24975,4.54904,4.52021,0.00425,0.098458
2,0.586203,82.8087,12.076,0,0,77.8681,0,38.1667,38.9258,0.002754,0.001374,0.211208,0.248041,0.038875,4.44888,4.42329,0.003875,0.05425
3,0.675764,88.722,11.2712,0,0,83.3452,0,39.786,42.6348,0.006545,0.0035,0.317668,0.244708,0.050541,4.85225,4.82092,0.004709,0.062292
4,0.768959,87.3678,11.4459,0,0,82.2194,0,39.5285,41.852,0.004163,0.002502,0.273999,0.247458,0.036708,4.65838,4.63292,0.002541,0.070833
5,0.86066,86.9488,11.501,0,0,81.7014,0,39.2033,41.6383,0.005416,0.002207,0.302203,0.226791,0.049042,4.73533,4.69779,0.005875,0.07275
6,0.953057,88.5231,11.2965,0,0,83.4874,0,41.6897,40.9894,0.00309,0.001834,0.231538,0.2515,0.039083,4.54583,4.51992,0.003625,0.069709
7,1.04672,159.625,6.2647,37860,414,154.594,0,40.8163,38.3486,38.7239,35.8256,0.24671,0.238125,0.040458,4.46292,3.94779,0.488958,0.067166
8,1.21378,171.726,5.82323,55347,442,166.323,0,39.2142,36.8905,44.5821,44.6557,0.291373,0.252625,0.044708,4.77858,4.72438,0.026916,0.064375
9,1.38837,212.069,4.71545,59369,594,205.93,0,47.8204,44.6643,57.201,54.905,0.356121,0.367875,0.05325,5.25879,5.20004,0.023542,0.067708
10,1.60342,132.371,7.55452,62302,793,127.002,2.82071,34.0672,33.611,26.4267,29.4152,0.187743,0.192,0.029459,4.94963,4.91713,0.017125,0.045666
11,1.73688,140.141,7.13566,62214,732,134.594,0,33.6584,32.9323,33.339,33.59,0.2755,0.27175,0.043083,4.82467,4.75771,0.02325,0.05625
12,1.88107,250.929,3.9852,63691,726,245.013,0,63.07,53.5718,61.1615,65.4443,0.447375,0.644833,0.1065,4.90888,4.80104,0.022125,0.077458
13,2.13632,192.385,5.1979,66855,788,189.144,0,48.3289,50.2288,43.6448,46.0615,0.358707,0.183083,0.022042,2.8565,2.83812,0.007583,0.027417
14,2.33054,127.948,7.81565,71819,915,124.195,0,30.1281,33.0609,28.5354,31.7001,0.237208,0.200291,0.035042,3.32279,3.28279,0.021,0.046042
15,2.46079,108.428,9.2227,76695,749,105.236,0,29.12,28.5135,23.4174,23.4787,0.216042,0.197208,0.030875,2.80542,2.77696,0.009625,0.036833
16,2.57112,106.607,9.38024,81641,782,103.269,0,27.2583,30.077,22.4441,22.861,0.170085,0.191792,0.024917,2.99142,2.96504,0.015292,0.031208
17,2.67918,106.32,9.40554,88185,931,103.035,0,26.8812,27.5887,22.7863,25.13,0.173707,0.198375,0.028708,2.89808,2.87412,0.009333,0.033667
18,2.78741,103.934,9.62152,102216,1005,100.621,0,26.7142,28.4211,22.1164,22.7119,0.192748,0.197084,0.026292,2.94333,2.91917,0.012167,0.044292
19,2.89335,111.69,8.95337,251118,2733,108.414,0,27.0641,28.4089,27.5782,24.7114,0.171493,0.196042,0.029541,2.88629,2.86358,0.008791,0.032708
20,3.00734,124.722,8.01783,458626,4628,121.514,0.947083,27.7194,30.079,37.2983,24.8335,0.170869,0.184167,0.027291,2.85887,2.83421,0.011834,0.039167
21,3.13387,134.397,7.44067,892573,7616,131.141,0,26.9406,30.745,46.7644,26.0268,0.185914,0.197834,0.026041,2.89129,2.86842,0.01075,0.033584
22,3.27007,153.248,6.52538,1224511,10854,148.905,0,28.4627,28.8718,55.7535,34.9559,0.217458,0.242,0.042791,3.79562,3.75667,0.013209,0.043083
23,3.42506,143.709,6.95849,1515462,14729,140.246,0,32.058,29.6288,45.457,32.3981,0.196582,0.194708,0.028917,2.92917,2.90338,0.010417,0.036417
24,3.56988,127.606,7.83661,1635609,16567,124.321,0,28.6088,27.6218,39.8758,27.5464,0.17083,0.196209,0.022791,2.87363,2.85575,0.007792,0.027709
25,3.69932,130.044,7.68972,1735985,18235,126.672,0,27.5123,30.0312,41.1925,27.2892,0.170869,0.199208,0.026625,3.01958,2.99433,0.010834,0.0385
26,3.83125,129.426,7.7264,1873434,20419,126.108,0,29.3146,27.9717,40.3377,27.8365,0.171414,0.195167,0.025542,2.96588,2.93796,0.015834,0.034208
27,3.96253,133.108,7.51269,1706690,17576,129.818,0,29.682,27.6416,44.074,27.743,0.194331,0.193667,0.028958,2.91408,2.88388,0.013167,0.0345
28,4.09816,143.797,6.95424,1451892,14048,140.549,0,27.2371,28.9386,56.5076,27.2186,0.169752,0.194583,0.030583,2.88254,2.8555,0.012625,0.033709
29,4.24383,143.379,6.97455,1084973,10461,140.001,0,27.7715,28.213,56.0739,27.2004,0.188832,0.190167,0.031792,2.91217,2.87858,0.016,0.044208
