frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.32245,87.4131,11.4399,0,0,75.4627,2.53821,35.4949,36.5904,0.006713,0.001667,0.349041,0.190416,0.133333,8.89,8.13746,0.734458,0.631625
1,0.473203,79.1845,12.6287,0,0,73.8537,0,38.7346,34.2707,0.005164,0.002957,0.286541,0.24225,0.314875,4.52633,4.49717,0.003625,0.081083
2,0.556501,87.2632,11.4596,0,0,82.282,0,41.0703,40.4284,0.002377,0.001456,0.219874,0.249791,0.038083,4.50058,4.47475,0.00375,0.066125
3,0.653387,85.4016,11.7094,0,0,80.104,0,40.1712,39.0277,0.004623,0.002625,0.315578,0.245334,0.052375,4.75258,4.71567,0.003333,0.057958
4,0.742508,89.0059,11.2352,0,0,83.7531,0,44.2752,38.7019,0.003166,0.001375,0.224998,0.231083,0.036541,4.64146,4.61246,0.002417,0.081416
5,0.834462,88.2078,11.3369,0,0,80.8222,0,41.4338,38.5651,0.003831,0.001838,0.265291,0.229208,0.044875,6.83275,6.80454,0.005667,0.078667
6,0.925017,86.0605,11.6197,0,0,80.8002,0,40.5693,39.3981,0.003039,0.001753,0.224334,0.249458,0.038334,4.6735,4.64746,0.003209,0.066708
7,1.01405,169.218,5.90953,37912,418,165.131,0,46.6276,43.9358,38.3945,35.3007,0.260791,0.262834,0.041209,3.59029,3.17504,0.395167,0.043917
8,1.18531,131.179,7.62316,55012,431,127.646,0,31.7222,32.4188,28.7774,33.9173,0.245962,0.246167,0.036209,3.10879,3.06787,0.0225,0.044083
9,1.32243,106.963,9.34904,59124,581,103.437,0,26.644,30.1526,21.7815,24.1488,0.222209,0.195292,0.032,3.12092,3.08479,0.018166,0.043792
10,1.43392,147.321,6.78789,61512,739,141.876,0.954083,34.9453,33.1512,36.2349,35.3945,0.266457,0.498083,0.052042,4.83829,4.78775,0.021375,0.058042
11,1.58569,166.227,6.01587,61454,675,162.782,0,40.605,39.3339,36.9811,45.1226,0.246878,0.192958,0.030916,3.03179,3.00075,0.013584,0.036417
12,1.75383,104.417,9.57703,61596,680,101.101,0,28.383,26.7503,21.8479,23.4595,0.192622,0.197708,0.028667,2.94092,2.91237,0.013625,0.036042
13,1.85922,104.849,9.53749,66194,705,101.321,0,28.7712,27.144,21.872,22.8431,0.171585,0.193875,0.033334,3.08942,3.05508,0.016959,0.035
14,1.96501,105.803,9.45156,72059,812,102.459,0,27.2003,29.0407,22.4501,23.119,0.174001,0.188791,0.029334,2.91958,2.89071,0.01375,0.035209
15,2.07186,108.94,9.17933,77473,770,105.419,0,26.727,29.1528,22.9289,25.9568,0.17104,0.199292,0.028209,3.1085,3.07912,0.0135,0.036375
16,2.18283,104.978,9.52581,82729,826,101.645,0,26.69,26.7509,22.729,24.8129,0.180208,0.1865,0.032125,2.91171,2.87763,0.016667,0.043
17,2.2897,105.502,9.47853,86545,897,102.239,0,28.5434,27.3507,22.3392,23.3295,0.198085,0.195667,0.030083,2.88475,2.85412,0.015084,0.037333
18,2.39713,109.626,9.12195,95893,828,106.236,0,29.2916,28.134,24.1842,23.8193,0.235504,0.212792,0.028875,2.91746,2.88537,0.015209,0.051833
19,2.50892,168.12,5.94811,238922,2444,163.828,0,35.4409,36.1347,49.7925,41.4583,0.359456,0.228208,0.034083,3.80158,3.76983,0.0115,0.039
20,2.67943,159.83,6.25666,391827,4153,156.175,1.22146,33.676,33.9663,47.9618,38.3913,0.364588,0.200916,0.034084,3.20029,3.16254,0.016583,0.044792
21,2.84132,134.505,7.43469,887801,7287,131.197,0,26.9873,27.8126,47.151,28.5142,0.24421,0.19825,0.031541,2.91642,2.88846,0.010833,0.0365
22,2.97683,141.756,7.05436,1411776,11633,137.264,0,29.042,27.3791,52.9452,27.2266,0.16891,0.191,0.029958,4.05442,4.03004,0.011167,0.035292
23,3.11958,126.792,7.88691,1614722,15294,123.414,0,29.299,27.2767,39.5818,26.5887,0.175582,0.199291,0.030167,2.95363,2.92592,0.010542,0.036042
24,3.25207,132.485,7.54802,1584221,16437,128.992,0,29.9464,27.4893,43.7008,27.2109,0.166252,0.195042,0.028083,3.14579,3.12229,0.010709,0.031916
25,3.38653,147.681,6.77137,1788534,18799,143.493,0,28.9435,32.4655,48.6209,32.6143,0.229123,0.224625,0.043458,3.69575,3.6585,0.014583,0.042125
26,3.53724,143.837,6.95233,1956407,19975,140.492,0,30.1008,32.191,46.7049,30.8313,0.18238,0.19675,0.027375,2.96546,2.94058,0.010375,0.033958
27,3.68632,151.701,6.59192,1987775,18432,148.353,0,26.9471,27.1886,64.2752,29.249,0.197582,0.199125,0.025583,2.92858,2.90125,0.013458,0.02875
28,3.83989,132.414,7.55206,1527545,15478,129.127,0,26.8676,27.6821,44.6866,29.2385,0.17375,0.196958,0.028708,2.92867,2.89812,0.015791,0.03375
29,3.97413,128.797,7.76414,1166181,11559,124.327,0,26.6473,27.0367,41.2645,28.7375,0.166542,0.194792,0.026792,4.11779,4.09012,0.013708,0.0315
