frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.322282,89.3418,11.193,0,0,76.6677,2.60508,36.9325,36.2764,0.006332,0.001955,0.338127,0.183,0.13975,9.18025,8.38904,0.762625,0.791125
1,0.481914,87.1105,11.4797,0,0,81.6791,0,40.7658,40.1068,0.004789,0.002459,0.265413,0.2245,0.279834,4.64758,4.61617,0.003958,0.092458
2,0.575845,84.545,11.828,0,0,79.988,0,36.7599,42.3948,0.004756,0.003248,0.288046,0.22075,0.0425,4.10683,4.08212,0.004041,0.049708
3,0.664411,83.6783,11.9505,0,0,79.1825,0,37.3654,38.4963,0.00479,0.001332,0.242826,2.74975,0.032584,4.07254,4.05167,0.0025,0.043166
4,0.751783,84.4987,11.8345,0,0,79.8192,0,39.4148,39.5602,0.005583,0.005087,0.285547,0.224416,0.039125,4.191,4.16304,0.002917,0.070875
5,0.840826,86.2422,11.5953,0,0,80.9403,0,42.6916,37.3423,0.003168,0.002248,0.24,0.324167,0.033625,4.727,4.70354,0.002958,0.044792
6,0.930726,90.6776,11.0281,0,0,85.2352,0,42.3652,41.967,0.003379,0.001168,0.290662,0.249834,0.041167,4.93533,4.91338,0.00325,0.053
7,1.02544,158.481,6.30989,37819,418,152.976,0,39.1483,37.6005,38.9902,36.2988,0.276834,0.23975,0.037792,4.94442,4.44396,0.475208,0.062833
8,1.19628,172.226,5.80631,55163,452,168.669,0,40.8119,37.9937,44.21,44.8302,0.27946,0.188333,0.033042,3.08325,3.04496,0.017792,0.045833
9,1.37053,103.992,9.61613,58700,577,100.089,0,26.264,27.2786,21.4894,24.4023,0.201329,0.183917,0.030042,3.53008,3.49421,0.012083,0.033584
10,1.47636,107.019,9.34415,60283,743,103.704,0.9125,26.428,29.8146,21.6399,24.2621,0.173957,0.198083,0.027834,2.93396,2.90804,0.00925,0.036584
11,1.58527,104.774,9.54435,60861,667,101.449,0,28.5593,27.686,21.5758,22.9872,0.173172,0.195625,0.028417,2.93938,2.90975,0.0135,0.038709
12,1.69186,105.358,9.49149,60957,641,102.066,0,26.787,27.7066,21.6898,25.2235,0.193079,0.191708,0.02975,2.92192,2.89025,0.017084,0.039625
13,1.79905,119.928,8.33833,65679,677,115.436,0,31.4106,29.927,25.8599,27.3963,0.226168,0.217958,0.033958,3.97367,3.9345,0.017417,0.044667
14,1.92195,133.127,7.51161,71844,760,129.84,0,32.3378,36.1316,28.5829,32.0128,0.21896,0.263708,0.031959,2.90154,2.87158,0.012667,0.03325
15,2.05697,106.282,9.4089,77734,755,103.1,0,27.6647,29.5712,22.307,22.9389,0.164793,0.186792,0.028542,2.83208,2.80508,0.015042,0.033042
16,2.16491,105.472,9.48118,82692,846,102.191,0,29.4035,27.331,22.1798,22.6442,0.174209,0.18775,0.031334,2.90137,2.87317,0.012958,0.031709
17,2.27223,105.238,9.5023,88904,948,100.651,0,27.0592,27.8373,22.2618,22.8562,0.171373,0.194167,0.030959,4.2105,4.18125,0.012708,0.033291
18,2.37935,104.508,9.56865,95773,870,101.253,0,26.505,28.1187,22.4535,23.5243,0.18829,0.196209,0.023875,2.90083,2.874,0.014167,0.037333
19,2.49295,138.548,7.21772,265546,2564,134.944,0,32.2083,31.4999,38.8463,31.5989,0.226002,0.258625,0.034875,3.21575,3.18617,0.0125,0.036541
20,2.63249,124.591,8.02626,443236,4450,121.043,1.41233,27.5281,31.1104,34.6367,25.7087,0.172579,0.1975,0.025792,3.14346,3.12154,0.010292,0.033833
21,2.75809,142.806,7.0025,899477,7711,138.81,0,27.8572,30.6145,51.7566,27.73,0.220912,0.213916,0.038291,3.38608,3.34792,0.015041,0.048792
22,2.90312,162.526,6.15286,1300659,10278,159.22,0,29.5867,30.7985,63.1638,34.9812,0.200624,0.199334,0.027625,2.9285,2.9035,0.010042,0.033917
23,3.06669,131.611,7.59818,1766706,16325,128.302,0,27.1889,27.602,44.5884,28.2506,0.16746,0.201916,0.02425,2.90638,2.88675,0.008583,0.028583
24,3.19919,136.202,7.34201,2024566,20492,132.887,0,29.4796,28.2199,46.6555,27.8686,0.171543,0.199333,0.026625,2.92733,2.89792,0.01525,0.047125
25,3.33735,138.208,7.2355,1960339,21488,134.902,0,27.0567,27.5199,48.6085,31.0553,0.172373,0.206583,0.0265,2.93854,2.90875,0.016084,0.036375
26,3.47731,139.337,7.17687,1854829,19310,135.972,0,27.6173,29.9815,49.1972,28.52,0.179498,0.196167,0.030292,2.99783,2.96913,0.013208,0.033375
27,3.61905,131.832,7.5854,1742561,18002,128.478,0,27.1204,27.5209,43.7206,29.444,0.199291,0.196292,0.026334,3.01083,2.98583,0.012209,0.033042
28,3.75692,142.435,7.02076,1227038,12731,137.874,0,27.6661,28.8115,47.7713,32.6988,0.214376,0.233333,0.040584,3.92217,3.8755,0.024541,0.054084
29,3.90211,218.95,4.56726,801228,8039,215.596,0,40.3179,42.2357,87.8515,44.193,0.436791,0.190709,0.029917,2.94096,2.90525,0.0175,0.040375
