frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.319027,89.1674,11.2149,0,0,77.225,2.54225,40.2568,33.5667,0.006748,0.002419,0.344543,0.188208,0.163375,8.82742,8.13554,0.673375,0.589125
1,0.489237,85.1395,11.7454,0,0,80.5195,0,39.7724,39.8459,0.005124,0.002585,0.330542,0.203167,0.358083,3.73367,3.70229,0.004667,0.089917
2,0.576531,83.725,11.9439,0,0,79.0801,0,39.3782,38.8314,0.003624,0.00225,0.256879,0.237292,0.038542,4.09221,4.06546,0.003958,0.04825
3,0.666949,87.3865,11.4434,0,0,81.2647,0,41.9448,38.4273,0.006379,0.004209,0.321498,0.230417,0.049208,5.60958,5.57808,0.007,0.070833
4,0.75854,84.3203,11.8595,0,0,79.6023,0,40.8087,37.987,0.003295,0.002247,0.257842,0.246667,0.033375,4.24992,4.2275,0.002833,0.067167
5,0.85267,84.6417,11.8145,0,0,79.9853,0,41.1709,37.9932,0.004413,0.00204,0.277829,0.238166,0.037167,4.22867,4.20087,0.003208,0.042541
6,0.940822,86.0521,11.6209,0,0,81.4701,0,40.644,40.0374,0.002043,0.001498,0.239952,0.246625,0.033375,4.11846,4.09733,0.002917,0.042417
7,1.03057,160.04,6.24844,37858,417,154.049,0,39.7713,38.5551,42.0235,32.7725,0.269833,0.252875,0.03875,5.43342,4.86383,0.546292,0.062541
8,1.19281,197.658,5.05926,55626,428,190.805,0,43.252,43.1779,54.6736,48.4553,0.301707,0.436917,0.07125,6.03417,5.96754,0.033042,0.071209
9,1.402,119.411,8.37443,58629,538,114.095,0,29.6496,30.3292,25.7287,27.6208,0.266746,0.187958,0.030708,4.84967,4.81829,0.014792,0.036542
10,1.52247,104.003,9.61515,61350,760,100.596,1.25846,26.5465,27.2885,21.6513,23.2074,0.172999,0.196334,0.028791,2.96612,2.93838,0.0105,0.034333
11,1.62749,108.809,9.19038,62775,775,105.284,0,29.0283,29.2601,22.0818,24.2293,0.179585,0.201375,0.030125,3.0815,3.05021,0.013875,0.03775
12,1.73826,105.47,9.48137,63753,756,102.1,0,28.7647,27.3866,21.8637,23.4278,0.194417,0.191542,0.024709,3.01104,2.98079,0.016875,0.0385
13,1.84748,105.787,9.45295,66964,801,102.449,0,26.3187,27.7777,23.9362,23.7458,0.175334,0.19725,0.037375,2.90929,2.8775,0.01,0.036458
14,1.9552,142.01,7.04176,71750,890,137.532,0,32.3621,34.0696,35.1232,35.0129,0.274913,0.271,0.045833,3.94458,3.89733,0.022083,0.048458
15,2.09961,125.413,7.97365,76705,738,122.11,0,33.7484,31.9924,26.6432,29.0446,0.201083,0.197542,0.030125,2.89742,2.86721,0.013417,0.036583
16,2.22601,106.741,9.36843,83156,826,103.424,0,27.7058,29.3083,22.5033,23.2506,0.172253,0.197041,0.028583,2.90329,2.87642,0.012708,0.034875
17,2.33374,106.022,9.43202,86891,998,101.091,0,27.2829,27.3641,22.2918,23.4886,0.182286,0.187666,0.031584,4.49296,4.46225,0.013417,0.038542
18,2.44081,104.139,9.60253,95570,1019,100.907,0,26.9733,27.5497,22.1915,23.5044,0.197002,0.196542,0.02925,2.80142,2.77279,0.0135,0.044541
19,2.54692,110.661,9.03663,223696,2514,107.313,0,26.3417,29.8485,27.1837,23.3033,0.174669,0.189958,0.026916,2.98296,2.95942,0.009666,0.031416
20,2.65951,118.779,8.41901,474784,4771,115.452,0.943042,28.5177,29.3764,31.7128,24.2615,0.172165,0.194208,0.027459,2.97121,2.94571,0.009709,0.033542
21,2.78009,136.018,7.35197,931435,8052,132.729,0,27.3096,27.395,49.8109,27.5397,0.192918,0.198458,0.02775,2.92904,2.90379,0.008834,0.0325
22,2.92048,168.038,5.95103,1348369,11206,163.306,0,29.1449,29.529,69.1267,34.7568,0.235083,0.202625,0.03,4.35958,4.32967,0.014083,0.040375
23,3.09043,133.682,7.48044,1627066,14692,130.379,0,26.7871,27.6828,45.438,27.7353,0.181248,2.27283,0.029334,2.91642,2.8885,0.011334,0.036292
24,3.22604,136.454,7.3285,1793134,17947,133.071,0,27.494,29.8961,47.131,27.8938,0.172994,0.202625,0.02925,3.01171,2.98542,0.010542,0.037125
25,3.36436,137.842,7.25469,2047384,20943,134.522,0,27.2131,27.2285,50.2712,29.1641,0.165583,0.201708,0.027583,2.958,2.92729,0.01675,0.036667
26,3.5041,139.012,7.19363,2083251,21269,135.688,0,26.7957,27.5166,51.103,29.6133,0.179418,0.198292,0.028708,2.95475,2.92708,0.010833,0.034041
27,3.64503,140.513,7.11678,2189623,20665,137.177,0,28.9432,27.2804,50.4474,29.8074,0.210541,0.1995,0.034167,2.94275,2.90879,0.016375,0.036959
28,3.7866,135.782,7.36476,1695554,16759,132.453,0,29.0296,28.2725,46.1346,28.347,0.174833,0.197542,0.027542,2.90683,2.87562,0.015208,0.035625
29,3.92439,146.486,6.82661,1133107,11124,141.22,0,29.836,27.9119,51.9647,30.7877,0.220628,0.198291,0.029875,4.85267,4.81321,0.024709,0.049333
