frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.321852,90.6473,11.0318,0,0,78.8252,2.51179,36.9049,38.4947,0.007047,0.002669,0.415955,0.184584,0.131208,8.59442,7.89604,0.678166,0.702625
1,0.477841,66.1915,15.1077,0,0,62.1403,0,30.3618,30.9821,0.005083,0.003127,0.298872,0.198708,0.240125,3.36229,3.33692,0.002166,0.071167
2,0.552518,66.7162,14.9889,0,0,62.7323,0,29.2185,32.7862,0.002497,0.002039,0.242621,0.192666,0.034417,3.56404,3.54475,0.00325,0.042333
3,0.622336,68.4875,14.6012,0,0,64.6899,0,32.6265,31.3181,0.002289,0.001291,0.238918,0.208208,0.033959,3.37292,3.35154,0.002209,0.039583
4,0.692464,77.8203,12.8501,0,0,71.237,0,35.3173,35.1745,0.002461,0.001452,0.203912,0.227125,0.03625,6.02579,5.99775,0.007166,0.092375
5,0.77183,83.5089,11.9748,0,0,77.7451,0,37.2365,39.4785,0.002669,0.001374,0.265714,0.333125,0.040708,5.14912,5.11542,0.003042,0.061958
6,0.859065,86.272,11.5912,0,0,81.0369,0,38.8741,41.3122,0.005168,0.002707,0.273918,0.231208,0.046541,4.64971,4.61867,0.002875,0.063167
7,0.949417,157.866,6.3345,37859,417,152.454,0,40.5244,40.1113,39.8309,31.1412,0.228918,0.258166,0.040125,4.87371,4.36729,0.484167,0.055625
8,1.10985,182.21,5.48817,55363,438,177.029,0,38.9475,40.1966,53.3326,41.5895,0.237455,2.28479,0.039917,4.63925,4.59654,0.020667,0.062042
9,1.29606,156.225,6.40101,59669,592,152.762,0,36.3164,36.8513,40.6777,38.0877,0.264878,0.254833,0.036708,3.03788,3.00583,0.012958,0.036708
10,1.45444,105.943,9.43908,62844,810,102.606,0.930125,26.1582,30.1706,21.6201,23.0814,0.175621,0.195709,0.029167,2.96292,2.93717,0.009292,0.032292
11,1.56244,104.759,9.54569,63204,764,101.469,0,27.5788,27.6303,22.3809,23.2289,0.18804,0.191375,0.02775,2.92575,2.89879,0.010458,0.036375
12,1.673,105.205,9.50521,64259,753,101.862,0,27.1493,29.087,21.9247,22.9996,0.211754,0.193333,0.032167,2.92037,2.88517,0.016208,0.034209
13,1.7803,109.062,9.16905,66844,912,105.644,0,26.8275,28.0093,24.2337,25.87,0.219833,0.187625,0.0395,2.97167,2.93475,0.014541,0.039583
14,1.89116,105.009,9.52298,70661,979,101.55,0,26.411,27.341,22.1763,24.9713,0.179748,0.197542,0.030417,3.08117,3.05167,0.013417,0.034959
15,1.9981,104.623,9.55817,77566,730,101.31,0,26.2443,29.142,22.2816,23.0129,0.167456,0.193375,0.028042,2.94238,2.91325,0.013584,0.038416
16,2.10458,103.164,9.69335,84714,1022,99.887,0,26.1311,27.5185,22.5868,23.0131,0.174166,0.189083,0.028208,2.91029,2.88133,0.011875,0.0335
17,2.20965,104.522,9.56738,86686,1176,101.006,0,26.073,29.4987,21.9047,22.9056,0.172832,0.178083,0.026791,3.16,3.13229,0.012,0.033541
18,2.31886,105.657,9.46458,99247,1141,102.452,0,28.4825,27.3395,21.924,24.0502,0.198838,0.185584,0.025583,2.85733,2.83242,0.011042,0.034959
19,2.42648,110.496,9.05007,220814,2319,107.298,0,28.5854,28.1599,25.8908,24.0251,0.168293,0.2005,0.025875,2.83917,2.81417,0.011167,0.035042
20,2.53924,116.4,8.59106,465146,4514,113.07,0.952875,26.9378,27.8202,32.2967,24.4115,0.177002,0.199583,0.027417,2.99021,2.96854,0.008708,0.031959
21,2.65745,130.925,7.63797,867610,7828,127.222,0,27.2127,28.0612,42.5753,28.5846,0.213876,0.205541,0.036833,3.21479,3.18258,0.0115,0.042625
22,2.79055,183.277,5.45622,1419739,11550,180.018,0,31.5474,32.1606,79.1135,36.4743,0.22858,0.194583,0.027333,2.89087,2.8655,0.010292,0.033458
23,2.97571,127.578,7.83834,1537414,14691,124.32,0,26.6953,29.6376,39.7155,27.6145,0.176293,0.1985,0.030042,2.89258,2.8675,0.00975,0.033875
24,3.10514,128.215,7.79939,1563989,15810,124.88,0,28.457,27.8445,40.9016,27.0296,0.170499,0.198042,0.028416,2.97704,2.95158,0.010375,0.034042
25,3.23522,127.052,7.87081,1659431,17735,123.698,0,27.1698,27.0084,38.9723,29.9022,0.168251,0.198792,0.028791,2.99858,2.97367,0.010333,0.031334
26,3.36437,129.036,7.74976,1983255,20847,125.779,0,30.0048,27.6435,39.7454,27.7348,0.176462,0.194708,0.0305,2.90029,2.87533,0.010333,0.034625
27,3.49534,128.877,7.75933,1845059,18936,125.602,0,30.374,27.3037,39.9595,27.2911,0.196465,0.19925,0.027042,2.9105,2.87696,0.017833,0.039583
28,3.62655,129.847,7.70138,1543334,15328,126.268,0,28.5385,27.4639,40.441,29.1697,0.180296,0.183292,0.035292,3.19696,3.16517,0.0135,0.035958
29,3.75825,143.834,6.95244,968546,9920,140.586,0,30.2463,28.9663,51.0195,29.6619,0.205204,0.194708,0.026667,2.89625,2.86646,0.015209,0.036625
