frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.30419,76.037,13.1515,0,0,64.3081,2.2495,31.6316,29.6012,0.00679,0.002207,0.349793,0.17875,0.138042,8.60337,8.01379,0.567792,0.603959
1,0.38993,56.076,17.8329,0,0,52.1217,0,25.4141,25.9957,0.003044,0.001293,0.256792,0.181416,0.191542,3.36817,3.34733,0.002917,0.071166
2,0.449199,54.5424,18.3344,0,0,51.3094,0,24.9234,25.6821,0.002586,0.000915,0.254543,0.18075,0.031875,2.86333,2.84371,0.002666,0.04075
3,0.506107,54.7746,18.2566,0,0,51.3568,0,24.9139,25.7475,0.001789,0.001121,0.246043,0.179917,0.025333,3.06325,3.04725,0.0015,0.030459
4,0.562621,54.3721,18.3918,0,0,50.8735,0,24.5604,25.5804,0.002414,0.001544,0.268871,0.1765,0.035708,3.05112,3.02617,0.003625,0.061625
5,0.618844,55.4747,18.0262,0,0,52.1316,0,24.9437,26.4664,0.003675,0.001543,0.258293,0.180333,0.030833,2.93383,2.91046,0.002542,0.045417
6,0.675189,54.9027,18.214,0,0,51.4889,0,25.0672,25.7154,0.002244,0.00142,0.24529,0.180583,0.023417,3.01808,3.00354,0.001834,0.03325
7,0.731926,87.9696,11.3676,37858,417,84.1338,0,25.4427,25.6205,15.1026,17.2953,0.193083,0.208541,0.031625,3.44871,3.14779,0.282959,0.035959
8,0.821553,100.197,9.9803,55222,429,96.7105,0,25.7278,25.7041,20.8077,23.8485,0.17392,0.182583,0.025875,3.13183,3.10396,0.015875,0.036875
9,0.92326,100.37,9.96312,58706,575,96.9702,0,26.0248,25.721,21.278,23.2604,0.182207,0.181958,0.033083,2.97267,2.94454,0.013291,0.032125
10,1.02453,101.229,9.87858,60515,730,97.7437,1.42892,25.6379,25.6337,21.1223,23.2582,0.172954,0.216083,0.028958,3.07242,3.04654,0.00925,0.032083
11,1.12669,100.078,9.99221,61634,686,96.5421,0,25.8248,26.0973,21.5597,22.399,0.186502,0.17875,0.036625,3.08225,3.04208,0.018916,0.045958
12,1.22859,98.8265,10.1187,61702,651,95.4779,0,25.4037,25.7929,21.2897,22.3635,0.183246,0.175875,0.030875,2.975,2.94529,0.013958,0.032792
13,1.32938,98.3851,10.1641,64511,695,94.9456,0,25.1704,25.7082,21.1294,22.2632,0.19079,0.212834,0.029167,3.07504,3.04958,0.008792,0.031125
14,1.42971,100.464,9.95377,71242,778,97.0559,0,25.7123,25.6672,21.6246,23.4345,0.170584,0.181125,0.026875,3.04612,3.01633,0.013666,0.032625
15,1.53208,101.087,9.89248,78073,770,97.7158,0,25.8822,25.7472,22.0781,23.377,0.176921,0.181583,0.029792,3.00462,2.97412,0.01325,0.030167
16,1.63502,100.689,9.93162,83453,937,97.4114,0,25.9196,25.7387,21.8445,23.2883,0.175578,0.178083,0.028459,2.90708,2.88204,0.0095,0.03375
17,1.73753,98.6088,10.1411,88600,943,95.4051,0,25.2819,25.6976,21.7489,22.0404,0.183873,0.181625,0.028,2.82004,2.78904,0.015,0.037625
18,1.83797,97.9629,10.2079,97445,849,94.6858,0,25.1067,25.6091,21.3691,21.9776,0.175292,0.181292,0.027834,2.91192,2.88321,0.013416,0.031291
19,1.93777,103.815,9.63254,248630,2462,100.682,0,25.1328,25.5522,27.2622,22.0955,0.192171,0.181875,0.024084,2.78617,2.76375,0.009042,0.027792
20,2.04338,108.852,9.18677,452345,4484,105.612,0.932709,25.2402,25.611,30.5883,22.6041,0.172745,0.190958,0.029458,2.87975,2.85429,0.010125,0.032875
21,2.15405,165.902,6.02766,915960,8013,162.271,0,29.3659,29.6235,71.8662,30.5926,0.258375,0.245958,0.041667,3.21183,3.18008,0.009959,0.031917
22,2.32187,131.882,7.58255,1447097,12143,128.386,0,25.9316,26.0808,49.6793,26.0404,0.193873,0.186625,0.0375,3.09817,3.06992,0.012292,0.037083
23,2.45563,120.419,8.30435,1636592,15239,117.145,0,25.4892,25.7782,38.7034,26.5326,0.177793,0.184584,0.028375,2.91883,2.88783,0.01675,0.030125
24,2.57787,120.706,8.28461,1737494,17258,117.382,0,25.413,25.5392,39.597,26.1913,0.171043,0.189541,0.028417,2.95654,2.93075,0.009708,0.02875
25,2.70047,123.025,8.1284,1929353,20132,119.821,0,25.4056,25.8759,40.9314,26.973,0.17458,0.184917,0.026042,2.85104,2.82525,0.010458,0.028875
26,2.82439,124.794,8.01318,1935730,19965,121.556,0,25.809,25.7286,43.0404,26.3234,0.17946,0.1845,0.027666,2.83279,2.80154,0.017292,0.035875
27,2.95107,130.84,7.6429,2091198,20349,127.705,0,25.5576,25.7205,49.3937,26.3964,0.175628,0.181,0.026042,2.77392,2.74504,0.015167,0.031958
28,3.08382,123.822,8.07613,1745174,18364,120.624,0,25.5837,25.7219,42.279,26.348,0.206169,0.184834,0.029125,2.80904,2.77825,0.014333,0.035667
29,3.2086,132.646,7.53886,1278204,12746,129.367,0,26.7788,26.7613,47.9732,27.1693,0.198998,0.183958,0.028792,2.8605,2.82758,0.01675,0.034542
