frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.323843,87.0034,11.4938,0,0,75.2129,2.47929,35.4203,36.4623,0.006872,0.001915,0.382163,0.178625,0.125541,8.68812,7.98983,0.679209,0.680333
1,0.483185,87.132,11.4768,0,0,80.6037,0,38.7734,41.0037,0.004541,0.002499,0.274002,0.239041,0.289875,5.72983,5.69479,0.003417,0.085041
2,0.574504,83.1453,12.0271,0,0,78.0488,0,40.1344,37.1225,0.003046,0.001795,0.225378,0.246791,0.044209,4.60279,4.57392,0.003833,0.058875
3,0.66886,89.0414,11.2307,0,0,83.8089,0,43.2726,39.5397,0.008712,0.006999,0.379418,0.23725,0.043333,4.73042,4.69608,0.005625,0.061334
4,0.768178,89.4327,11.1816,0,0,84.351,0,41.6139,41.8842,0.004003,0.003003,0.277333,0.246083,0.036416,4.56233,4.53988,0.002833,0.079042
5,0.863993,89.9246,11.1204,0,0,84.8523,0,42.7497,41.189,0.005791,0.004628,0.328997,0.234292,0.046042,4.60808,4.58246,0.003333,0.0475
6,0.957868,85.1425,11.745,0,0,80.2721,0,37.4845,41.9973,0.002371,0.001673,0.23154,0.252166,0.033958,4.42683,4.40317,0.002834,0.043375
7,1.04726,137.068,7.29564,37825,417,133.248,0,37.1483,35.5356,31.512,28.3195,0.219371,0.19975,0.035917,3.39417,3.00163,0.375125,0.045167
8,1.19042,105.901,9.44277,54840,471,102.537,0,27.5427,27.9729,21.2952,25.0765,0.187462,0.183708,0.029833,2.971,2.94058,0.013459,0.03725
9,1.29837,105.338,9.49328,59187,564,102.011,0,27.2978,29.3299,21.6353,23.0983,0.197251,0.180709,0.029042,2.94383,2.91438,0.013125,0.034375
10,1.40561,106.202,9.41604,61035,783,102.816,0.903542,26.8601,29.8672,21.6699,22.8684,0.171954,0.196792,0.033125,3.00462,2.97704,0.011583,0.030666
11,1.51375,104.716,9.54962,62622,751,99.539,0,26.6067,27.8248,21.6448,22.8334,0.172623,0.18675,0.027,4.82454,4.79763,0.014416,0.037542
12,1.6203,103.851,9.62916,63967,744,100.373,0,27.049,27.4199,21.6598,23.5447,0.20246,0.198125,0.033375,3.05533,3.01171,0.023042,0.050042
13,1.72507,130.117,7.68538,67071,787,126.684,0,31.7205,32.173,29.0108,32.9898,0.226586,0.239333,0.033209,2.99925,2.96696,0.014542,0.0355
14,1.85618,105.991,9.43473,71363,910,102.656,0,29.2085,27.3857,22.2807,23.1046,0.178543,0.191292,0.028583,2.92179,2.89267,0.011792,0.033708
15,1.9641,104.764,9.54528,77152,857,101.407,0,28.4877,27.3544,22.2698,22.6722,0.171874,0.181459,0.026666,2.99225,2.96046,0.015959,0.035667
16,2.07064,106.487,9.39085,81897,872,103.301,0,29.0112,28.4071,22.0741,23.1235,0.200333,0.195375,0.030666,2.79321,2.75967,0.015792,0.039
17,2.17901,105.987,9.43514,86566,961,102.522,0,26.419,30.4209,22.2053,22.8431,0.166746,0.1925,0.032083,3.07258,3.04508,0.0095,0.035417
18,2.28691,106.246,9.41211,99635,987,102.964,0,27.0521,27.671,24.4097,23.1663,0.198712,0.192625,0.027916,2.91133,2.87792,0.016167,0.03875
19,2.39504,115.475,8.65986,241184,2369,112.14,0,26.6108,32.1615,29,23.7214,0.176672,0.196416,0.027708,2.97337,2.94408,0.013416,0.038833
20,2.51293,119.857,8.34329,474937,4706,116.617,1.02167,29.0241,27.4565,34.2831,24.1851,0.171791,0.197125,0.026959,2.88442,2.85812,0.011084,0.036334
21,2.63464,152.963,6.53755,941230,7921,149.491,0,27.8059,30.4182,62.4769,28.0135,0.232162,0.208833,0.033,3.05158,3.02258,0.01275,0.039917
22,2.78973,149.117,6.70613,1439666,11857,145.849,0,27.9548,29.2798,57.5584,30.3908,0.192039,0.185583,0.026459,2.90254,2.87621,0.012583,0.036084
23,2.9407,135.457,7.38244,1593764,14359,132.178,0,27.4425,27.6038,46.9467,29.5193,0.181377,0.198667,0.030958,2.90454,2.87637,0.01175,0.033333
24,3.0792,129.923,7.69684,1736272,17116,126.584,0,27.0101,27.913,40.944,30.0508,0.172585,0.187334,0.025334,2.90192,2.87613,0.011083,0.035917
25,3.21105,132.504,7.54697,1825337,19061,129.077,0,28.937,28.6603,43.4373,27.3835,0.166169,0.194584,0.040125,3.01587,2.97683,0.017042,0.037333
26,3.34906,140.993,7.09254,1947876,19782,137.776,0,27.5415,27.838,51.9745,29.7571,0.179826,0.2,0.026792,2.86542,2.84138,0.010042,0.031125
27,3.49099,157.73,6.33994,2054641,19160,154.334,0,27.526,28.0302,70.2224,27.8703,0.19258,0.194333,0.026042,2.97987,2.94787,0.01775,0.038208
28,3.6498,149.148,6.70476,1384390,14056,144.889,0,28.758,29.1445,54.4378,31.683,0.218371,0.238667,0.033417,3.68525,3.64296,0.021042,0.047
29,3.80136,169.313,5.90622,911700,10043,166.136,0,33.9192,31.0739,64.5624,35.851,0.232291,0.196583,0.030084,2.8,2.76929,0.014542,0.034083
