frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.30449,83.4587,11.982,0,0,71.1505,2.20887,35.5905,32.4566,0.007496,0.002503,0.354541,0.18775,0.155833,9.09379,8.32704,0.7445,0.700875
1,0.39749,68.1458,14.6744,0,0,63.0388,0,31.1744,31.1288,0.001959,0.001458,0.230375,0.226417,0.216041,4.47546,4.4535,0.002958,0.071208
2,0.470588,78.1127,12.802,0,0,73.4296,0,37.1205,35.571,0.001751,0.000793,0.213875,0.229208,0.035291,4.23404,4.20983,0.003167,0.045209
3,0.552556,79.279,12.6137,0,0,74.2216,0,37.265,36.1732,0.001712,0.001333,0.233,0.226958,0.04625,4.53946,4.50675,0.005125,0.065458
4,0.635374,79.9675,12.5051,0,0,74.6782,0,37.4484,36.3667,0.002083,0.001791,0.244377,0.23375,0.038709,4.6255,4.59642,0.003417,0.075167
5,0.71883,89.1008,11.2232,0,0,83.755,0,41.7647,41.0803,0.003499,0.00154,0.285494,0.229666,0.040625,4.71346,4.67854,0.004167,0.062583
6,0.810239,80.6805,12.3946,0,0,75.6207,0,38.1436,36.5697,0.003462,0.002787,0.311963,0.232417,0.038125,4.53704,4.50921,0.0025,0.04775
7,0.894526,161.248,6.20163,37859,417,155.016,0,40.7696,38.7143,38.8127,35.6878,0.243707,0.3335,0.053792,5.53442,5.03471,0.471875,0.062417
8,1.05955,194.628,5.138,55403,440,188.721,0,43.2139,41.2681,54.6432,48.4683,0.314168,0.303584,0.053417,5.14567,5.07083,0.0435,0.072166
9,1.2584,224.394,4.45644,59532,552,220.094,0,54.0909,51.233,56.4264,57.1959,0.422705,0.304667,0.049417,3.77425,3.73379,0.0145,0.037667
10,1.485,120.513,8.29787,60446,736,117.266,1.41033,30.7389,31.51,25.0828,27.8503,0.197332,0.177917,0.031542,2.85329,2.82417,0.010458,0.036625
11,1.60732,97.0444,10.3046,60506,691,93.8473,0,25.2205,25.7799,20.8635,21.3571,0.173292,0.181041,0.026792,2.83804,2.80875,0.013375,0.031792
12,1.70608,97.5419,10.252,60771,622,94.3658,0,25.2267,25.8552,21.2359,21.4188,0.179174,0.179833,0.028167,2.81038,2.77971,0.013166,0.034583
13,1.80538,96.9758,10.3119,64825,690,93.8224,0,24.9936,25.605,21.2594,21.3257,0.190333,0.180083,0.024125,2.8065,2.786,0.0085,0.028917
14,1.90403,98.2086,10.1824,73077,797,94.9611,0,25.2427,25.8026,21.4332,21.8571,0.173667,0.181834,0.029334,2.88521,2.85817,0.010583,0.032292
15,2.00411,97.6437,10.2413,79455,784,94.3383,0,25.0536,25.6488,21.6834,21.3344,0.167084,0.182416,0.024333,2.96904,2.946,0.012292,0.028666
16,2.10331,97.2058,10.2874,83646,851,94.0646,0,25.0957,25.7054,21.3828,21.2615,0.163499,0.181125,0.019833,2.77425,2.75738,0.008791,0.030958
17,2.20188,97.4935,10.2571,89684,963,94.3096,0,25.2689,25.7272,21.2889,21.396,0.172296,0.181042,0.028,2.8,2.76992,0.013833,0.03325
18,2.30115,97.2558,10.2822,92806,1018,94.0771,0,25.1075,25.7377,21.2909,21.3121,0.174868,0.181625,0.03125,2.80642,2.77867,0.010167,0.035666
19,2.40021,105.941,9.43925,248406,2401,102.535,0,24.7666,25.5604,29.5159,21.9509,0.23846,0.18475,0.030916,2.99792,2.96787,0.0115,0.040833
20,2.5081,112.629,8.87869,430895,3933,109.141,0.950125,25.1482,25.6817,34.2879,22.4383,0.173579,0.181333,0.029667,3.09058,3.05654,0.016084,0.041834
21,2.62251,134.881,7.41396,918305,7301,131.72,0,25.2574,25.654,55.6971,24.4681,0.177208,0.181875,0.026458,2.78654,2.76092,0.010583,0.036416
22,2.75922,130.08,7.68758,1428443,12297,126.888,0,25.285,25.4935,50.6593,24.795,0.194918,0.18,0.030792,2.79742,2.76883,0.011041,0.035625
23,2.89108,122.488,8.16405,1692123,15506,119.289,0,25.2484,25.649,42.1416,25.6167,0.167085,0.179583,0.038,2.79225,2.76221,0.011625,0.042125
24,3.01536,121.664,8.21936,1788741,18287,118.504,0,25.405,25.6219,41.3305,25.5117,0.170374,0.185125,0.026583,2.79254,2.76779,0.010541,0.035625
25,3.1388,120.402,8.30552,1974063,20669,117.253,0,25.2347,25.7343,40.037,25.6172,0.166675,0.184083,0.026875,2.78179,2.75475,0.0115,0.036042
26,3.2601,123.44,8.1011,2173997,21723,120.253,0,26.0935,25.715,42.0292,25.7655,0.173086,0.179834,0.028541,2.78454,2.75454,0.0145,0.031792
27,3.38532,123.316,8.10927,1833186,18504,120.073,0,25.4362,25.642,42.6244,25.7349,0.174496,0.183042,0.027,2.87254,2.84262,0.015084,0.034625
28,3.50953,121.486,8.23137,1490340,15592,118.371,0,25.7465,25.5514,41.023,25.3744,0.199084,0.18425,0.024375,2.71696,2.68792,0.01375,0.032208
29,3.63293,123.185,8.1179,1080654,11580,120.005,0,25.2798,25.6279,43.7972,24.6673,0.170128,0.183,0.02775,2.79862,2.76904,0.014375,0.034917
