frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.321124,85.1965,11.7376,0,0,72.189,2.46533,35.8257,33.0102,0.007504,0.002626,0.356711,0.1875,0.146333,9.64937,8.97537,0.653917,0.725041
1,0.472094,88.4372,11.3075,0,0,82.7108,0,41.258,40.5338,0.007798,0.004252,0.335584,0.226291,0.292125,4.91788,4.88554,0.002958,0.081834
2,0.567441,85.6793,11.6714,0,0,81.09,0,38.9386,41.3231,0.005457,0.002296,0.299706,0.227584,0.033125,4.1795,4.15796,0.002667,0.042291
3,0.657084,85.6946,11.6693,0,0,79.6783,0,42.7675,36.1575,0.002831,0.001208,0.225666,0.228875,0.035291,5.58721,5.56771,0.002333,0.040791
4,0.746702,86.5381,11.5556,0,0,81.5578,0,39.1764,41.5488,0.004749,0.00275,0.279831,0.235666,0.044875,4.47958,4.45129,0.005791,0.075875
5,0.839917,82.765,12.0824,0,0,78.119,0,37.0653,40.2611,0.003583,0.001743,0.242376,0.221958,0.033959,4.20179,4.17829,0.003125,0.04925
6,0.927418,87.6447,11.4097,0,0,80.1485,0,40.8007,38.5391,0.003838,0.001378,0.230206,0.238167,0.04025,6.963,6.93692,0.003167,0.055875
7,1.02017,163.221,6.12667,37858,417,157.348,0,43.8872,39.2674,39.3283,33.9131,0.27383,0.2545,0.04025,5.30971,4.716,0.56775,0.065583
8,1.19705,214.43,4.66352,55222,429,209.595,0,56.1537,45.8948,52.581,53.9309,0.303415,0.271083,0.049416,4.19733,4.14833,0.022083,0.0625
9,1.41428,119.455,8.37133,58904,589,116.16,0,29.6928,33.0181,25.288,27.4699,0.206711,0.198375,0.03125,2.91433,2.88404,0.013875,0.031041
10,1.53561,102.94,9.71444,60813,778,99.6744,0.940834,26.2961,27.0469,21.9662,22.8027,0.169916,0.180416,0.028542,2.89542,2.86979,0.01,0.035834
11,1.64042,106.439,9.3951,62518,729,103.154,0,27.7064,30.3066,21.6945,22.805,0.172164,0.196292,0.026708,2.927,2.89629,0.012833,0.034125
12,1.74867,106.235,9.41313,63383,709,102.6,0,26.5209,27.6253,21.973,25.8145,0.205834,0.185958,0.027583,3.27017,3.23263,0.021,0.040875
13,1.85799,116.256,8.60171,66899,850,112.568,0,28.468,29.756,26.3153,27.3467,0.208831,0.179583,0.031542,3.28867,3.25687,0.01025,0.036041
14,1.97605,107.152,9.33253,71862,966,103.872,0,28.7757,27.9475,23.3985,23.0895,0.187746,0.198458,0.031292,2.91171,2.87775,0.017209,0.038917
15,2.08945,109.318,9.14765,76034,718,106.052,0,27.1155,30.2506,24.1663,23.8672,0.189206,0.186625,0.027833,2.90471,2.87679,0.014,0.033458
16,2.19965,105.18,9.50754,82331,815,101.504,0,26.9715,29.0657,22.1525,22.657,0.169335,0.194542,0.026625,3.25258,3.22392,0.014416,0.045833
17,2.30576,103.448,9.66668,85372,910,100.171,0,26.9356,27.4026,22.2978,22.884,0.169373,0.195916,0.028958,2.87821,2.84979,0.012125,0.033083
18,2.41119,103.095,9.69981,97240,1072,99.833,0,25.8785,26.8798,21.63,24.782,0.201751,0.187583,0.027417,2.89558,2.86979,0.01,0.036875
19,2.51521,109.761,9.11074,251460,2568,106.477,0,28.7632,27.1383,26.958,22.9644,0.169544,0.195666,0.02575,2.88321,2.85996,0.010583,0.035834
20,2.62692,120.303,8.31236,459506,4375,117.056,0.951333,29.205,27.1273,35.2096,23.9188,0.172748,0.192084,0.028334,2.87462,2.84987,0.008875,0.033542
21,2.74966,166.154,6.01851,894481,7570,160.07,0,29.449,32.8581,64.2207,32.0488,0.337212,0.2715,0.093458,4.82208,4.73588,0.039583,0.132083
22,2.9272,421.801,2.37078,1382473,11564,415.033,0,68.4115,66.9815,190.481,85.9692,1.33455,0.541625,0.147459,5.25279,5.13121,0.055584,0.121125
23,3.35408,341.855,2.92521,1779111,15827,333.733,0,56.8749,57.0806,146.59,70.0498,1.24962,0.556667,0.142459,6.60683,6.48804,0.055791,0.144959
24,3.69904,356.573,2.80447,1850482,18404,349.381,0,68.7855,60.916,147.287,69.3105,0.994247,0.581334,0.1325,5.26233,5.1445,0.043167,0.109083
25,4.05901,387.733,2.5791,1897938,19949,380.653,0,74.7552,67.454,157.226,78.2117,1.16696,0.6395,0.1445,5.44262,5.32396,0.052916,0.113958
26,4.45214,373.906,2.67447,2115341,22207,367.701,0,69.7374,63.4437,153.182,78.8797,1.04433,0.552583,0.077542,5.19754,5.12796,0.021083,0.07375
27,4.83056,361.266,2.76804,2048160,20763,354.152,0,70.5213,58.4563,146.2,76.36,0.982754,0.508083,0.138208,5.54467,5.387,0.088209,0.154583
28,5.19715,406.54,2.45978,1707984,16197,399.713,0,73.2465,72.5521,158.64,92.4546,1.22104,0.3495,0.133167,5.35946,5.23271,0.058666,0.118292
29,5.61036,346.103,2.88932,1166488,11029,339.7,0,62.1204,62.6062,142.523,69.9988,0.919414,0.36875,0.1065,4.96283,4.85246,0.062375,0.13525
