frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.309946,75.5692,13.2329,0,0,63.9178,2.3,31.1686,29.5642,0.006586,0.001917,0.36012,0.190333,0.128541,8.59229,7.92729,0.64625,0.644541
1,0.395199,59.583,16.7833,0,0,55.8461,0,27.1754,27.9709,0.002454,0.001875,0.228709,0.202833,0.18225,3.17179,3.15229,0.003708,0.067042
2,0.4584,58.5676,17.0743,0,0,55.2933,0,26.9311,27.6376,0.002414,0.001457,0.255748,0.194125,0.033958,2.87346,2.85237,0.002,0.038291
3,0.519288,57.8282,17.2926,0,0,54.6144,0,26.4922,27.4245,0.002876,0.001126,0.234158,0.194958,0.020833,2.89121,2.88046,0.001667,0.029792
4,0.578605,57.1317,17.5034,0,0,53.6901,0,25.8539,27.1115,0.00204,0.001207,0.25029,0.19575,0.026208,3.00683,2.98983,0.001834,0.053833
5,0.636632,56.4952,17.7006,0,0,53.1124,0,25.6107,26.756,0.002252,0.00138,0.246582,0.189584,0.031584,2.90258,2.87838,0.003208,0.053166
6,0.695045,57.5875,17.3649,0,0,54.22,0,26.1865,27.2988,0.002624,0.001463,0.258747,0.19325,0.032958,2.95825,2.93521,0.002667,0.045709
7,0.75352,91.5846,10.9189,37856,415,88.0072,0,26.971,27.5725,15.6615,17.1318,0.193503,0.190709,0.02875,3.15158,2.84725,0.288167,0.039042
8,0.846713,101.234,9.87807,55163,458,97.9293,0,26.4291,27.2678,21.2667,22.3302,0.170834,0.191333,0.026833,2.93562,2.907,0.014125,0.033625
9,0.949727,101.279,9.87373,61370,593,98.0778,0,26.2197,27.1589,21.8222,22.2429,0.170998,0.194209,0.028042,2.83462,2.80671,0.01075,0.029416
10,1.05276,109.133,9.16317,62671,693,105.796,0.924666,27.3991,28.7341,24.0727,23.9412,0.216587,0.204958,0.029584,2.94608,2.91312,0.0155,0.038
11,1.16385,102.579,9.74862,63375,671,99.3097,0,26.4822,27.6489,22.081,22.4513,0.174998,0.195209,0.029875,2.86642,2.83708,0.013375,0.035417
12,1.26824,101.918,9.81186,63641,602,98.6833,0,26.4635,27.285,21.9772,22.3248,0.170043,0.194083,0.026958,2.86371,2.83408,0.013167,0.034542
13,1.37104,118.115,8.46631,67120,652,112.663,0,28.4452,29.4953,26.1667,27.564,0.289459,0.22675,0.046333,4.7945,4.73771,0.017875,0.064417
14,1.4924,214.291,4.66656,73438,707,210.51,0,50.0615,48.7764,55.2204,55.3063,0.400332,0.324125,0.045542,3.28238,3.24792,0.013458,0.04425
15,1.70884,170.765,5.856,76751,703,167.264,0,41.7824,42.2387,38.7835,43.55,0.290207,0.299125,0.036208,3.09079,3.06038,0.011792,0.035708
16,1.88146,100.028,9.99721,84051,766,96.814,0,25.5189,26.498,21.7325,22.4339,0.166418,0.195917,0.027209,2.84275,2.81879,0.008416,0.032208
17,1.98327,100.957,9.90517,91275,997,97.5493,0,25.4854,26.0849,21.7275,23.5383,0.224045,0.178917,0.04675,2.95083,2.91267,0.01575,0.04575
18,2.0861,150.587,6.64069,107662,1213,142.954,0,32.7962,35.7632,37.4871,34.3863,0.450713,0.520042,0.198084,5.437,5.297,0.048084,0.170916
19,2.24171,314.348,3.18119,297402,2751,305.971,0,64.4559,65.0735,103.491,69.2955,1.32429,0.565584,0.171,5.9755,5.81233,0.072334,0.223083
20,2.56195,276.992,3.61021,482635,4490,273.548,3.29167,52.9385,53.7398,106.696,55.5148,0.696744,0.191958,0.027708,2.83062,2.80313,0.011792,0.037959
21,2.84071,134.346,7.44344,987846,8334,130.95,0,26.7242,27.1877,50.8289,25.5567,0.174167,0.195875,0.027625,3.01938,2.98908,0.014334,0.038792
22,2.97691,135.507,7.37967,1424698,11506,132.012,0,26.5619,27.432,50.4127,26.8732,0.208166,0.189292,0.032958,3.04629,3.01375,0.012875,0.039375
23,3.11443,147.878,6.76231,1716169,15526,144.65,0,29.6117,30.4701,52.2528,31.6203,0.20825,0.1835,0.03225,2.83467,2.80675,0.011208,0.035416
24,3.26412,131.217,7.62097,1801946,17754,128.065,0,26.9681,27.7397,44.6965,27.9927,0.185626,0.197125,0.028375,2.777,2.74646,0.015584,0.03775
25,3.3971,128.678,7.77132,1966607,20451,125.429,0,26.876,27.243,43.733,26.9325,0.166255,0.197459,0.029666,2.87079,2.84333,0.010375,0.03375
26,3.52751,132.167,7.5662,2022932,19471,128.968,0,26.451,27.2026,47.5405,27.1263,0.174496,0.194375,0.027375,2.83975,2.81004,0.013708,0.033167
27,3.66143,128.562,7.77836,1475870,14372,125.249,0,26.4946,26.9452,44.3212,26.8199,0.176876,0.191542,0.032583,2.90413,2.86687,0.017667,0.039
28,3.79179,127.855,7.82137,1234644,12132,124.733,0,26.4053,27.2544,44.4582,25.9224,0.213917,0.193875,0.032125,2.71971,2.68421,0.017541,0.039333
29,3.92054,126.842,7.88381,1034684,10149,123.549,0,27.2707,27.4256,42.2928,25.898,0.170961,0.196291,0.026333,2.87583,2.84479,0.01575,0.036334
