frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.324854,84.81,11.7911,0,0,71.8661,2.47846,35.2769,33.2606,0.006837,0.001831,0.36104,0.18125,0.146333,9.61829,8.86429,0.733292,0.725709
1,0.478378,93.2187,10.7275,0,0,87.8662,0,44.4293,42.457,0.01025,0.005084,0.383837,0.243875,0.248333,4.60779,4.5775,0.0035,0.088834
2,0.581343,85.3191,11.7207,0,0,80.7739,0,41.0123,38.9185,0.005118,0.003797,0.295374,0.221583,0.035167,4.09979,4.07754,0.002875,0.045916
3,0.67078,88.3596,11.3174,0,0,83.8192,0,46.2716,36.754,0.003748,0.001873,0.245379,0.243417,0.032166,4.12029,4.09979,0.002791,0.045542
4,0.764005,84.3777,11.8515,0,0,79.736,0,38.8513,40.0975,0.003293,0.00237,0.248669,0.242541,0.036958,4.17958,4.15738,0.002833,0.071125
5,0.851843,83.3324,12.0001,0,0,78.3195,0,40.0448,37.5083,0.002375,0.001503,0.220747,0.239709,0.0335,4.51217,4.48837,0.003667,0.052625
6,0.937894,85.6084,11.6811,0,0,80.5116,0,42.4311,37.2965,0.002451,0.001667,0.207124,0.2365,0.036167,4.58967,4.56342,0.003292,0.050708
7,1.03155,159.49,6.26998,37858,417,154.395,0,44.8995,37.54,37.0304,33.9611,0.255753,0.261916,0.047583,4.47896,4.02112,0.42925,0.058875
8,1.1941,118.014,8.47359,55591,440,114.313,0,30.6574,30.164,24.1214,28.6797,0.190464,0.18425,0.028584,3.20533,3.17612,0.015,0.031666
9,1.31312,104.14,9.60248,59240,559,100.669,0,28.336,26.9883,21.7895,22.9015,0.183178,0.184208,0.023333,3.08325,3.05896,0.01275,0.029083
10,1.41921,106.84,9.35982,60635,730,103.57,0.921125,29.625,27.828,21.6853,22.8828,0.165422,0.191,0.026167,2.91408,2.88996,0.009291,0.033959
11,1.52783,106.946,9.3505,62056,717,103.201,0,26.0192,29.0577,21.5327,25.9297,0.179707,0.191625,0.031958,3.35363,3.31879,0.014458,0.03325
12,1.63662,105.016,9.52232,62167,678,101.648,0,27.9103,27.5251,22.4246,23.141,0.184882,0.1895,0.026791,3.01221,2.97754,0.019125,0.038125
13,1.74338,106.501,9.38958,66133,746,102.968,0,29.3265,27.5412,22.3999,23.006,0.180083,0.195834,0.030709,3.10879,3.06583,0.024791,0.046292
14,1.85198,152.611,6.5526,71553,839,149.02,0,34.8128,35.2703,37.6141,40.4471,0.267958,0.261083,0.039917,3.152,3.11813,0.013333,0.036041
15,2.00663,108.374,9.22733,76590,842,105.047,0,27.1961,30.3833,23.1567,23.671,0.17079,0.197584,0.027875,2.95938,2.93442,0.010042,0.033916
16,2.11688,107.052,9.34126,84420,852,103.627,0,26.9497,27.8811,22.3508,25.8013,0.173415,0.19475,0.027,3.06592,3.04246,0.008375,0.032125
17,2.22573,105.908,9.44214,87538,939,102.642,0,29.5084,27.3672,22.3982,22.7366,0.168292,0.192708,0.027542,2.91433,2.89125,0.009,0.032375
18,2.33347,105.399,9.48773,95763,1115,102.17,0,26.4626,29.5602,22.5132,22.9835,0.188797,0.193291,0.026834,2.87825,2.85625,0.008666,0.028417
19,2.44123,109.235,9.15459,255589,2611,104.389,0,26.421,27.4065,26.4452,23.4898,0.168001,0.188583,0.027625,4.50279,4.48058,0.009417,0.028875
20,2.55237,113.663,8.79791,454097,4578,109.231,0.912667,26.5576,27.284,30.135,23.6989,0.173625,0.194541,0.027291,4.06667,4.04096,0.0135,0.040458
21,2.66798,134.322,7.44478,924111,7977,131.071,0,26.3487,27.4334,48.6913,27.9315,0.193373,0.193334,0.027166,2.89463,2.86975,0.009958,0.02975
22,2.80332,181.141,5.52056,1284536,11405,177.762,0,32.0891,32.5344,76.7889,35.5674,0.250458,0.197334,0.026125,2.93892,2.91592,0.009583,0.033292
23,2.98561,128.081,7.80757,1393138,13855,124.62,0,26.5712,27.1095,40.4819,29.7825,0.170413,0.1905,0.031166,3.00079,2.97496,0.011,0.032167
24,3.11568,128.455,7.78484,1782423,17705,124.941,0,25.9701,26.9783,41.894,29.393,0.20912,0.198708,0.033791,3.10096,3.06663,0.015541,0.039709
25,3.24883,131.64,7.59648,1904606,20148,128.356,0,30.3996,28.1105,41.7642,27.4256,0.174789,0.199625,0.032041,2.89754,2.86375,0.016416,0.0375
26,3.3829,135.028,7.40588,1920545,19634,131.706,0,27.0298,27.3235,47.7281,28.9764,0.17125,0.200584,0.028,2.94983,2.91567,0.019209,0.039
27,3.51974,151.674,6.59308,2040714,19868,148.186,0,29.0177,27.5778,63.3813,27.523,0.191459,0.199541,0.043125,3.056,3.01383,0.015792,0.0375
28,3.67757,130.02,7.6911,1608889,15978,126.512,0,26.6378,26.971,44.2151,28.0412,0.166045,0.199875,0.027917,3.08925,3.04417,0.026708,0.04225
29,3.80972,172.414,5.8,1076091,10984,168.756,0,33.7608,32.5253,66.0252,35.579,0.245543,0.26975,0.043875,3.22938,3.19321,0.016417,0.034041
