frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.333624,84.5495,11.8274,0,0,72.4361,2.40583,35.4199,33.7701,0.005928,0.001709,0.332503,0.186625,0.13025,8.89867,8.19262,0.687666,0.733083
1,0.496819,87.3667,11.446,0,0,81.9969,0,40.5372,40.6306,0.004874,0.003498,0.293088,0.221875,0.273792,4.59983,4.567,0.003458,0.089541
2,0.588711,85.602,11.682,0,0,80.3774,0,41.5348,38.0188,0.002797,0.001372,0.237581,0.248084,0.047375,4.70417,4.67267,0.003334,0.056959
3,0.685258,88.2255,11.3346,0,0,82.9682,0,41.5271,40.441,0.010084,0.00554,0.384213,0.229917,0.060458,4.68596,4.64633,0.005459,0.068
4,0.777769,84.996,11.7653,0,0,79.7594,0,42.8007,36.1646,0.003248,0.003002,0.249418,0.226875,0.039917,4.72504,4.69867,0.003334,0.075833
5,0.868312,87.9273,11.373,0,0,82.7919,0,43.4125,38.5649,0.003082,0.00171,0.244255,0.23075,0.042292,4.62029,4.59025,0.003,0.064708
6,0.964005,84.069,11.895,0,0,78.8462,0,38.7216,39.2818,0.003418,0.002078,0.247584,0.27425,0.037958,4.75354,4.72146,0.005,0.064291
7,1.05151,159.907,6.25365,37858,417,154.151,0,45.2062,36.481,38.5614,33.0293,0.242746,0.257167,0.040625,5.14333,4.66467,0.45575,0.054417
8,1.22028,208.12,4.80491,55626,428,201.85,0,49.3522,41.2553,56.1096,53.9018,0.259749,0.516458,0.072333,5.54571,5.47833,0.02975,0.079084
9,1.43304,240.606,4.15618,59131,569,233.95,0,54.69,52.5117,60.3415,65.0888,0.398964,0.356875,0.071083,5.79296,5.71488,0.030625,0.075083
10,1.68407,263.99,3.78802,61171,777,257.52,2.52242,63.3005,55.9685,66.7366,67.4189,0.521213,0.414459,0.05925,5.34708,5.2785,0.019334,0.071375
11,1.95241,142.745,7.0055,62081,714,139.134,0,35.7885,37.6912,32.1387,32.7875,0.231294,0.185875,0.034708,3.17042,3.13492,0.016042,0.041459
12,2.09819,134.944,7.41049,62996,671,131.119,0,29.8482,30.8048,33.2377,36.3158,0.312378,0.258292,0.037791,3.38779,3.35025,0.016042,0.04325
13,2.23529,112.491,8.8896,66496,757,108.458,0,27.8532,31.1011,22.7451,26.0885,0.202213,0.187875,0.03175,3.64637,3.61483,0.01625,0.042041
14,2.34971,104.802,9.54178,71890,889,101.417,0,26.1353,28.9147,21.816,23.9063,0.174539,0.186542,0.031542,2.99979,2.96996,0.01475,0.036708
15,2.45638,110.012,9.08991,78158,794,106.624,0,26.4146,29.681,24.5681,25.3162,0.17425,0.190917,0.030458,2.98813,2.94687,0.023459,0.039334
16,2.56828,105.739,9.45722,82236,857,102.524,0,28.7621,27.6185,22.1373,23.38,0.167958,0.186792,0.025708,2.8555,2.83167,0.008291,0.029333
17,2.67777,106.427,9.3961,86675,948,102.98,0,28.92,27.7188,22.2218,23.4467,0.174665,0.229333,0.029542,3.02537,3.00062,0.009084,0.036084
18,2.78612,105.87,9.44554,92584,1000,102.542,0,26.4268,27.4904,22.1588,25.8085,0.192169,0.192625,0.030458,2.94971,2.91725,0.015584,0.037667
19,2.89949,114.059,8.76742,217807,2179,110.761,0,27.1904,30.2373,28.3947,24.164,0.176209,0.328708,0.028167,2.93471,2.90963,0.009625,0.03125
20,3.01674,125.411,7.97378,442464,4356,121.474,1.14387,27.1918,30.5465,35.8185,26.004,0.194458,0.200208,0.035334,3.46537,3.42954,0.012875,0.037125
21,3.15,246.587,4.05536,929618,8013,241.201,0,39.3256,39.5257,108.502,52.5388,0.510294,0.253584,0.053792,4.72088,4.67104,0.017708,0.063166
22,3.40066,345.257,2.8964,1442926,12453,340.07,0,63.0616,51.2388,157.157,67.2475,0.66029,0.220208,0.041542,4.59279,4.48533,0.084459,0.148792
23,3.75098,346.485,2.88613,1665795,15189,339.806,0,67.292,58.7715,131.179,79.2838,1.56975,0.594834,0.12125,5.48262,5.38175,0.049459,0.085
24,4.10202,312.671,3.19825,1766773,17767,307.792,0,54.483,53.3284,133.589,65.1372,0.432085,0.344375,0.054666,4.27825,4.23117,0.018333,0.042875
25,4.4171,140.366,7.12425,1985212,19781,137.028,0,28.0864,30.3664,45.208,32.708,0.189501,0.186125,0.026709,2.95996,2.93229,0.011792,0.037
26,4.55932,138.779,7.20573,1937223,19293,135.483,0,26.4369,26.9501,51.1672,30.2817,0.172789,0.194958,0.028125,2.92104,2.88575,0.01925,0.039834
27,4.70003,139.897,7.14811,1743875,17372,136.593,0,26.48,29.0565,52.3718,28.0133,0.203713,0.186875,0.030875,2.90867,2.87817,0.013042,0.040792
28,4.8415,131.436,7.60828,1365429,13869,128.051,0,26.1412,28.6886,45.1751,27.3929,0.171882,0.195084,0.029458,2.90683,2.87158,0.020791,0.041583
29,4.97394,131.746,7.59038,1046336,11030,128.254,0,28.3291,29.6216,43.2352,26.3693,0.179917,0.195417,0.033209,3.017,2.98496,0.0145,0.039959
