frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.335699,88.247,11.3318,0,0,76.0006,2.39483,35.31,37.4596,0.006961,0.001954,0.339208,0.188666,0.134875,9.00696,8.32671,0.66025,0.65775
1,0.500901,91.5227,10.9263,0,0,86.1245,0,43.6384,41.6468,0.005713,0.003167,0.282208,0.235709,0.250959,4.65608,4.62763,0.003167,0.087042
2,0.596594,86.6201,11.5447,0,0,81.3957,0,39.8357,40.7585,0.002298,0.001453,0.222337,0.248208,0.040375,4.73392,4.70271,0.003417,0.053417
3,0.689676,87.6713,11.4062,0,0,81.783,0,43.0791,37.812,0.004834,0.002042,0.311833,0.22825,0.053375,5.28838,5.24317,0.008958,0.094625
4,0.783893,89.4918,11.1742,0,0,84.1155,0,41.5269,40.5679,0.006744,0.002376,0.296997,1.35379,0.050292,4.83146,4.80017,0.004041,0.083958
5,0.879613,90.0632,11.1033,0,0,85.0448,0,44.1764,39.9798,0.006213,0.002794,0.321832,0.224458,0.038875,4.56304,4.5405,0.003583,0.058
6,0.972181,85.3965,11.7101,0,0,80.4468,0,40.8914,38.7838,0.002128,0.001536,0.204829,0.244375,0.034542,4.44392,4.42008,0.003125,0.048833
7,1.06029,181.278,5.51639,37858,417,174.533,0,47.1278,44.2,41.6302,40.4,0.248374,0.467833,0.061292,6.035,5.26929,0.72825,0.092708
8,1.24541,191.198,5.23019,55222,429,186.542,0,43.127,43.2762,52.5654,46.5117,0.329457,0.292791,0.048875,4.05821,4.00488,0.02675,0.054834
9,1.43854,179.606,5.56773,58753,589,171.679,0,40.8083,43.9454,42.5154,43.3143,0.334453,0.240959,0.053083,7.19025,7.132,0.028042,0.069917
10,1.62856,213.037,4.69403,60460,730,209.103,2.17079,53.6366,48.5542,51.4639,52.3607,0.308952,0.250958,0.040375,3.45671,3.42475,0.009417,0.039291
11,1.84593,107.293,9.32025,61542,684,103.801,0,27.9023,27.5553,22.7692,24.918,0.181709,0.189958,0.03,3.07567,3.04392,0.014625,0.036709
12,1.95422,105.355,9.49171,62066,687,101.897,0,27.0042,29.8125,21.4987,22.9077,0.193835,0.183875,0.030916,3.03546,3.00721,0.011875,0.035708
13,2.06149,104.6,9.56025,66107,711,101.263,0,28.3919,27.5719,21.9903,22.6902,0.164706,0.180625,0.026583,2.96658,2.93717,0.013667,0.037708
14,2.16801,106.774,9.36556,72495,796,103.398,0,28.4752,27.498,22.2353,24.5472,0.170961,0.197625,0.03125,3.00775,2.97925,0.014459,0.035583
15,2.27659,106.078,9.42701,78348,786,102.73,0,26.5941,27.9355,24.5192,23.0531,0.16675,0.189959,0.02825,2.98413,2.95671,0.014125,0.038916
16,2.38447,107.164,9.3315,83419,836,103.574,0,28.3481,28.6661,23.0971,22.8331,0.162372,0.197875,0.026,3.24467,3.22142,0.011042,0.0355
17,2.49341,123.675,8.0857,87897,926,120.209,0,31.6244,31.8801,27.4108,28.4734,0.249125,0.207042,0.033292,3.02813,2.99208,0.0185,0.043708
18,2.61918,110.719,9.03189,94715,888,107.394,0,27.4369,28.4103,23.2656,27.5965,0.206917,0.196334,0.029042,2.95417,2.92954,0.00875,0.034958
19,2.73178,110.808,9.02463,221776,2327,107.424,0,26.9981,29.4369,27.2328,23.1328,0.168462,0.18425,0.026209,3.00988,2.98183,0.013584,0.04475
20,2.84824,155.333,6.43777,451859,4409,151.703,0.947333,34.5221,31.688,47.2159,36.4304,0.25792,0.264333,0.038708,3.1145,3.08604,0.009459,0.036959
21,3.00463,149.413,6.69287,919684,7795,145.954,0,28.3545,32.165,54.0313,30.7043,0.196504,0.201834,0.029333,3.04287,3.01817,0.009833,0.035083
22,3.15676,143.815,6.95339,1502278,12523,140.511,0,26.7992,29.4414,55.0191,28.5604,0.205378,0.193584,0.029292,2.91571,2.88537,0.012,0.036625
23,3.30253,133.732,7.47762,1645766,15385,130.425,0,26.4034,27.2794,45.596,30.5021,0.175087,0.189958,0.030708,2.92308,2.89304,0.012333,0.035375
24,3.4372,141.928,7.04584,1802891,17927,138.506,0,30.5657,31.2998,46.0438,29.8709,0.19408,0.198584,0.029834,2.96842,2.93704,0.013333,0.039333
25,3.58111,141.301,7.07707,1935296,19537,138.029,0,28.0014,29.1385,48.1618,32.0643,0.180332,0.199833,0.026292,2.90987,2.87942,0.016208,0.0385
26,3.72428,134.113,7.45639,1991980,19930,130.727,0,29.0393,27.5713,45.4531,27.9979,0.18117,0.197875,0.02875,3.00492,2.97396,0.014083,0.034959
27,3.86034,156.819,6.37678,2010214,19030,153.54,0,28.7282,27.4307,66.7644,29.9444,0.197629,0.187542,0.026666,2.91613,2.88338,0.016959,0.038416
28,4.01912,135.812,7.3631,1506768,14746,132.534,0,27.1001,27.4027,48.1668,29.2173,0.16642,0.196,0.028292,2.91729,2.88813,0.014042,0.037417
29,4.1568,126.038,7.93413,1021497,10911,122.793,0,28.5665,27.4356,38.3547,27.7855,0.16862,0.199542,0.027584,2.88642,2.85821,0.013209,0.033417
