frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.318626,86.4462,11.5679,0,0,74.4475,2.51887,37.2935,33.8178,0.006165,0.001918,0.339545,0.180709,0.130458,8.87083,8.17883,0.671041,0.741166
1,0.478279,92.6336,10.7952,0,0,87.276,0,47.7218,38.7154,0.006251,0.002874,0.252876,0.243209,0.271625,4.56025,4.52875,0.004167,0.093208
2,0.575345,92.3766,10.8253,0,0,85.8249,0,41.5883,43.4179,0.002584,0.001874,0.227124,0.244666,0.045459,6.03283,6.00788,0.003542,0.057417
3,0.674317,91.4696,10.9326,0,0,84.3484,0,40.1055,43.2751,0.007373,0.006124,0.349706,0.238125,0.057042,6.557,6.519,0.005459,0.05675
4,0.770812,86.7939,11.5215,0,0,81.5863,0,40.2608,40.5003,0.004621,0.002418,0.276128,0.230875,0.039791,4.70404,4.67933,0.003208,0.088
5,0.861666,86.6546,11.5401,0,0,81.5404,0,40.1317,40.5846,0.003961,0.002247,0.282129,0.231375,0.042708,4.66429,4.63621,0.003917,0.055625
6,0.953302,86.4088,11.5729,0,0,79.5944,0,41.1782,37.631,0.002374,0.001004,0.215959,0.227916,0.042958,6.21254,6.17575,0.004125,0.054917
7,1.04262,148.52,6.7331,37858,417,144.595,0,40.2391,36.8724,36.0982,30.6354,0.228126,0.189416,0.0315,3.46496,3.06879,0.379709,0.043542
8,1.19659,107.911,9.26687,55218,429,104.412,0,28.8313,27.8595,22.6858,24.371,0.192997,0.185667,0.032125,3.09379,3.05979,0.014417,0.036542
9,1.30597,106.639,9.37745,59247,592,102.964,0,27.1747,29.6915,21.801,23.6247,0.188791,0.189458,0.031625,3.18892,3.16079,0.012084,0.037042
10,1.41365,107.567,9.29651,61035,717,103.977,1.24058,28.2187,27.3268,21.9577,24.6013,0.167415,0.190083,0.028666,3.16379,3.13617,0.010625,0.032959
11,1.52316,105.476,9.48085,60360,699,102.132,0,27.4923,27.32,21.7926,24.8789,0.181037,0.1905,0.028083,2.975,2.94421,0.015791,0.034666
12,1.63054,105.378,9.48965,60549,638,101.732,0,26.193,27.282,24.0162,23.5651,0.196584,0.186875,0.029625,3.234,3.19013,0.025125,0.048333
13,1.73819,111.534,8.9659,64316,693,107.998,0,27.5144,28.6054,26.4252,24.7471,0.217749,0.190917,0.029875,3.154,3.12637,0.012875,0.033834
14,1.85162,104.748,9.54673,71633,731,101.397,0,28.0884,27.1704,21.9743,23.523,0.171703,0.197,0.031042,2.96458,2.93146,0.015917,0.039292
15,1.95828,106.078,9.42701,75738,713,102.863,0,28.9665,27.8344,22.4184,23.0118,0.166958,0.195542,0.019542,2.88942,2.8715,0.007583,0.025958
16,2.06588,103.462,9.66537,80878,762,100.05,0,26.3796,27.7955,22.0146,23.2138,0.174384,0.196417,0.027833,3.01608,2.98838,0.010625,0.035292
17,2.17134,106.912,9.35352,85900,999,103.42,0,28.9431,27.5038,22.4604,23.8635,0.175999,0.195958,0.029375,3.12354,3.09692,0.010541,0.036083
18,2.28312,110.583,9.04301,92299,1140,107.219,0,29.9632,28.5401,24.0677,23.967,0.214255,0.190959,0.02725,3.00729,2.98625,0.00725,0.030542
19,2.39559,114.972,8.69777,233262,2517,111.547,0,29.4083,28.2172,28.8431,24.4444,0.163954,0.197916,0.025167,3.08533,3.06438,0.008333,0.030917
20,2.51235,124.463,8.03451,444170,3895,121.102,0.944834,27.9255,27.1497,36.8401,27.5936,0.168792,0.193834,0.026834,3.00292,2.97463,0.0135,0.038875
21,2.6394,151.2,6.61376,900450,7627,146.988,0,30.7909,28.9462,56.6767,29.7125,0.248212,0.213291,0.044375,3.69221,3.65583,0.01075,0.038541
22,2.79198,147.623,6.774,1491001,12137,143.82,0,30.7845,28.087,54.1646,30.0718,0.17825,0.193917,0.029625,3.28208,3.25479,0.0115,0.03775
23,2.9405,133.19,7.50808,1807140,16503,129.907,0,27.4873,29.8236,44.0454,27.8418,0.167502,0.233375,0.035583,2.83775,2.81242,0.010041,0.03175
24,3.07471,134.055,7.45962,2078264,19730,130.728,0,27.129,27.5406,45.2457,30.1524,0.164127,0.200167,0.025917,2.91771,2.89179,0.011834,0.034791
25,3.2164,139.49,7.16896,2287440,22810,136.089,0,27.5486,27.6977,52.1147,28.0494,0.174792,0.1995,0.028125,2.95671,2.93104,0.010083,0.033541
26,3.3578,138.255,7.23301,2127306,21878,134.946,0,28.919,29.8119,46.3647,29.1932,0.170834,0.206125,0.028792,2.93633,2.90604,0.01525,0.034083
27,3.49797,136.004,7.35274,1945689,19949,132.433,0,27.228,27.9764,46.857,29.6865,0.187794,0.200708,0.02875,3.19713,3.16513,0.017167,0.036167
28,3.63632,153.92,6.49689,1833056,17908,150.237,0,29.146,29.2075,56.6388,34.427,0.220877,0.235084,0.036209,3.22458,3.1855,0.018667,0.039375
29,3.79156,149.563,6.68613,1490131,14691,146.143,0,30.9747,31.3594,52.7729,30.3278,0.178248,0.200709,0.028875,2.91921,2.88821,0.013333,0.035417
