frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.320517,88.8617,11.2534,0,0,77.0436,2.54038,37.6558,35.9667,0.00896,0.002418,0.379832,0.188958,0.136958,8.67596,7.98792,0.669166,0.650917
1,0.479326,88.2481,11.3317,0,0,82.8096,0,44.1118,37.8631,0.005375,0.002625,0.286874,0.228792,0.271459,4.68804,4.65733,0.00325,0.077667
2,0.574136,85.4752,11.6993,0,0,80.9241,0,41.2782,38.7942,0.007211,0.003378,0.30925,0.229792,0.033792,4.13358,4.10879,0.003583,0.04575
3,0.666203,82.9009,12.0626,0,0,77.6483,0,40.9834,35.8376,0.003918,0.001412,0.235083,0.300458,0.036167,4.82188,4.79913,0.0035,0.052667
4,0.753214,85.5447,11.6898,0,0,80.9409,0,39.9864,40.0731,0.006667,0.002748,0.302419,0.249167,0.033833,4.159,4.13771,0.003083,0.065541
5,0.841272,84.859,11.7843,0,0,80.2127,0,40.9258,38.5196,0.003245,0.001753,0.223125,0.231166,0.042208,4.15029,4.12675,0.002417,0.048375
6,0.932241,96.2995,10.3843,0,0,90.3073,0,46.9305,42.4307,0.004623,0.001543,0.248502,0.303416,0.05725,5.33196,5.30229,0.003583,0.060125
7,1.03145,155.691,6.42297,37830,416,149.744,0,37.6813,37.1079,41.7658,32.2037,0.289584,0.245625,0.040625,5.29792,4.74529,0.529,0.060667
8,1.19545,179.46,5.57226,55131,439,174.012,0,40.6107,38.2806,46.2942,47.784,0.298254,0.261541,0.049167,4.73963,4.68942,0.021375,0.063208
9,1.3815,232.646,4.29837,63363,731,228.151,0,52.1273,50.307,59.81,64.8175,0.439205,0.199333,0.046125,3.913,3.87113,0.013333,0.046167
10,1.61773,202.666,4.93423,66954,802,197.476,1.187,45.5618,43.3621,52.5081,53.5219,0.401583,0.352417,0.057084,4.42662,4.35054,0.032,0.069417
11,1.82365,270.604,3.69543,67910,791,260.557,0,64.0174,61.4027,68.0255,65.026,0.60142,0.533166,0.190875,8.59779,8.48133,0.0515,0.095541
12,2.09864,272.503,3.66969,69123,892,266.219,0,65.002,64.1869,63.7424,70.8472,1.04567,0.518083,0.066916,5.30358,5.21462,0.04525,0.081542
13,2.37386,268.076,3.73029,74709,808,261.738,0,69.3397,61.4726,62.3048,66.3252,0.971747,0.514667,0.0635,5.26646,5.18925,0.035333,0.072208
14,2.64805,259.088,3.85969,81118,927,252.87,0,60.2244,60.4269,63.8682,66.6025,0.430165,0.532875,0.068666,5.20954,5.13575,0.033125,0.07475
15,2.91237,219.827,4.54902,86416,1000,216.369,0,59.5194,54.2917,49.126,52.2553,0.525995,0.246958,0.03175,3.02988,3.00725,0.008375,0.032833
16,3.13396,105.371,9.49029,97030,858,102.124,0,26.8327,29.2262,22.35,23.0928,0.171667,0.178291,0.02875,2.88854,2.86292,0.010084,0.035458
17,3.24122,105.527,9.47624,107955,1059,102.239,0,26.6736,29.2439,22.7971,22.8915,0.176082,0.19075,0.027667,2.93633,2.91337,0.008583,0.033583
18,3.34858,110.872,9.01937,148733,1494,107.648,0,26.7007,29.2264,27.5948,23.4653,0.191042,0.198625,0.02925,2.86767,2.84529,0.008833,0.033125
19,3.46132,123.641,8.08793,318518,3192,119.322,0,26.8728,27.7242,39.7222,24.3659,0.171336,0.191625,0.026417,3.96804,3.945,0.009875,0.033209
20,3.58681,156.151,6.40407,553642,5033,152.753,0.917917,28.9098,32.4169,58.1994,31.5395,0.232249,0.207208,0.030459,2.99754,2.97208,0.008458,0.034167
21,3.74883,135.341,7.38872,954314,7366,132.13,0,26.7925,27.5903,48.8694,28.2123,0.197504,0.189667,0.026792,2.86171,2.83846,0.010209,0.03425
22,3.88598,140.254,7.12994,1392140,11586,136.934,0,26.3297,27.6117,51.8388,30.5098,0.168085,0.197833,0.028958,2.94954,2.92362,0.01,0.032875
23,4.02811,140.748,7.10487,1813046,15805,137.451,0,26.1837,29.378,53.847,27.3604,0.199835,0.196792,0.032,2.89046,2.85871,0.012875,0.044167
24,4.17079,131.791,7.58775,1772557,17823,128.615,0,26.5357,30.009,43.8751,27.5591,0.171036,0.18925,0.028042,2.81571,2.78742,0.013875,0.034375
25,4.30449,133.966,7.46455,1797676,18912,130.585,0,28.7434,28.1065,45.0052,28.0861,0.17046,0.197208,0.027792,3.02429,2.99842,0.009791,0.034083
26,4.44035,134.945,7.41043,1588613,16705,131.671,0,26.728,29.4114,47.3339,27.545,0.173965,0.199875,0.030833,2.89988,2.86792,0.014709,0.032625
27,4.57768,150.637,6.63846,1535618,13875,147.063,0,30.3824,29.3728,55.0632,31.4968,0.23454,0.210083,0.032667,3.18438,3.14246,0.024667,0.043208
28,4.73036,135.308,7.39056,1197461,10775,131.989,0,27.2268,27.956,46.9653,29.1656,0.174711,0.199,0.042916,2.91262,2.87967,0.018375,0.041875
29,4.86753,133.532,7.48887,937488,8770,130.179,0,29.1507,27.4849,45.1983,27.7004,0.167662,0.20175,0.030583,2.97646,2.94658,0.014291,0.033417
