frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.328004,84.0615,11.8961,0,0,72.0635,2.5565,35.572,33.09,0.006832,0.00242,0.363957,0.179,0.143208,8.93542,8.25383,0.660792,0.626292
1,0.484957,92.399,10.8226,0,0,86.7912,0,46.8592,39.0714,0.003542,0.002211,0.320832,0.227291,0.280167,4.804,4.77308,0.003375,0.098084
2,0.587112,90.243,11.0812,0,0,85.3623,0,42.258,42.1155,0.009459,0.006251,0.406086,0.226834,0.03925,4.39467,4.36592,0.005292,0.08275
3,0.682366,85.7752,11.6584,0,0,81.1071,0,39.8497,40.4443,0.00338,0.002,0.254706,0.249083,0.033709,4.20521,4.18392,0.003,0.04625
4,0.771828,85.6428,11.6764,0,0,80.8709,0,41.7509,38.3252,0.003368,0.002459,0.256454,0.243708,0.030958,4.32267,4.30292,0.002625,0.060208
5,0.865457,87.0065,11.4934,0,0,82.3875,0,41.6347,39.9161,0.002669,0.001709,0.263997,0.260375,0.03775,4.14762,4.1235,0.002458,0.04525
6,0.956098,84.5059,11.8335,0,0,79.4045,0,39.432,39.1447,0.002449,0.00121,0.246875,0.242125,0.039042,4.61267,4.58158,0.00325,0.052459
7,1.05022,166.904,5.99147,37858,417,160.998,0,44.1092,38.4868,42.5971,34.8584,0.284752,0.250542,0.05275,5.30325,4.73954,0.533333,0.057042
8,1.2276,185.847,5.38078,55464,441,180.633,0,43.1005,40.7061,49.6867,46.0109,0.306409,0.338375,0.054875,4.50708,4.45004,0.024125,0.063625
9,1.41686,136.761,7.31201,60712,587,130.432,0,35.8123,32.8272,28.8684,32.025,0.286914,0.215459,0.036334,5.79521,5.75171,0.02625,0.058
10,1.55636,229.555,4.35626,61721,762,223.37,1.38712,56.6686,50.8001,54.7614,58.0805,0.403876,0.549292,0.063417,5.265,5.20158,0.025792,0.073416
11,1.7904,252.321,3.96321,62804,742,246.869,0,62.5758,55.5894,61.5768,65.7583,0.608126,0.252333,0.042,4.88492,4.83621,0.023375,0.053291
12,2.04657,204.883,4.88084,63877,707,199.026,0,48.6237,40.6149,57.7836,50.7724,0.327503,0.47725,0.053125,5.25933,5.20425,0.026709,0.060542
13,2.26404,206.022,4.85385,67111,777,200.719,0,44.8025,48.7656,59.7097,46.2951,0.42383,0.235833,0.044084,4.63275,4.58812,0.020791,0.053209
14,2.47381,195.486,5.11546,70761,983,190.725,0,44.9285,40.747,54.4958,49.6021,0.337543,0.261375,0.040083,4.24737,4.20212,0.024167,0.047125
15,2.67437,187.894,5.32215,76483,738,184.288,0,44.0937,43.071,50.4873,45.4006,0.539543,0.244542,0.055708,3.11104,3.07471,0.016625,0.042333
16,2.86417,106.372,9.40094,85374,869,103.033,0,27.4785,27.7951,22.8437,24.2821,0.175869,0.183167,0.029042,2.95321,2.9275,0.009833,0.035875
17,2.97236,104.626,9.55782,84473,990,101.322,0,27.8458,27.0377,22.5745,23.1897,0.179132,0.194,0.034917,2.88125,2.84612,0.018,0.038916
18,3.07881,102.392,9.76639,94896,1019,99.0931,0,26.572,26.8015,22.3001,22.7554,0.204706,0.184959,0.02775,2.93288,2.908,0.009916,0.034625
19,3.18286,108.484,9.21796,272066,2897,105.193,0,26.8764,26.9525,26.9365,23.7783,0.175166,0.200709,0.029041,2.89146,2.865,0.009542,0.035125
20,3.29323,117.61,8.50267,449267,4434,114.23,0.925875,28.7563,27.0769,33.0218,23.8162,0.169958,0.185458,0.028958,3.01213,2.98513,0.010125,0.032791
21,3.41268,129.839,7.70186,923922,7926,126.611,0,26.7814,27.2177,44.9973,26.9458,0.195211,0.190709,0.027292,2.87196,2.84737,0.011,0.035542
22,3.54436,139.583,7.16419,1317971,10852,136.305,0,26.6246,27.02,54.584,27.426,0.174536,0.196291,0.031417,2.89858,2.87142,0.010458,0.033041
23,3.68637,125.487,7.96894,1315965,12819,122.166,0,26.7053,27.7625,40.569,26.4785,0.17213,0.200459,0.028375,2.95979,2.93471,0.010833,0.035458
24,3.81477,125.807,7.9487,1774706,17785,122.547,0,26.7015,26.6887,41.0667,27.4378,0.173748,0.199666,0.027708,2.90271,2.87771,0.010542,0.032542
25,3.94154,132.301,7.55855,2111357,21159,128.984,0,27.1632,26.9995,46.4253,27.7322,0.170454,0.199,0.028166,2.90396,2.8785,0.010208,0.031209
26,4.07493,131.017,7.63262,2124436,21393,127.709,0,26.7605,27.1006,45.6261,27.5546,0.165043,0.198792,0.028292,2.86638,2.83721,0.014459,0.031125
27,4.20774,134.558,7.43176,1811514,18114,131.074,0,27.2132,27.0671,47.2075,28.89,0.201538,0.203417,0.029666,3.09521,3.05225,0.026541,0.049166
28,4.34432,204.407,4.8922,1555126,16165,196.646,0,36.0445,37.65,79.8299,40.3835,0.506537,0.58825,0.15975,5.61258,5.40908,0.10775,0.2695
29,4.55457,394.756,2.53321,1256794,13461,387.206,0,78.4579,80.3554,141.326,83.7512,1.42441,0.582958,0.142083,5.75821,5.58488,0.10375,0.232417
