frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.311618,80.4753,12.4262,0,0,68.6586,1.9535,32.2187,33.639,0.006417,0.001667,0.366624,0.183291,0.169042,8.7335,8.10546,0.608417,0.591791
1,0.456767,82.605,12.1058,0,0,77.3641,0,35.8979,40.6314,0.004628,0.003459,0.291292,0.223541,0.255708,4.51312,4.48663,0.003333,0.079833
2,0.543202,84.6861,11.8083,0,0,79.8125,0,40.0499,38.9822,0.001793,0.001337,0.216211,0.251958,0.035166,4.43254,4.41217,0.002292,0.04675
3,0.634606,84.3896,11.8498,0,0,77.7398,0,38.0711,38.7667,0.005297,0.00342,0.304255,0.234458,0.063167,6.08433,6.04733,0.009583,0.088542
4,0.723341,86.3455,11.5814,0,0,81.2039,0,40.722,39.6697,0.004876,0.002162,0.265835,0.229041,0.038125,4.65121,4.62346,0.002708,0.074541
5,0.817689,85.207,11.7361,0,0,80.161,0,41.2727,38.0934,0.003629,0.001668,0.263754,0.225125,0.035958,4.5955,4.56492,0.006041,0.065
6,0.906522,85.2102,11.7357,0,0,80.2583,0,36.9542,42.5084,0.003125,0.001709,0.23446,0.246291,0.034708,4.43421,4.40971,0.003208,0.052459
7,0.99476,155.675,6.42365,37825,417,151.262,0,44.6539,38.2567,36.0163,31.4355,0.243086,0.25575,0.040334,3.82163,3.39662,0.404834,0.045125
8,1.15727,169.424,5.90234,55201,444,164.107,0,37.3025,34.7935,45.5673,45.5027,0.267666,0.258541,0.036292,4.74967,4.70517,0.019791,0.051792
9,1.33079,216.588,4.61706,59907,617,212.839,0,53.9617,50.6841,53.2018,54.0177,0.352998,0.2605,0.048667,3.26317,3.22442,0.014041,0.041208
10,1.5513,157.536,6.34774,62090,748,152.242,1.74517,35.2028,38.1495,37.1635,38.6889,0.333,0.468041,0.048209,4.59496,4.53712,0.018416,0.060292
11,1.71062,251.804,3.97134,62633,768,245.431,0,66.7329,57.4867,58.9809,60.7526,0.401749,0.388959,0.072833,5.34067,5.25167,0.042375,0.080416
12,1.9654,232.51,4.30089,63904,737,226.449,0,58.8178,54.0887,53.3942,58.5813,0.525244,0.344625,0.088,4.97521,4.88129,0.044,0.087334
13,2.20158,277.833,3.59928,67004,882,271.511,0,74.6242,60.9393,65.4602,68.3023,0.972834,0.370791,0.076208,5.24971,5.18575,0.027667,0.10525
14,2.48659,271.879,3.6781,71261,1011,261.971,0,63.0448,66.5719,64.6722,65.561,0.631125,0.582584,0.148458,8.54679,8.40417,0.089167,0.1525
15,2.76346,227.362,4.39827,77062,762,221.161,0,49.3542,52.3985,60.4518,57.0713,0.743086,0.237625,0.129458,4.99729,4.87763,0.073208,0.106042
16,2.99417,271.013,3.68986,82725,810,264.67,0,66.6655,62.1459,67.1709,66.7952,0.786127,0.399458,0.090542,5.41038,5.34221,0.027417,0.063542
17,3.26953,256.225,3.90282,85822,1122,251.528,0,61.2997,59.6078,63.9035,65.461,0.399541,0.328,0.057041,4.01967,3.96821,0.021,0.057959
18,3.52737,136.233,7.34036,99848,1108,132.782,0,35.9661,34.647,29.3367,32.0615,0.256251,0.192333,0.030292,2.90858,2.87725,0.014625,0.037084
19,3.66548,110.228,9.07207,230787,2463,106.909,0,26.5248,28.2072,26.6466,24.9015,0.16646,0.196458,0.025041,2.97679,2.95608,0.00925,0.028666
20,3.77663,115.783,8.63683,465664,4524,112.335,1.25283,27.1474,27.3267,30.3626,25.5982,0.173214,0.198666,0.027209,3.03404,3.00842,0.012208,0.042583
21,3.89436,133.824,7.47249,886894,7353,130.188,0,27.2512,27.4496,48.8117,25.9835,0.194251,0.195,0.030833,3.23579,3.20608,0.014125,0.040541
22,4.03,147.383,6.78503,1400295,11367,144.125,0,26.7237,29.5885,60.134,27.0349,0.171037,0.187667,0.029958,2.88317,2.85692,0.009834,0.033292
23,4.17991,176.999,5.64975,1571850,14607,172.922,0,34.8955,33.5982,65.5312,37.8906,0.35262,0.266375,0.046875,3.59067,3.55504,0.011791,0.038
24,4.35928,137.791,7.25738,1664675,16594,134.492,0,31.4145,28.1122,45.1974,29.11,0.175996,0.199208,0.027375,2.93483,2.90879,0.012208,0.032333
25,4.49892,131.715,7.59216,1718556,17957,128.448,0,28.6672,27.4634,44.2561,27.4219,0.171038,0.188125,0.027916,2.89071,2.86454,0.011791,0.034708
26,4.63251,131.865,7.5835,1981245,20119,128.537,0,29.0413,27.7262,43.4304,27.6898,0.178626,0.189333,0.027583,2.96275,2.93771,0.010125,0.036875
27,4.76621,137.342,7.28108,2090998,20150,134.081,0,27.1828,27.4425,49.4659,29.328,0.188586,0.193375,0.027458,2.8945,2.85717,0.022708,0.043333
28,4.90538,135.772,7.36528,1500217,14684,132.507,0,28.7627,28.1132,47.1238,27.8689,0.168206,0.18925,0.02725,2.90296,2.87133,0.016959,0.034416
29,5.04299,145.359,6.87951,1134791,11772,141.963,0,28.2918,29.4264,52.1991,31.3267,0.2065,0.220416,0.030834,2.99021,2.94946,0.0205,0.044875
