frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.309467,88.3623,11.317,0,0,76.2163,2.61183,37.1936,35.5107,0.007077,0.002377,0.354455,0.19,0.182292,8.93433,8.25583,0.659833,0.687917
1,0.468114,91.866,10.8854,0,0,86.6282,0,42.0578,43.716,0.006159,0.003421,0.291796,0.243709,0.252917,4.5035,4.47679,0.003209,0.085166
2,0.566368,88.7452,11.2682,0,0,80.4967,0,38.9466,40.7727,0.003705,0.001458,0.221,0.224166,0.043458,7.75246,7.72704,0.0035,0.05325
3,0.665822,88.2781,11.3278,0,0,83.0885,0,42.1631,39.9915,0.007669,0.003293,0.331581,0.234833,0.056834,4.66137,4.62904,0.002709,0.046166
4,0.757689,87.0017,11.494,0,0,80.8694,0,39.1703,40.9036,0.003421,0.001915,0.22208,0.246042,0.036459,5.47892,5.45229,0.004791,0.094375
5,0.850653,86.5221,11.5577,0,0,79.4928,0,39.7675,38.6525,0.003418,0.002293,0.264043,0.442209,0.066709,6.38908,6.36392,0.004208,0.054208
6,0.939713,83.1426,12.0275,0,0,78.2735,0,38.2435,39.2053,0.003788,0.001626,0.254083,0.234833,0.033917,4.373,4.34675,0.003625,0.053667
7,1.02569,159.714,6.26117,37826,416,154.14,0,42.6169,38.0497,38.3931,34.154,0.258456,0.266625,0.039042,4.99342,4.5055,0.465167,0.057041
8,1.18897,201.012,4.97482,55659,428,196.326,0,43.8448,43.8228,56.5379,51.0715,0.270585,0.326208,0.050833,4.08758,4.03625,0.029792,0.061
9,1.39985,124.42,8.03728,59127,586,121.003,0,33.4694,31.7067,25.8542,29.2468,0.229709,0.197292,0.030333,2.97,2.94004,0.013084,0.037584
10,1.52624,106.998,9.346,60304,747,103.703,0.930291,27.3882,27.0546,21.907,25.7605,0.173294,0.196458,0.028041,2.90871,2.88129,0.011,0.0395
11,1.63515,103.888,9.62579,60668,659,100.616,0,26.6642,27.8539,22.6877,22.7631,0.184838,0.189375,0.027541,2.91129,2.88242,0.014667,0.036334
12,1.73996,106.035,9.43081,60526,636,102.641,0,26.9449,27.1286,22.6235,25.2692,0.203621,0.182417,0.026041,2.98954,2.96304,0.013125,0.038667
13,1.84781,104.97,9.52652,65274,709,101.594,0,26.6557,29.1219,22.2815,22.8996,0.169121,0.197167,0.029375,3.00758,2.97946,0.011667,0.029125
14,1.95379,105.965,9.43705,70838,714,102.682,0,26.6952,27.5167,24.4575,23.3632,0.174626,0.189583,0.026375,2.88112,2.85758,0.009209,0.035375
15,2.06166,115.791,8.63628,78445,668,112.201,0,27.9442,29.7917,27.8034,25.9188,0.217086,0.202875,0.030208,3.16671,3.13233,0.015375,0.038875
16,2.18191,110.45,9.05389,81429,789,107.22,0,27.869,28.6769,24.8721,25.1351,0.200377,0.190375,0.026208,2.86254,2.83846,0.008333,0.033417
17,2.2995,100.392,9.96097,87712,973,97.1228,0,25.279,26.9497,21.6655,22.5849,0.179787,0.195708,0.030708,2.86704,2.8445,0.008334,0.030667
18,2.40165,104.51,9.56843,96296,1167,101.277,0,26.4394,27.2475,22.3901,24.5477,0.190751,0.194416,0.027667,2.87954,2.85779,0.007583,0.030667
19,2.50715,111.448,8.97276,262738,2598,108.156,0,27.6334,26.509,27.8144,25.5491,0.167205,0.197708,0.026834,2.88171,2.85792,0.009083,0.032583
20,2.61958,121.877,8.20499,498129,4476,118.587,1.24379,25.946,29.537,36.2045,25.0078,0.170798,0.192625,0.032,2.88767,2.86117,0.011709,0.030542
21,2.74775,141.698,7.05728,905451,7617,138.356,0,29.3227,27.9345,51.823,28.5664,0.219124,0.198292,0.027083,2.97479,2.948,0.011083,0.033166
22,2.89124,139.756,7.1553,1309007,10850,136.437,0,26.2057,29.032,53.6037,26.948,0.168711,0.192542,0.028375,2.96908,2.94321,0.010375,0.031375
23,3.03288,144.309,6.92957,1538018,14733,140.579,0,27.9486,28.5075,48.6733,34.7139,0.209541,0.209875,0.032333,3.30112,3.26346,0.01725,0.046666
24,3.17948,133.098,7.51327,1781672,18685,129.271,0,26.1099,26.5368,44.5318,31.2016,0.329458,0.208584,0.036208,3.36388,3.31937,0.021667,0.050166
25,3.31507,132.616,7.54058,1588324,16022,129.092,0,26.6426,26.8957,43.3091,31.4162,0.30775,0.188,0.035833,3.07721,3.03333,0.022958,0.043791
26,3.44973,132.651,7.53858,1678077,16432,128.066,0,28.2562,28.3352,42.1984,28.4914,0.243169,0.198084,0.060292,4.081,4.03675,0.022833,0.049583
27,3.58439,142.224,7.03116,1769573,16666,138.907,0,26.4311,26.7898,54.3695,30.5858,0.253747,0.18125,0.028709,2.92717,2.89329,0.0155,0.036625
28,3.72854,131.042,7.63116,1252417,12471,127.643,0,28.61,26.4215,44.6836,27.2783,0.174958,0.188917,0.027,3.03417,3.00275,0.013792,0.033834
29,3.86207,129.846,7.70142,911588,9650,126.569,0,28.2357,28.9415,41.6738,27.078,0.166207,0.198125,0.027083,2.91629,2.88383,0.017292,0.039834
