frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.316109,87.8123,11.3879,0,0,75.008,2.43183,35.4273,36.1596,0.009586,0.003381,0.399714,0.191125,0.194166,9.33042,8.542,0.765667,0.800583
1,0.489117,89.7471,11.1424,0,0,84.0962,0,43.1019,40.1293,0.008796,0.003711,0.282756,0.239292,0.277416,4.79063,4.75263,0.007959,0.126542
2,0.589778,87.2879,11.4563,0,0,82.6944,0,41.9877,39.6802,0.011708,0.007167,0.424287,0.232416,0.0445,4.10979,4.08171,0.004042,0.053666
3,0.681266,85.7893,11.6565,0,0,79.8071,0,41.3118,37.7339,0.003166,0.001376,0.240376,0.229208,0.032875,5.55442,5.53121,0.0025,0.041375
4,0.770722,86.469,11.5648,0,0,81.8131,0,40.5435,40.4361,0.004585,0.002543,0.27921,0.242041,0.033042,4.19354,4.17042,0.002417,0.060666
5,0.859651,89.8461,11.1301,0,0,84.4332,0,41.8699,41.7479,0.004078,0.002045,0.253881,0.232042,0.038833,4.87479,4.84746,0.004125,0.081125
6,0.952684,86.1814,11.6034,0,0,80.8047,0,40.5875,39.3495,0.002753,0.001623,0.233706,0.252417,0.039542,4.82675,4.80025,0.003125,0.04875
7,1.04148,174.226,5.73967,37858,417,167.665,0,46.0053,39.4992,39.4998,41.3916,0.285501,0.474916,0.067083,5.72663,5.10738,0.581292,0.075208
8,1.22668,219.261,4.56077,55265,458,214.016,0,50.6179,53.444,55.9959,52.9597,0.330668,0.266291,0.039458,4.6825,4.63008,0.030333,0.054125
9,1.44989,227.036,4.40458,58560,540,221.292,0,52.2947,46.3153,62.6338,58.8248,0.349627,0.358417,0.053,5.081,5.01942,0.031125,0.066375
10,1.68716,240.969,4.14991,60537,796,237.241,2.40571,58.0323,56.3381,58.1315,61.3199,0.33767,0.257584,0.037708,3.25862,3.22679,0.011792,0.03925
11,1.93021,106.444,9.39458,62633,743,103.103,0,29.118,27.5036,22.512,23.3075,0.187207,0.1975,0.031583,2.94642,2.91337,0.01625,0.039125
12,2.03856,105.538,9.47522,63103,723,102.205,0,27.0324,27.408,21.9583,25.1409,0.196543,0.200583,0.029042,2.96704,2.93712,0.0135,0.035708
13,2.1458,105.167,9.50869,67352,754,101.761,0,26.4825,29.177,21.8463,23.5963,0.185248,0.194333,0.032,3.00196,2.96629,0.018166,0.0395
14,2.25299,105.239,9.50217,71761,903,101.043,0,25.9137,26.6411,21.9728,25.8601,0.170211,0.1975,0.034375,3.78254,3.73592,0.028709,0.048625
15,2.35927,139.142,7.18689,77129,742,133.185,0,31.2072,34.9561,34.0392,31.5057,0.382623,0.239666,0.068167,4.87312,4.79867,0.031209,0.07575
16,2.50088,136.937,7.30263,83501,906,133.403,0,33.0281,34.584,31.6636,33.3338,0.260084,0.188334,0.028333,3.03658,3.01092,0.011041,0.035625
17,2.63884,105.775,9.45406,84564,876,102.36,0,29.4292,26.9635,22.2845,23.0407,0.16842,0.18825,0.029375,2.97179,2.93892,0.016583,0.039208
18,2.74566,105.565,9.47283,97746,943,102.246,0,26.7911,27.0841,22.4461,25.231,0.203669,0.194875,0.027875,2.90008,2.87504,0.009916,0.031291
19,2.85323,109.381,9.14232,260119,2593,106.083,0,26.2645,27.1088,28.1047,23.96,0.184208,0.186917,0.029583,2.91408,2.88567,0.010458,0.035625
20,2.96455,113.333,8.82355,415455,4101,110.045,0.932833,26.282,27.0809,29.8749,25.2304,0.175463,0.194792,0.027833,2.9175,2.89038,0.012375,0.038459
21,3.07983,143.351,6.9759,953000,8244,140.033,0,27.9462,29.2185,53.7306,28.464,0.20246,0.194791,0.031375,2.93792,2.91012,0.011083,0.036333
22,3.22509,139.072,7.19049,1412467,11997,135.667,0,27.145,29.4655,51.1237,27.2625,0.175877,0.196125,0.03175,3.00054,2.96979,0.012125,0.035583
23,3.36675,250.105,3.99832,1723713,15625,244.224,0,43.808,43.9927,99.2871,55.2977,0.647121,0.282958,0.108167,4.85433,4.74712,0.058042,0.07875
24,3.62061,329.671,3.03332,1697512,17446,323.054,0,58.6977,58.7805,130.808,71.9987,1.20292,0.607292,0.081792,5.50842,5.39692,0.062542,0.132125
25,3.95493,362.609,2.75779,1895955,19718,356.379,0,71.607,60.8778,145.171,76.2467,1.07217,0.268084,0.092875,4.88221,4.77771,0.057,0.167208
26,4.32202,456.924,2.18855,2200160,21710,449.253,0,75.5811,68.363,219.962,81.7682,1.13175,0.610917,0.168167,5.414,5.26958,0.070875,0.231959
27,4.78454,457.396,2.18629,2123575,21218,446.95,0,81.8544,82.4075,189.822,89.3491,1.96767,0.374291,0.092417,9.289,9.19812,0.047458,0.093834
28,5.2522,381.547,2.62091,1499659,15180,374.036,0,77.4252,59.2619,157.243,77.6651,0.765079,0.621917,0.190792,5.93142,5.73092,0.117792,0.165583
29,5.64,319.351,3.13135,1006331,11066,315.678,0,63.6362,53.962,129.516,67.1399,0.679418,0.277833,0.038333,3.1715,3.13267,0.017875,0.040875
