frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.328472,89.8118,11.1344,0,0,77.7383,2.50433,36.9671,37.3721,0.007882,0.002001,0.335503,0.197583,0.128792,8.86779,8.22833,0.620958,0.617459
1,0.429319,61.3724,16.294,0,0,57.4168,0,27.9323,27.4668,0.00275,0.001792,0.255252,1.43596,0.2335,3.30946,3.28713,0.003166,0.072917
2,0.49373,62.7326,15.9407,0,0,59.5027,0,28.0692,30.7337,0.002622,0.0015,0.204207,0.228625,0.029917,2.84133,2.82163,0.002416,0.036834
3,0.559688,61.4333,16.2778,0,0,56.7087,0,27.0655,28.8481,0.002207,0.001502,0.260127,0.256,0.028292,4.36113,4.34563,0.00225,0.037417
4,0.622911,60.3994,16.5565,0,0,56.8865,0,28.8895,27.2805,0.001959,0.001376,0.233295,0.183541,0.035875,3.08596,3.06608,0.002334,0.053292
5,0.686797,75.8895,13.1771,0,0,71.327,0,35.136,35.4131,0.002046,0.001288,0.23845,0.222375,0.02975,4.07996,4.06004,0.003,0.038042
6,0.764971,99.1387,10.0869,0,0,94.5243,0,53.3173,40.3193,0.002669,0.000959,0.239627,0.269416,0.043,4.08229,4.05525,0.002667,0.041916
7,0.867233,124.141,8.05539,37858,417,120.516,0,41.4655,33.7096,19.5974,25.044,0.223952,0.192708,0.029041,3.24562,2.94542,0.285959,0.035292
8,0.992794,108.032,9.25651,55222,429,104.621,0,27.3396,30.2709,21.8202,24.5493,0.170247,0.19875,0.030458,3.00633,2.97267,0.017208,0.039958
9,1.10433,108.213,9.24104,58824,569,104.848,0,27.4712,30.718,22.0235,23.9723,0.191745,0.195208,0.028917,2.99796,2.97117,0.012,0.029625
10,1.21433,110.354,9.06173,60721,776,107,0.959958,28.9427,29.2395,22.4978,24.7209,0.168207,0.198542,0.027875,2.99458,2.97104,0.010166,0.035541
11,1.32649,108.342,9.23002,62048,710,104.9,0,29.8889,28.6083,22.0242,23.7478,0.16408,0.198083,0.025583,3.07675,3.04758,0.016375,0.039292
12,1.4399,108.178,9.24402,62565,696,104.977,0,29.4744,27.9952,22.195,24.6473,0.195742,0.196833,0.031666,2.83404,2.80888,0.00975,0.037125
13,1.54898,111.261,8.98788,66413,783,107.634,0,32.8403,27.2182,22.07,24.8474,0.166962,0.192708,0.032709,3.207,3.17988,0.012417,0.03625
14,1.66228,120.314,8.31158,71512,919,116.814,0,31.2763,31.663,25.8275,27.3191,0.215579,0.203833,0.028417,3.11183,3.08333,0.014667,0.036542
15,1.78699,109.163,9.16058,76626,734,105.534,0,30.7,27.2865,22.6748,24.2381,0.170038,0.191542,0.026375,3.26867,3.24067,0.012875,0.03225
16,1.89812,108.349,9.22941,83433,859,105.05,0,28.1359,27.5207,22.6144,25.5507,0.167999,0.746375,0.029625,2.93717,2.91058,0.013875,0.032
17,2.00834,106.766,9.36631,85671,825,103.263,0,27.3813,27.4519,22.3677,25.4275,0.167576,0.199625,0.0235,3.17796,3.15917,0.009959,0.027208
18,2.11592,110.784,9.02659,95968,822,107.262,0,31.6931,27.9238,22.8415,24.1327,0.205495,0.184584,0.028417,3.13779,3.114,0.0095,0.028208
19,2.22851,114.722,8.71675,254673,2497,111.386,0,27.2608,30.5679,27.9808,24.927,0.176291,0.198917,0.03,2.96267,2.93737,0.011125,0.037417
20,2.34503,120.193,8.31996,456723,4430,116.773,0.926958,29.2795,27.029,33.1893,25.7015,0.174084,0.19325,0.032375,3.03321,3.00462,0.011167,0.034542
21,2.46612,138.11,7.24063,846425,7180,134.415,0,29.7272,28.6829,47.6609,27.6611,0.197588,0.196708,0.02275,3.30488,3.28463,0.009208,0.032
22,2.60519,145.683,6.8642,1275506,11576,142.239,0,27.5026,27.4384,54.9102,31.7128,0.178877,0.197375,0.028125,3.03771,3.01142,0.010584,0.031375
23,2.7547,129.532,7.72008,1482990,13835,126.329,0,27.5593,27.1734,40.7248,30.2276,0.16954,0.196584,0.029125,2.83746,2.79746,0.025834,0.040584
24,2.88695,131.931,7.57974,1590737,15812,128.4,0,28.0252,28.703,40.9279,30.0743,0.166962,0.201292,0.0255,3.10946,3.08588,0.010416,0.037041
25,3.02194,132.614,7.54067,1747042,17697,127.922,0,27.4877,29.5271,41.5039,28.7135,0.190204,0.200041,0.034542,4.24983,4.21083,0.018833,0.04175
26,3.1565,139.949,7.14548,1990419,19696,136.573,0,28.5492,28.4298,47.7297,31.2147,0.17737,0.184959,0.030666,2.97958,2.94925,0.0135,0.036125
27,3.29827,137.767,7.25865,1892359,19299,134.077,0,30.4086,28.758,45.3386,28.8949,0.194047,0.198792,0.032583,3.29204,3.25033,0.025833,0.043416
28,3.43882,136.173,7.34359,1526783,15109,132.765,0,28.2921,29.4842,44.9548,29.3919,0.172461,0.184875,0.030375,3.03217,2.99933,0.017084,0.033625
29,3.57686,136.518,7.32503,1284453,12274,132.921,0,28.111,28.2439,45.812,30.0405,0.189749,0.19275,0.035875,3.13154,3.09204,0.018416,0.047208
