frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.317323,85.3844,11.7117,0,0,72.8878,2.4635,35.3631,34.1709,0.013583,0.002254,0.363751,0.18775,0.125917,9.24642,8.549,0.677667,0.775958
1,0.478056,93.6365,10.6796,0,0,86.3907,0,43.1093,42.4897,0.003621,0.002004,0.254873,0.223458,0.274875,6.48038,6.4515,0.00325,0.085042
2,0.584251,88.4705,11.3032,0,0,83.7906,0,42.803,40.1355,0.006789,0.003333,0.301747,0.235667,0.035708,4.24283,4.2225,0.003042,0.049083
3,0.67581,86.8487,11.5143,0,0,80.282,0,41.0961,38.3802,0.002206,0.001042,0.225412,0.238959,0.038083,6.00783,5.98642,0.003208,0.046041
4,0.767445,85.949,11.6348,0,0,81.1596,0,43.517,36.8255,0.003412,0.00146,0.251082,0.250791,0.033584,4.24646,4.22412,0.004125,0.075167
5,0.855665,87.4705,11.4324,0,0,82.5775,0,41.5161,40.2535,0.003417,0.001456,0.244667,0.245959,0.043041,4.38329,4.35271,0.004333,0.056709
6,0.949015,88.7912,11.2624,0,0,83.4412,0,40.4664,42.1512,0.003087,0.001629,0.238373,0.230083,0.040791,4.69238,4.66071,0.0035,0.064041
7,1.0458,173.503,5.7636,37858,417,166.885,0,42.7164,42.9528,42.9278,37.1349,0.259168,0.448125,0.049458,5.98596,5.29279,0.666125,0.082833
8,1.22327,223.941,4.46546,55218,429,220.285,0,58.3009,50.4113,51.8955,58.6962,0.331839,0.266584,0.037,3.18154,3.14708,0.01425,0.041
9,1.45134,107.798,9.27658,59443,579,104.505,0,29.121,28.247,22.4324,24.0373,0.198962,0.1975,0.029792,2.92571,2.89296,0.016541,0.039125
10,1.56001,107.122,9.33515,62318,765,103.818,1.12021,26.2966,28.9341,22.9362,23.8881,0.174169,0.1975,0.026084,2.9035,2.88037,0.009166,0.033792
11,1.66815,105.037,9.5205,61966,742,101.678,0,26.946,26.9336,21.681,25.4776,0.165329,0.191959,0.028083,2.94379,2.91308,0.015667,0.033542
12,1.7751,105.46,9.48228,63240,721,101.883,0,26.6379,26.8309,23.7169,24.0492,0.186751,0.191916,0.024125,3.2285,3.2055,0.011583,0.0385
13,1.88433,109.066,9.16876,67632,802,105.617,0,26.4923,31.5593,22.3338,24.4824,0.186964,0.201792,0.037167,2.92542,2.88483,0.021833,0.050625
14,1.99549,150.174,6.65895,72053,898,146.871,0,34.519,35.5465,38.6397,37.3488,0.29854,0.192208,0.029208,2.91875,2.89087,0.012458,0.0355
15,2.14751,104.927,9.53039,77961,754,101.645,0,28.5155,27.053,22.4704,22.9679,0.169582,0.198125,0.03,2.91258,2.884,0.013541,0.035833
16,2.25431,105.061,9.51829,83319,818,101.788,0,26.3654,26.8194,24.995,22.9752,0.169872,0.192792,0.026917,2.90475,2.87554,0.014125,0.0325
17,2.36035,103.207,9.68927,85604,951,99.9308,0,26.5932,26.9355,22.3513,23.405,0.164542,0.188958,0.029625,2.86292,2.83954,0.009042,0.034708
18,2.46458,106.094,9.42559,95273,1042,102.726,0,28.9684,26.8527,22.0224,24.2115,0.201827,0.185083,0.02875,2.9445,2.91804,0.009958,0.033417
19,2.57243,110.331,9.06364,235812,2208,107.095,0,29.1676,27.1263,26.4675,23.6474,0.203376,0.195084,0.029583,2.83487,2.80658,0.009625,0.036292
20,2.68468,115.459,8.66111,450699,4440,112.01,0.92125,26.6119,28.0235,30.2259,25.5767,0.178917,0.195125,0.027583,3.07971,3.04663,0.016792,0.04075
21,2.80251,136.165,7.34402,868140,7469,132.922,0,26.8123,29.3101,49.9924,26.1381,0.18879,0.200417,0.025833,2.88708,2.86008,0.01275,0.03775
22,2.94056,158.664,6.30262,1336295,11457,155.094,0,31.0116,29.4405,62.7305,30.9988,0.227042,0.3195,0.032375,3.11525,3.07979,0.017,0.04625
23,3.10129,144.359,6.92719,1541047,14299,141.007,0,30.032,29.7828,48.8973,31.5947,0.18529,0.198167,0.031083,2.89125,2.86475,0.009875,0.031375
24,3.24756,129.864,7.70034,1558222,15777,126.627,0,29.3435,26.9892,42.0323,27.616,0.166751,0.1995,0.026291,2.88058,2.85729,0.010375,0.035458
25,3.37934,129.549,7.71907,1846792,19270,126.301,0,27.112,27.0962,41.7028,29.7459,0.166125,0.199,0.028083,2.89558,2.86967,0.011125,0.032125
26,3.50988,134.854,7.41541,2118346,21885,131.582,0,29.429,27.1663,44.8992,29.4165,0.171796,0.199458,0.033125,2.86058,2.83554,0.009542,0.031375
27,3.64634,149.949,6.66892,2116936,20361,146.505,0,26.8171,29.6863,61.3048,28.0357,0.18942,0.197458,0.026083,3.03112,2.9995,0.017292,0.038792
28,3.80302,131.109,7.62725,1620705,16379,127.833,0,28.0024,27.0013,43.3502,28.8393,0.165707,0.2,0.027208,2.92292,2.89254,0.01675,0.033541
29,3.93604,154.911,6.45532,1171620,12010,150.805,0,34.5308,31.8878,48.5569,34.921,0.255412,0.269875,0.040458,3.61333,3.57313,0.016375,0.043375
