frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.31957,84.0995,11.8907,0,0,71.8612,2.0125,35.0153,34.0102,0.006332,0.002376,0.338086,0.178,0.161125,8.95467,8.31475,0.618791,0.724
1,0.47462,87.2878,11.4564,0,0,81.9818,0,38.3766,42.6968,0.00521,0.00254,0.32296,0.230958,0.238417,4.58913,4.56217,0.003166,0.08525
2,0.56841,81.9033,12.2095,0,0,75.532,0,37.5572,37.0773,0.005667,0.00346,0.342954,0.221292,0.045333,5.86362,5.82667,0.010375,0.081042
3,0.654105,83.8553,11.9253,0,0,75.3912,0,35.2882,39.2956,0.002629,0.001498,0.275832,0.226292,0.038917,8.01883,7.99662,0.004292,0.051458
4,0.740559,81.4633,12.2755,0,0,76.8122,0,38.2139,37.7872,0.00425,0.002418,0.270339,0.226208,0.036083,4.1825,4.16167,0.002958,0.064875
5,0.824521,84.338,11.857,0,0,79.8182,0,42.0211,36.9995,0.002713,0.001874,0.246293,0.24475,0.032,4.08063,4.05938,0.002542,0.04425
6,0.913812,82.0486,12.1879,0,0,76.8427,0,40.368,35.6627,0.002505,0.001539,0.211754,0.242875,0.042459,4.63417,4.61054,0.002458,0.046583
7,0.998445,160.237,6.24075,37858,417,153.915,0,41.6377,38.535,39.2236,33.5174,0.253206,0.306375,0.044875,5.69229,5.11221,0.534708,0.060667
8,1.16791,195.442,5.11661,55225,429,191.689,0,50.997,43.4279,45.1395,51.2905,0.301161,0.181333,0.033167,3.17321,3.13242,0.020084,0.0395
9,1.36916,103.94,9.6209,59085,590,100.625,0,28.7551,26.216,21.7323,23.2545,0.195,0.195042,0.026667,2.92367,2.89337,0.01425,0.035917
10,1.47402,104.863,9.53626,60269,725,101.452,1.27521,26.016,26.4646,21.5877,25.4696,0.178418,0.1815,0.031292,2.99517,2.96629,0.013416,0.042917
11,1.57977,103.051,9.70389,61923,688,99.5718,0,26.1749,28.2523,21.34,23.0896,0.195789,0.197333,0.032834,2.98663,2.946,0.02025,0.043083
12,1.68482,102.928,9.71554,61689,662,99.5926,0,28.3299,26.2586,21.5833,22.759,0.196124,0.189417,0.032459,2.94663,2.91621,0.01325,0.038875
13,1.78966,110.186,9.07553,66034,707,105.905,0,27.1436,30.2048,23.6449,24.092,0.204123,0.20975,0.042667,3.72967,3.68171,0.026834,0.056708
14,1.90259,135.181,7.39747,71624,805,131.882,0,30.922,33.6252,31.4997,35.1044,0.240542,0.185375,0.034291,2.88583,2.85546,0.015375,0.041
15,2.03965,102.763,9.73111,77908,772,99.468,0,26.6502,26.6685,22.4844,23.0151,0.166087,0.191125,0.027208,2.93521,2.90729,0.013125,0.037542
16,2.15016,127.063,7.87013,81565,885,123.59,0,30.2333,29.8836,28.674,34.0117,0.231497,0.205375,0.031042,2.98338,2.95067,0.012959,0.037375
17,2.27918,109.741,9.11235,88201,899,106.473,0,27.6332,29.8107,23.7553,24.6251,0.176626,0.192083,0.031625,2.89204,2.86196,0.012625,0.032375
18,2.39076,104.033,9.6123,91248,889,100.775,0,26.817,26.4131,22.1013,24.7876,0.190667,0.195958,0.026958,2.89588,2.87221,0.00925,0.035875
19,2.49665,108.107,9.25006,238994,2391,104.855,0,26.2233,26.8519,26.1795,24.9623,0.167173,0.196542,0.027458,2.88617,2.86254,0.008833,0.035167
20,2.60662,115.421,8.6639,436432,4358,112.186,0.921,26.9887,26.6903,30.9442,25.999,0.172326,0.196208,0.026542,2.88037,2.85704,0.008833,0.032416
21,2.72442,138.189,7.23644,867874,6761,134.751,0,26.7053,28.8411,52.2184,26.3071,0.198211,0.18125,0.029084,3.06321,3.03717,0.010083,0.032458
22,2.86453,154.907,6.45547,1407889,11656,151.661,0,28.5951,28.2607,61.9763,32.1463,0.198287,0.193,0.027875,2.88858,2.86338,0.009083,0.032541
23,3.02141,126.378,7.91275,1739960,16022,123.115,0,28.8237,27.0868,38.938,27.6206,0.169996,0.195625,0.026959,2.91033,2.8865,0.00875,0.030709
24,3.14965,134.08,7.45824,1813423,18292,130.82,0,26.8586,27.2035,48.0594,28.0477,0.169167,0.198708,0.030542,2.88563,2.86,0.01025,0.035625
25,3.28566,137.016,7.29841,1977627,21520,133.766,0,27.484,26.7268,49.5785,29.327,0.166878,0.200292,0.030541,2.88367,2.85708,0.010917,0.034917
26,3.42366,140.99,7.09269,2031797,21429,137.718,0,31.3653,26.7609,50.8869,28.0452,0.16408,0.20225,0.02525,2.88275,2.85604,0.013459,0.033125
27,3.56626,143.3,6.97837,2086985,20469,139.997,0,26.9461,26.7467,56.1319,29.4842,0.201,0.205833,0.027791,2.87958,2.85258,0.012625,0.030959
28,3.71155,135.341,7.38873,1818076,18770,132.062,0,27.0608,26.7689,47.5025,29.9981,0.175042,0.27575,0.025583,2.93167,2.90192,0.0145,0.033041
29,3.84955,160.202,6.2421,1337142,14028,156.936,0,30.3818,31.4373,57.7089,36.6516,0.225086,0.233792,0.028708,2.91042,2.88042,0.014583,0.034833
