frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.320232,87.1411,11.4756,0,0,75.1259,2.43492,35.2409,36.5689,0.006707,0.002373,0.363627,0.186625,0.129084,8.83525,8.18917,0.625208,0.674542
1,0.482434,87.5009,11.4285,0,0,80.7163,0,41.2351,38.6251,0.00379,0.002748,0.26938,0.277125,0.280542,6.02683,6.00046,0.003167,0.083959
2,0.574336,84.0154,11.9026,0,0,76.5145,0,37.9022,37.7192,0.001999,0.001707,0.203749,0.328834,0.042834,6.95442,6.92892,0.003167,0.050041
3,0.665289,82.9915,12.0494,0,0,77.2199,0,41.4514,34.9021,0.004754,0.002575,0.310964,0.222958,0.049708,5.23846,5.20567,0.005167,0.083375
4,0.753162,82.9384,12.0571,0,0,77.7079,0,39.3794,37.509,0.00329,0.001962,0.266291,0.232875,0.037625,4.70275,4.67621,0.003209,0.086417
5,0.840072,83.695,11.9481,0,0,78.871,0,39.8615,38.1893,0.004039,0.002502,0.276585,0.228542,0.034792,4.39404,4.37008,0.002917,0.04975
6,0.926238,79.9964,12.5006,0,0,75.1447,0,37.6982,36.6705,0.002663,0.001795,0.222751,0.230167,0.034167,4.37358,4.3525,0.002333,0.04475
7,1.00902,158.885,6.29385,37858,417,153.294,0,39.3613,41.8163,38.9166,32.2946,0.266372,0.253,0.039625,5.05342,4.47508,0.556041,0.057875
8,1.17569,177.16,5.64463,55591,440,172.296,0,37.6432,37.1305,51.226,45.2822,0.284501,0.293125,0.046417,4.28817,4.24404,0.020333,0.046042
9,1.35465,122.127,8.18819,59022,557,118.528,0,32.2365,29.0862,26.8204,29.5958,0.265629,0.193417,0.028917,3.07737,3.04858,0.011167,0.033917
10,1.48243,104.541,9.56566,61198,770,101.284,0.922791,28.6016,26.6167,21.9142,22.5991,0.167667,0.191375,0.025709,2.90771,2.88871,0.009,0.031209
11,1.58849,104.229,9.59426,62820,737,100.954,0,27.0413,26.6608,23.8809,22.728,0.173164,0.190875,0.024958,2.90233,2.87696,0.014333,0.033208
12,1.6946,104.963,9.52714,63748,738,101.576,0,26.4549,28.6056,21.9432,23.8989,0.194712,0.185834,0.038958,2.97467,2.9385,0.014292,0.038166
13,1.80141,104.115,9.60472,66495,784,100.807,0,28.8536,26.5748,22.0066,22.7347,0.169709,0.189708,0.027875,2.92633,2.89583,0.014833,0.037834
14,1.90734,105.001,9.52369,71628,971,101.68,0,26.4823,28.583,23.0898,22.8757,0.168258,0.191917,0.032333,2.92642,2.89621,0.013958,0.03825
15,2.01428,140.694,7.10764,77517,774,135.368,0,33.2994,32.1223,34.8232,34.136,0.283296,0.259417,0.046125,4.73042,4.67929,0.020417,0.056583
16,2.15893,229.535,4.35663,82799,828,223.583,0,53.1791,53.2617,59.6767,55.9506,0.359916,0.523583,0.073375,5.06354,4.99329,0.034792,0.075041
17,2.39295,262.179,3.81418,84136,913,257.585,0,65.4589,58.7182,64.2825,67.6606,0.595579,0.324291,0.052292,4.01221,3.97129,0.016125,0.040666
18,2.65832,116.048,8.61712,101877,1002,112.756,0,32.2786,29.1366,24.5336,26.1153,0.206211,0.197,0.027666,2.90263,2.87629,0.009292,0.035667
19,2.77534,110.079,9.08436,240871,2668,106.794,0,26.6965,27.2011,29.1066,23.1319,0.169166,0.199542,0.02975,2.86608,2.84196,0.009,0.034542
20,2.8864,121.479,8.23191,476036,4858,118.033,1.24229,26.3662,28.209,37.3575,24.1639,0.200627,0.188459,0.033625,2.96504,2.93183,0.013333,0.040834
21,3.00981,139.66,7.16025,1003425,8749,136.116,0,28.9719,26.6102,53.8001,26.0141,0.211291,0.201333,0.03575,3.11325,3.07992,0.014542,0.039458
22,3.15211,152.358,6.56349,1491078,12792,149.17,0,28.1925,28.078,60.8813,31.3296,0.198666,0.200042,0.027375,2.80142,2.76812,0.017875,0.047583
23,3.30629,133.647,7.48242,1680763,15242,130.292,0,26.9347,29.8226,43.8358,29.0484,0.167206,0.205583,0.024875,2.98725,2.94583,0.028792,0.045042
24,3.44173,132.95,7.52161,1825354,16845,129.67,0,26.9383,28.9013,45.2538,27.923,0.170417,0.203375,0.029083,2.91404,2.88612,0.010542,0.03075
25,3.57564,134.993,7.4078,2037111,20808,131.556,0,27.7456,29.2189,45.19,28.7311,0.176708,0.198958,0.027708,3.03163,3.00646,0.010541,0.035
26,3.71576,150.621,6.63917,2295102,22954,147.343,0,29.4223,26.5049,61.8527,28.9009,0.175292,0.208458,0.026917,2.93079,2.90592,0.009875,0.03025
27,3.86833,156.762,6.37908,2145374,20254,153.484,0,28.9937,26.7888,69.0258,28.0054,0.19479,0.195333,0.0275,2.90883,2.87808,0.014042,0.034375
28,4.02605,138.115,7.24036,1453496,14484,134.722,0,29.1528,26.7921,50.7746,27.3349,0.173586,0.1965,0.029291,2.98375,2.95592,0.012584,0.033125
29,4.1701,138.617,7.21413,1056102,11005,135.279,0,29.5756,27.6883,49.174,28.146,0.186752,0.19475,0.026541,2.90154,2.87375,0.013167,0.032334
