frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.324758,85.2809,11.726,0,0,73.2014,2.53042,36.1851,33.605,0.007961,0.001997,0.339372,0.192,0.124375,8.9465,8.22433,0.702,0.664084
1,0.484044,92.185,10.8478,0,0,86.2615,0,41.7369,43.6218,0.008953,0.005252,0.324455,0.226083,0.285167,5.07179,5.03683,0.007625,0.148083
2,0.584313,86.5029,11.5603,0,0,82.0567,0,41.4733,39.7636,0.00567,0.002623,0.282,0.234167,0.033375,4.01683,3.99492,0.003167,0.049792
3,0.677758,85.8162,11.6528,0,0,81.1338,0,40.8897,39.4271,0.003587,0.001751,0.24275,0.260667,0.038041,4.22583,4.20267,0.003166,0.046541
4,0.767472,88.0495,11.3573,0,0,83.0566,0,42.784,39.4461,0.004663,0.002123,0.25733,0.24975,0.03775,4.525,4.50125,0.003208,0.068042
5,0.861329,85.3786,11.7125,0,0,78.3813,0,38.6684,38.9121,0.003375,0.001335,0.243254,0.226958,0.054375,6.47667,6.44625,0.006167,0.061875
6,0.950717,86.3619,11.5792,0,0,81.0623,0,40.8854,39.2991,0.004668,0.002499,0.257953,0.248291,0.042875,4.71283,4.67946,0.004084,0.055541
7,1.04117,162.156,6.16688,37703,418,156.044,0,40.7271,38.1933,39.9881,36.1,0.279208,0.251,0.043959,5.31071,4.67462,0.608958,0.074625
8,1.21733,188.907,5.29361,54753,444,184.788,0,45.9192,40.2215,49.9912,47.6877,0.274667,0.311167,0.051916,3.57696,3.52629,0.024083,0.04975
9,1.40754,118.545,8.43559,59030,554,115.192,0,30.4935,32.2706,24.9216,26.8055,0.229544,0.18275,0.030041,2.92088,2.89425,0.012875,0.037333
10,1.52802,106.784,9.36469,60164,761,103.445,0.916584,27.5055,26.57,21.5937,26.2212,0.171749,0.194333,0.028625,2.96467,2.93688,0.013083,0.035292
11,1.63568,102.656,9.7413,60449,689,99.1965,0,26.759,26.9773,21.6847,23.1387,0.16267,0.190208,0.024583,3.06258,3.03154,0.017958,0.041208
12,1.74335,106.106,9.42458,61063,625,102.733,0,27.3328,27.5132,23.1995,23.9608,0.214459,0.195708,0.032209,2.95217,2.91758,0.015583,0.043333
13,1.8504,106.308,9.40664,64945,722,102.635,0,27.3468,29.1422,22.7672,22.7215,0.166921,0.194375,0.02825,3.25567,3.23212,0.009708,0.032792
14,1.95867,103.832,9.63097,71441,762,100.502,0,26.4333,28.8083,21.8242,22.8002,0.168751,0.193583,0.027083,2.97025,2.93996,0.014959,0.031833
15,2.0644,105.707,9.46012,76189,663,102.438,0,26.4987,29.1419,22.917,23.2376,0.177169,0.192459,0.02775,2.90879,2.88342,0.011708,0.03725
16,2.17526,141.749,7.05474,80746,770,137.059,0,31.9705,34.924,35.6767,33.4741,0.268041,0.272792,0.045666,4.0865,4.04296,0.014625,0.050709
17,2.31876,159.477,6.27048,87229,900,156.075,0,38.8757,39.4435,35.7651,41.2237,0.246874,0.19025,0.028708,2.89371,2.86713,0.011375,0.035292
18,2.47923,104.168,9.59987,94518,1168,100.881,0,26.2752,28.9624,21.9617,23.0135,0.191119,0.191833,0.027542,2.88892,2.86758,0.009667,0.029584
19,2.58512,114.139,8.76127,246180,2638,110.898,0,26.6563,30.4016,28.3597,24.8358,0.177752,0.196167,0.02875,2.89062,2.86867,0.0085,0.032
20,2.70114,119.858,8.34323,418869,3956,116.564,0.923,29.3026,27.1914,34.0299,24.4695,0.168293,0.194542,0.029916,2.93025,2.90592,0.01,0.033083
21,2.82287,131.923,7.58017,906210,7845,128.672,0,28.5459,27.0142,45.7218,26.7206,0.189045,0.198959,0.025834,2.90512,2.88242,0.00925,0.029958
22,2.95668,139.933,7.14628,1405229,11858,136.561,0,26.9877,27.0493,52.867,29.0088,0.167829,0.201334,0.029375,3.01325,2.98588,0.01075,0.033
23,3.09904,148.736,6.72334,1765644,16666,144.312,0,28.1703,28.4351,55.6213,31.1826,0.210293,0.234833,0.047833,3.81592,3.773,0.014125,0.048792
24,3.25079,158.675,6.30221,1979829,19884,155.386,0,33.0504,31.194,55.1292,35.3136,0.203336,0.200583,0.029958,2.90987,2.88342,0.0105,0.030542
25,3.41134,130.5,7.66284,2027721,20306,127.265,0,28.8408,27.5946,43.015,27.1646,0.170669,0.202458,0.029125,2.87392,2.84729,0.010833,0.030125
26,3.54377,144.127,6.93832,2084759,20371,140.842,0,28.7507,26.9003,56.5943,27.9446,0.171252,0.200292,0.028166,2.92867,2.89913,0.015542,0.031083
27,3.68977,147.091,6.79853,1839110,17850,143.868,0,26.4255,26.707,59.4585,30.6161,0.189206,0.195542,0.023584,2.87804,2.85267,0.014083,0.034833
28,3.83864,135.982,7.35393,1451004,14127,131.719,0,28.6975,27.2621,46.4257,28.6681,0.171289,0.192417,0.038292,3.84704,3.80788,0.019417,0.037417
29,3.97698,130.258,7.67706,1088626,11029,126.667,0,26.2345,26.902,46.5068,26.3034,0.214626,0.199,0.036375,3.17013,3.12988,0.020291,0.041167
