frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.319657,85.4323,11.7052,0,0,73.6976,2.11642,35.5959,35.1172,0.006751,0.001872,0.330626,0.188959,0.135084,8.71125,8.04492,0.648166,0.592542
1,0.472591,79.837,12.5255,0,0,75.0312,0,35.123,39.0182,0.006792,0.005291,0.331709,0.213209,0.282291,4.02358,3.99396,0.002459,0.081625
2,0.558632,81.319,12.2972,0,0,76.5173,0,37.6325,38.0156,0.003915,0.001998,0.237915,0.308958,0.042042,4.32,4.29075,0.0055,0.058791
3,0.644051,92.7646,10.78,0,0,87.4211,0,43.4841,43.0524,0.004038,0.002251,0.279415,0.247375,0.043459,4.80771,4.78012,0.004333,0.067125
4,0.74165,113.129,8.83945,0,0,108.256,0,49.8009,57.3587,0.003837,0.003373,0.329041,0.323917,0.0525,4.1455,4.11825,0.003375,0.071709
5,0.857781,98.8528,10.1161,0,0,93.5391,0,43.0139,49.4609,0.003999,0.002168,0.354328,0.265666,0.055167,4.67871,4.64608,0.006334,0.088625
6,0.960204,88.3525,11.3183,0,0,82.9013,0,42.982,38.926,0.005586,0.002542,0.331165,0.275458,0.048875,4.92483,4.88863,0.006208,0.068625
7,1.05662,157.506,6.34896,37864,416,151.971,0,41.1133,37.5147,39.3782,33.1621,0.224082,0.2335,0.037292,5.00938,4.51604,0.467208,0.056959
8,1.21655,203.628,4.91091,55838,426,197.801,0,46.6632,41.5938,56.3636,52.1877,0.251038,0.302125,0.044667,5.20696,5.15846,0.024917,0.066666
9,1.42973,186.326,5.36694,58981,570,181.22,0,42.6103,38.0303,55.0728,44.596,0.289502,0.249917,0.040875,4.58992,4.54796,0.018666,0.0495
10,1.62213,163.689,6.10916,61310,735,159.916,2.23762,35.937,36.7476,44.4884,39.7022,0.258373,0.188167,0.034083,3.09608,3.05538,0.021959,0.042584
11,1.78809,106.023,9.43187,61189,712,102.671,0,28.2981,28.7791,21.9323,23.0208,0.17466,0.197958,0.027917,2.9805,2.95146,0.013083,0.03425
12,1.8961,105.424,9.48547,62295,659,102.108,0,26.6791,29.1258,22.0364,23.5996,0.201706,0.19375,0.033458,2.92188,2.88717,0.015292,0.038833
13,2.00368,105.116,9.51334,66488,705,101.834,0,28.0022,27.9347,21.7636,23.5059,0.164208,0.196209,0.028959,2.91971,2.8935,0.012375,0.032292
14,2.11055,105.159,9.50936,71815,781,101.856,0,28.2998,27.0317,22.7462,23.1353,0.175462,0.195667,0.032,2.93008,2.89879,0.013958,0.035833
15,2.21664,106.198,9.4164,77645,736,102.851,0,28.8209,27.6342,22.6655,23.0307,0.184078,0.211208,0.028625,2.90321,2.87358,0.012709,0.03575
16,2.32391,119.109,8.39566,83895,839,114.107,0,29.2832,29.6192,27.0815,27.3902,0.227041,0.188625,0.02775,4.56671,4.54558,0.008375,0.034417
17,2.44404,103.187,9.69114,86235,851,99.8898,0,27.2208,26.8293,22.2413,22.9503,0.166833,0.197125,0.028667,2.89146,2.86317,0.012334,0.031458
18,2.54915,104.599,9.5603,90766,830,101.339,0,28.1505,27.5067,22.1307,22.8971,0.192792,0.190958,0.029,2.89825,2.87462,0.008416,0.033209
19,2.65562,109.508,9.13175,240459,2529,106.257,0,28.1477,26.73,27.5094,23.2357,0.168374,0.198917,0.027625,2.89562,2.87304,0.009458,0.031875
20,2.76607,121.858,8.20628,441855,4510,118.669,1.30038,27.2408,27.6541,37.5371,24.298,0.167503,0.192208,0.02825,2.78346,2.76079,0.009,0.029166
21,2.88986,130.24,7.67814,858311,7327,127.004,0,26.8947,26.9916,43.2176,29.2345,0.194711,0.194625,0.027959,2.88512,2.86367,0.008542,0.03225
22,3.02261,142.412,7.0219,1360382,11409,139.156,0,26.7248,27.7307,55.708,28.3465,0.170835,0.200375,0.027042,2.90271,2.879,0.009084,0.031333
23,3.16598,132.822,7.52885,1587998,14780,129.113,0,26.5636,26.8417,45.6701,29.2893,0.213375,0.202458,0.063916,3.13625,3.08079,0.022959,0.051209
24,3.29985,165.283,6.05022,1658317,16517,161.819,0,33.294,34.2195,59.4174,34.1285,0.227794,0.201708,0.029625,2.97679,2.94883,0.010916,0.03625
25,3.46618,131.703,7.59285,1817356,19531,128.354,0,27.5119,29.593,43.0593,27.5158,0.182126,0.202,0.030417,2.91596,2.886,0.013583,0.035
26,3.59983,135.398,7.38562,1939091,19498,132.052,0,28.995,27.28,46.5392,28.5739,0.183203,0.197708,0.030458,2.95838,2.92729,0.014792,0.033792
27,3.73706,140.694,7.10763,1880052,18636,137.106,0,29.2808,28.2615,50.6608,28.1938,0.207838,0.201917,0.0315,3.18125,3.14508,0.018208,0.039792
28,3.87971,131.605,7.59852,1565864,15550,128.213,0,27.3701,27.4238,43.5501,29.2232,0.167374,0.200833,0.026417,3.02292,2.98967,0.017708,0.034542
29,4.01334,129.987,7.6931,1078897,10878,126.784,0,27.2758,27.3109,43.0786,28.4707,0.171669,0.199334,0.028667,2.82875,2.79804,0.014083,0.034292
