frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.313873,87.6615,11.4075,0,0,75.6571,2.46925,35.6763,36.6661,0.007502,0.002249,0.369582,0.181708,0.148959,8.81992,8.20146,0.594375,0.669083
1,0.47357,86.5259,11.5572,0,0,81.226,0,42.7104,37.6143,0.00721,0.005167,0.326376,0.232625,0.242208,4.55025,4.51221,0.005917,0.09925
2,0.568308,83.7421,11.9414,0,0,79.1639,0,38.4813,39.8407,0.006292,0.003749,0.294371,0.231084,0.040042,4.14117,4.11679,0.00325,0.044125
3,0.655303,82.6367,12.1012,0,0,77.6556,0,36.5209,40.332,0.003164,0.001709,0.253286,0.226,0.036083,4.44946,4.42417,0.003625,0.052917
4,0.745638,84.0665,11.8953,0,0,78.2085,0,41.4018,35.9703,0.004081,0.002334,0.257833,0.272917,0.032417,5.40696,5.38658,0.00325,0.060583
5,0.832208,81.9561,12.2017,0,0,76.1172,0,40.0162,35.3433,0.002793,0.001247,0.217245,0.234833,0.0295,5.40337,5.38246,0.003,0.046125
6,0.916822,87.5588,11.4209,0,0,82.2783,0,40.195,41.2147,0.003711,0.001539,0.255709,0.237667,0.044292,4.74225,4.71363,0.003083,0.053459
7,1.01511,158.354,6.31495,37825,417,152.553,0,38.7235,38.5895,40.1972,34.1773,0.243917,0.24625,0.04175,5.24571,4.69596,0.526791,0.057209
8,1.17703,214.841,4.65459,54840,471,210.286,0,54.475,45.6841,54.9702,54.09,0.304501,0.335083,0.04775,4.01262,3.97192,0.0165,0.047792
9,1.40272,115.541,8.65495,59031,591,112.161,0,32.0205,29.7234,24.1944,25.53,0.21679,0.181917,0.0295,2.92908,2.89683,0.013667,0.037042
10,1.52022,105.815,9.45047,60101,724,102.501,0.932958,28.6747,26.9166,21.5845,23.7715,0.163666,0.188542,0.026834,2.95696,2.93617,0.008875,0.029625
11,1.62782,103.928,9.62203,60430,674,100.576,0,26.333,26.2103,22.1664,25.2216,0.17162,0.199042,0.030625,2.97917,2.94446,0.017417,0.040833
12,1.73368,104.787,9.54314,60288,649,101.508,0,28.9769,26.4399,22.0182,23.4062,0.196707,0.196583,0.026625,2.917,2.88612,0.015583,0.037917
13,1.84028,104.334,9.58456,64922,721,101.059,0,26.8433,28.381,22.1933,23.0108,0.166043,0.190667,0.027917,2.91408,2.88846,0.011708,0.037583
14,1.94645,102.353,9.77016,70272,761,99.0126,0,26.3101,26.6663,22.3653,23.0353,0.17125,0.188458,0.030875,2.95012,2.91617,0.016583,0.043084
15,2.05074,107.368,9.3138,76860,684,103.702,0,28.7964,27.1855,23.1587,23.813,0.190542,0.2045,0.0285,3.19367,3.16317,0.012417,0.049875
16,2.161,165.841,6.02985,79963,807,161.954,0,37.7367,40.5676,41.0505,41.6532,0.337503,0.248042,0.040833,3.44683,3.40462,0.022458,0.042458
17,2.33119,126.533,7.90306,84789,998,123.072,0,30.7923,30.581,29.4298,31.4642,0.25642,0.19925,0.028459,2.9905,2.96729,0.009625,0.035708
18,2.46345,103.593,9.6532,92999,1091,99.7331,0,26.395,26.4327,22.9365,23.2787,0.190749,0.195167,0.031959,3.38933,3.35754,0.015167,0.034833
19,2.56891,114.306,8.74843,228477,2344,111.06,0,26.4768,30.3443,28.9901,24.6072,0.173455,0.194375,0.028083,2.88596,2.86383,0.008459,0.029833
20,2.68562,126.809,7.88589,456393,4286,123.464,0.941792,27.433,27.0388,39.6198,27.7686,0.183336,0.199333,0.029,2.97671,2.94896,0.011291,0.035458
21,2.81428,141.249,7.07968,983743,8255,137.896,0,26.8586,27.064,57.1446,26.1673,0.186421,0.194333,0.026833,2.99917,2.97121,0.014875,0.0365
22,2.95741,136.453,7.3285,1350406,11756,133.225,0,29.3608,26.5918,49.7967,26.7752,0.166459,0.253708,0.025334,2.88187,2.85671,0.010875,0.034
23,3.09575,144.347,6.92774,1446519,14185,141.063,0,30.5785,28.8477,49.379,31.5432,0.205918,0.209042,0.03275,2.91246,2.87771,0.01675,0.037667
24,3.24812,166.384,6.0102,1568233,16271,163.02,0,33.6088,32.7106,57.2253,38.6479,0.237127,0.258167,0.033708,2.90929,2.88362,0.010125,0.036291
25,3.41645,131.928,7.57987,1822550,18643,128.495,0,27.5551,26.7698,43.6013,29.9263,0.17208,0.185917,0.0285,3.06588,3.03267,0.018167,0.036625
26,3.55061,133.824,7.47248,2003993,20043,130.298,0,28.5599,28.7908,44.2857,27.9755,0.198956,0.200625,0.029625,3.15596,3.12442,0.014708,0.034708
27,3.68632,131.791,7.58777,1971913,19027,128.628,0,30.1393,26.5473,43.4842,27.7917,0.187295,0.195542,0.028458,2.78417,2.75358,0.015208,0.039
28,3.82003,125.601,7.96175,1587574,16267,122.338,0,26.9388,26.4379,39.9468,28.3718,0.171666,0.191541,0.028708,2.89379,2.86125,0.017667,0.038458
29,3.94751,127.99,7.81309,981014,10590,124.642,0,27.2917,29.2931,41.3038,26.1083,0.170994,0.193584,0.028,2.97804,2.95038,0.013042,0.036917
