frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.318852,90.7188,11.0231,0,0,76.9969,2.68242,39.1,34.3636,0.008164,0.002876,0.323206,0.189083,0.164667,8.86037,8.18708,0.653167,0.678625
1,0.480032,87.4313,11.4375,0,0,81.9687,0,40.4129,40.7197,0.004708,0.002627,0.273,0.248625,0.253708,4.71683,4.68963,0.003292,0.083958
2,0.578125,87.1245,11.4778,0,0,82.596,0,39.7613,42.0319,0.004672,0.00258,0.277169,0.223375,0.031709,4.13683,4.11787,0.003334,0.042
3,0.668544,86.1181,11.612,0,0,81.438,0,40.4418,40.1591,0.00308,0.001543,0.252125,0.249417,0.031708,4.16546,4.14408,0.003,0.049667
4,0.761265,86.8221,11.5178,0,0,81.9465,0,41.8268,39.2765,0.00346,0.001632,0.283466,0.249166,0.034875,4.40167,4.37142,0.003833,0.070958
5,0.85072,89.798,11.1361,0,0,84.4136,0,45.3536,38.1602,0.002292,0.001294,0.221542,0.318417,0.05125,4.778,4.74563,0.003416,0.048167
6,0.944985,90.9587,10.994,0,0,83.857,0,44.4082,38.6185,0.002581,0.001418,0.216378,0.244583,0.04775,6.50704,6.4755,0.003,0.05275
7,1.04209,175.176,5.70853,37858,417,168.513,0,45.9453,42.5199,41.2282,37.6536,0.266251,0.385417,0.067917,5.7895,5.18792,0.562208,0.067125
8,1.22148,250.917,3.98538,55591,440,246.047,0,61.2775,58.049,63.4604,62.0982,0.385711,0.331083,0.054292,4.29913,4.249,0.023708,0.059458
9,1.47493,158.304,6.31694,58896,562,154.913,0,37.3528,35.2842,37.3088,44.0113,0.417958,0.189417,0.03175,2.97162,2.93558,0.018083,0.0405
10,1.63842,105.892,9.4436,60368,725,102.479,0.972417,28.3378,27.2555,21.9053,23.3559,0.178705,0.199541,0.030417,2.99346,2.96712,0.010458,0.035542
11,1.74534,106.263,9.41059,60399,693,102.882,0,29.3034,27.5365,22.0351,23.3279,0.171417,0.200375,0.029459,2.94404,2.91513,0.013125,0.036083
12,1.85263,105.947,9.43865,60731,639,102.446,0,29.3774,27.4895,21.8844,22.9947,0.201042,0.194625,0.032459,3.06971,3.04183,0.013042,0.034416
13,1.96053,111.54,8.96536,64801,691,108.194,0,27.9856,31.0483,24.5863,23.9117,0.193461,0.190625,0.027167,2.98446,2.95217,0.016042,0.038583
14,2.0739,105.294,9.49722,70946,773,100.22,0,26.6563,27.4501,22.36,23.1112,0.168333,0.20075,0.028833,4.70263,4.67404,0.012917,0.034292
15,2.1811,104.57,9.563,75607,702,101.178,0,26.6014,27.6392,23.1833,23.1207,0.165918,0.19975,0.028459,3.03267,3.00242,0.015041,0.038583
16,2.29151,108.768,9.19388,82309,762,105.438,0,27.1089,30.4951,23.8173,23.3656,0.178791,0.196625,0.027583,2.96979,2.94771,0.007959,0.031166
17,2.40128,108.206,9.24163,94168,1009,104.879,0,28.0406,28.995,22.3184,24.877,0.170662,0.184167,0.029958,2.91254,2.88396,0.012708,0.033166
18,2.51057,106.608,9.38016,102008,1089,103.278,0,27.1472,28.1854,22.2359,25.0266,0.200621,0.198541,0.026416,2.92921,2.90325,0.010667,0.036791
19,2.61819,117.453,8.51403,263487,2498,114.052,0,28.2502,27.227,31.0502,26.8619,0.172958,0.199708,0.028792,2.99646,2.97279,0.008625,0.030167
20,2.73765,121.994,8.19715,499744,4516,118.429,0.932916,27.0007,27.1642,36.6007,26.0848,0.173495,0.194166,0.026208,3.20358,3.177,0.013833,0.041209
21,2.86315,140.649,7.10989,964856,8240,136.576,0,27.4747,27.6432,51.2114,29.3933,0.225335,0.219542,0.041417,3.53429,3.49675,0.015417,0.049708
22,3.00656,206.635,4.83944,1308044,11532,203.355,0,38.7423,36.7131,86.2426,40.7703,0.355745,0.200292,0.027875,2.91758,2.89129,0.009417,0.032084
23,3.21508,128.506,7.78175,1663056,15631,125.259,0,26.8201,29.2699,40.4694,28.0464,0.171456,0.204083,0.026334,2.90437,2.87992,0.00975,0.030166
24,3.34551,137.368,7.2797,2076816,20580,134.083,0,27.035,32.0663,46.429,27.9,0.1695,0.203,0.02775,2.91662,2.89079,0.010875,0.034791
25,3.48389,138.637,7.21311,2139620,21812,135.312,0,27.9734,27.4138,50.6013,28.6516,0.175749,0.200167,0.027083,2.92325,2.8965,0.010792,0.031875
26,3.62507,135.867,7.36013,2254990,22997,132.594,0,27.5758,29.7863,46.5894,27.9852,0.176375,0.200959,0.027042,2.92167,2.89554,0.013209,0.033208
27,3.76193,135.633,7.37283,1991092,19808,132.327,0,27.4921,27.4271,47.1864,29.5174,0.195502,0.202709,0.028083,2.90004,2.87221,0.012875,0.031458
28,3.8996,152.863,6.54179,1562062,15926,149.349,0,29.2595,31.727,54.7048,32.8462,0.224168,0.227709,0.035583,3.04533,3.00771,0.015542,0.036375
29,4.06089,164.85,6.06611,1241492,12789,161.572,0,32.9083,33.4626,58.3096,36.1912,0.209413,0.201583,0.028708,2.91629,2.88238,0.017875,0.040917
