frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.318045,89.1263,11.22,0,0,76.9349,2.43729,35.5622,38.1035,0.006502,0.002003,0.363372,0.179625,0.131,9.01746,8.28379,0.704625,0.677542
1,0.480355,86.7933,11.5216,0,0,81.5343,0,40.0244,40.5873,0.007252,0.004624,0.351168,0.231416,0.261458,4.53071,4.50233,0.003416,0.085041
2,0.577894,83.842,11.9272,0,0,79.3243,0,39.533,38.9594,0.005497,0.003255,0.291213,0.23625,0.031667,4.09992,4.0765,0.003084,0.046084
3,0.665832,85.4524,11.7024,0,0,80.8356,0,39.6901,40.3573,0.002838,0.001414,0.241459,0.2495,0.032333,4.17087,4.14825,0.002709,0.042667
4,0.754974,84.4224,11.8452,0,0,79.7224,0,40.5592,38.3554,0.003081,0.001787,0.263997,0.240583,0.036792,4.25288,4.23542,0.00275,0.0585
5,0.842683,82.5029,12.1208,0,0,77.5233,0,39.7265,37.0083,0.002375,0.001583,0.228752,0.234166,0.050167,4.41829,4.39029,0.002916,0.0465
6,0.928785,86.4832,11.5629,0,0,81.2309,0,42.0418,38.3466,0.002961,0.00167,0.233835,0.2545,0.038125,4.747,4.72083,0.002708,0.044667
7,1.01794,172.077,5.81134,37819,418,166.561,0,41.9862,42.0167,45.5983,35.9587,0.26771,0.285792,0.042791,4.83408,4.31667,0.492291,0.052416
8,1.19766,113.161,8.837,54930,450,109.807,0,30.4942,29.6274,23.6166,25.4015,0.187126,0.193709,0.028666,2.93154,2.89942,0.015875,0.039125
9,1.31187,106.269,9.41011,59626,594,102.949,0,27.072,27.7748,22.2308,25.1777,0.195167,0.198875,0.027208,2.89471,2.86442,0.015417,0.036208
10,1.41907,105.456,9.48265,63047,751,101.963,1.12929,27.4076,27.6037,21.8047,23.3699,0.174793,0.197042,0.031167,3.05088,3.01354,0.019125,0.040084
11,1.52871,128.561,7.7784,69545,773,124.945,0,29.8209,34.4524,28.8045,31.0483,0.237327,0.246709,0.035917,3.10688,3.076,0.01225,0.038125
12,1.6593,107.598,9.29384,73443,831,104.071,0,27.7423,27.6803,22.7388,25.2281,0.197049,0.195583,0.03425,3.12096,3.091,0.014,0.034
13,1.76777,104.768,9.54493,79128,822,101.456,0,27.1517,28.3621,22.4634,22.8374,0.162711,0.197042,0.021208,2.92479,2.90608,0.008292,0.029083
14,1.88043,110.022,9.08906,84462,1032,106.646,0,28.2704,28.6196,24.4478,24.6574,0.185205,0.1885,0.027833,2.99008,2.96462,0.013208,0.037417
15,1.99493,106.24,9.41267,93191,992,102.818,0,27.5943,28.9636,22.5677,23.0492,0.170787,0.182333,0.030292,3.00379,2.97242,0.015375,0.035667
16,2.10209,106.068,9.42788,95977,1073,102.659,0,27.0955,27.6238,22.0197,25.2714,0.169837,0.195459,0.024792,3.01096,2.99129,0.009083,0.031458
17,2.21401,106.143,9.42125,103292,1190,102.796,0,26.9396,29.4248,22.6098,23.1841,0.171127,0.197167,0.02575,2.99308,2.96746,0.013875,0.029209
18,2.32202,108.107,9.25008,118854,1298,104.818,0,26.9078,27.4245,26.5877,23.2435,0.189839,0.195167,0.02625,2.92929,2.90354,0.012292,0.043333
19,2.43216,113.176,8.83578,254998,2536,109.68,0,26.7184,30.193,28.6047,23.4882,0.173329,0.206625,0.03075,3.06221,3.03412,0.010166,0.033459
20,2.54736,137.743,7.25988,530285,4937,134.453,0.973083,28.7339,29.3679,44.4,30.3067,0.201374,0.182708,0.027541,2.9315,2.90696,0.010792,0.035167
21,2.68608,127.178,7.86298,846930,6948,123.794,0,28.878,27.454,41.5466,25.1746,0.244168,0.182334,0.0285,2.93792,2.90879,0.011959,0.037208
22,2.81506,146.01,6.84886,1343866,10646,142.742,0,27.2565,30.2879,55.6088,28.9323,0.173666,0.201083,0.027125,2.89192,2.86696,0.009375,0.03525
23,2.96307,140.391,7.12298,1689058,15517,137.086,0,27.2494,30.6149,49.5108,29.0594,0.174954,0.196542,0.030666,2.92979,2.90196,0.012292,0.03775
24,3.1092,139.878,7.14911,1586198,16258,136.643,0,27.902,30.7659,50.0776,27.24,0.175416,0.199958,0.028667,2.86463,2.83433,0.014458,0.038292
25,3.25096,138.284,7.23147,1661767,16909,134.869,0,29.181,28.468,48.2019,28.3753,0.168417,0.194625,0.03025,3.04225,3.00975,0.015167,0.035958
26,3.39113,144.986,6.89724,1852151,18354,141.478,0,27.366,30.1867,53.7051,29.4663,0.188289,0.205291,0.035292,3.016,2.97342,0.021667,0.046416
27,3.53832,204.469,4.89071,1510949,14077,201.217,0,33.4837,36.1648,92.6625,38.0696,0.304879,0.200792,0.027291,2.88421,2.85471,0.014792,0.033583
28,3.74468,136.712,7.31464,1152529,11597,132.121,0,27.1891,29.6093,47.6574,27.025,0.164667,0.197792,0.027167,4.24375,4.21679,0.014291,0.031666
29,3.88379,140.814,7.10154,892055,8593,137.432,0,27.0064,28.6351,52.7715,28.3723,0.171541,0.197417,0.026,3.01483,2.98429,0.015583,0.037125
