frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.319919,86.6195,11.5448,0,0,73.929,1.77963,35.9901,35.1949,0.00829,0.002417,0.344501,0.302917,0.155667,9.43567,8.63829,0.77675,0.736208
1,0.482375,89.2718,11.2017,0,0,83.8407,0,43.0584,39.8946,0.006752,0.002918,0.315292,0.247791,0.273708,4.63975,4.60963,0.003208,0.084291
2,0.581337,88.4311,11.3082,0,0,83.928,0,41.6682,41.3681,0.006375,0.004205,0.325127,0.237042,0.038417,4.07471,4.05392,0.003042,0.043375
3,0.673623,85.9299,11.6374,0,0,81.3629,0,40.8333,39.7389,0.003592,0.002248,0.248124,0.243625,0.032458,4.1425,4.12108,0.003375,0.044875
4,0.766692,86.722,11.5311,0,0,82.0255,0,40.0599,41.145,0.004704,0.002584,0.273291,0.235083,0.033417,4.22504,4.20388,0.003209,0.070875
5,0.856896,86.4619,11.5658,0,0,81.6349,0,39.7282,41.1024,0.00296,0.001296,0.236254,0.251125,0.03825,4.2805,4.25475,0.003709,0.054625
6,0.950408,89.2275,11.2073,0,0,83.931,0,41.7728,41.285,0.003746,0.001662,0.24479,0.246458,0.03875,4.778,4.74996,0.002917,0.051458
7,1.04815,156.585,6.3863,37819,418,151.406,0,40.547,38.7631,35.7688,35.329,0.29883,0.249375,0.055084,4.51042,4.00367,0.47375,0.063292
8,1.21304,195.356,5.11886,55270,449,190.967,0,43.5443,43.7022,50.8676,51.8266,0.327215,0.23425,0.04225,3.78075,3.73017,0.024541,0.054625
9,1.4177,218.569,4.57521,59141,573,212.529,0,49.1922,48.3438,57.2712,56.3299,0.354166,0.538958,0.065417,5.30967,5.22392,0.04775,0.080292
10,1.64029,226.555,4.41395,59842,767,223.089,2.32063,58.3467,54.4141,52.0976,54.9916,0.343628,0.203459,0.032666,3.02546,2.99275,0.014375,0.035042
11,1.86879,104.873,9.53537,60627,663,101.407,0,28.6619,27.173,21.7581,23.1845,0.173002,0.187166,0.028625,3.09658,3.06679,0.014458,0.038375
12,1.97455,107.178,9.33027,60647,620,103.078,0,27.3557,26.7168,22.2011,26.0733,0.207628,0.181417,0.03775,3.64983,3.61196,0.020084,0.04425
13,2.08271,104.063,9.60955,64915,707,100.748,0,26.665,26.7395,21.86,24.8392,0.168298,0.187292,0.028542,2.89508,2.86521,0.014458,0.0345
14,2.18772,106.493,9.39025,70719,746,102.922,0,27.6957,27.1353,24.0667,23.3701,0.173542,0.1915,0.027667,3.15529,3.12671,0.01325,0.036083
15,2.29741,105.619,9.46798,76542,697,102.256,0,26.7258,29.1958,22.4407,23.2433,0.170751,0.194334,0.028208,2.9735,2.94354,0.01325,0.038542
16,2.40505,191.388,5.225,81410,812,183.868,0,41.6024,46.8018,44.7554,48.464,0.637292,0.572334,0.174125,5.99512,5.85787,0.070958,0.204166
17,2.60159,261.368,3.82603,85261,986,257.364,0,67.2701,58.0051,61.7394,68.5782,0.907999,0.278958,0.04275,3.37196,3.32662,0.022166,0.046083
18,2.8687,142.627,7.01131,91268,1182,139.089,0,35.6708,36.4719,30.0946,36.1001,0.26429,0.19625,0.02725,3.10154,3.07575,0.011417,0.032083
19,3.01566,113.439,8.81535,244550,2449,110.103,0,27.4289,27.0274,29.5965,25.4203,0.17125,0.1905,0.026042,2.97971,2.95587,0.009834,0.039208
20,3.13102,121.661,8.21954,473543,4263,118.317,0.940416,26.5742,26.7482,38.6482,24.7637,0.172242,0.194125,0.03025,2.9645,2.93771,0.010209,0.035625
21,3.25507,142.364,7.02424,975346,8115,138.996,0,27.6564,27.0323,54.869,28.767,0.204293,0.192,0.029625,3.00579,2.97987,0.012542,0.036125
22,3.40071,152.733,6.54737,1247911,10616,149.365,0,30.407,28.8239,57.6194,31.809,0.197913,0.196083,0.026667,2.93983,2.91487,0.010416,0.035375
23,3.55532,130.067,7.68837,1384859,13533,126.741,0,26.9804,29.2943,42.1598,27.6639,0.171704,0.194834,0.031291,2.967,2.94221,0.010917,0.035
24,3.68735,130.864,7.6415,1378571,14111,127.459,0,29.2112,27.4537,41.0732,29.0753,0.17775,0.191416,0.029,3.03404,3.00479,0.012625,0.035583
25,3.8201,135.097,7.40209,1751202,17960,131.865,0,27.1997,27.0873,45.1792,29.745,0.172703,2.16604,0.026292,2.87304,2.85071,0.01025,0.034625
26,3.95711,134.939,7.41077,1855732,18577,131.692,0,28.9688,29.9761,43.9055,28.1925,0.175293,0.197334,0.027209,2.8955,2.86362,0.017583,0.036167
27,4.09821,157.412,6.35277,1743729,17239,154.038,0,27.3161,27.9324,70.65,27.4244,0.232707,0.198584,0.030208,2.983,2.95125,0.013792,0.036208
28,4.25758,143.329,6.97698,1493456,14826,140.016,0,26.8879,26.9844,54.7569,30.7328,0.173952,0.200875,0.032,2.92975,2.89754,0.015834,0.035541
29,4.4029,149.453,6.69108,1112861,10983,146.164,0,31.6327,30.4566,49.3999,33.953,0.220668,0.194916,0.03025,2.90104,2.86925,0.014541,0.031917
