frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.318418,82.3333,12.1457,0,0,70.5311,1.84208,33.8016,34.0102,0.008793,0.002042,0.383338,0.193834,0.13025,8.62804,7.95921,0.648041,0.589667
1,0.467976,70.5483,14.1747,0,0,66.1194,0,33.124,32.2486,0.006124,0.002792,0.251334,0.192625,0.250334,3.689,3.66029,0.004333,0.087125
2,0.54525,68.0915,14.6861,0,0,64.392,0,31.1051,32.5485,0.004254,0.001496,0.242707,0.197417,0.03625,3.28863,3.26987,0.003667,0.047583
3,0.615989,76.6936,13.0389,0,0,71.9276,0,37.4768,33.7194,0.003755,0.001241,0.228084,0.19475,0.040291,4.32621,4.30608,0.002375,0.044458
4,0.694233,66.162,15.1144,0,0,62.8421,0,31.3916,30.7464,0.00283,0.001295,0.2195,0.189416,0.025458,2.83862,2.82425,0.002625,0.054416
5,0.761316,60.3537,16.569,0,0,56.6447,0,28.643,27.2624,0.00296,0.001129,0.255381,0.178167,0.032459,3.29188,3.27438,0.002625,0.03875
6,0.82358,70.9488,14.0947,0,0,65.7192,0,28.7706,36.1154,0.005624,0.002339,0.258,0.23625,0.047916,4.72479,4.68771,0.007667,0.068584
7,0.89694,152.69,6.54923,37819,418,147.618,0,41.7155,41.2759,38.6299,25.1096,0.279876,0.244667,0.033334,4.50825,4.11875,0.371042,0.040708
8,1.05308,177.246,5.64187,54892,439,172.092,0,41.0252,40.111,53.0668,37.059,0.217088,0.241792,0.044791,4.63271,4.57933,0.030417,0.0605
9,1.23438,184.463,5.42113,58749,563,179.475,0,39.1553,39.559,54.7731,45.1041,0.276633,0.244625,0.03875,4.48358,4.43796,0.021292,0.053833
10,1.42425,173.782,5.75434,60753,717,170.461,2.05692,41.6568,41.0611,41.491,43.4584,0.243206,0.197583,0.028791,2.92596,2.89758,0.011459,0.031833
11,1.5993,104.962,9.5273,60724,668,101.551,0,26.4255,30.0415,21.4602,22.8949,0.168583,0.269667,0.028541,2.94837,2.91708,0.013291,0.037125
12,1.70638,112.089,8.92146,60245,654,108.757,0,29.5299,28.9125,24.0159,25.5918,0.22779,0.197959,0.030292,2.95033,2.91883,0.014292,0.037333
13,1.82562,106.072,9.42755,64025,710,102.731,0,28.5978,28.2653,22.1654,23.0515,0.173086,0.199792,0.031208,2.93629,2.90275,0.015417,0.03725
14,1.93271,116.388,8.59192,69036,708,112.128,0,27.9105,29.2169,28.5441,25.6495,0.202377,0.224541,0.037958,3.7135,3.67575,0.016458,0.047875
15,2.05033,145.044,6.89447,77231,660,141.317,0,32.9992,35.8959,34.678,36.9685,0.260127,0.178708,0.035333,3.22475,3.18171,0.021708,0.051291
16,2.19725,106.5,9.38966,83443,833,103.172,0,26.3125,30.0355,22.3698,23.7894,0.202161,0.183333,0.034042,2.92979,2.90479,0.009208,0.034917
17,2.30568,105.507,9.47809,88896,912,102.154,0,28.6267,27.7833,22.1446,22.9706,0.174496,0.182583,0.029083,2.98275,2.95129,0.015125,0.037417
18,2.41306,109.514,9.13124,111575,1069,106.117,0,26.4689,30.8206,24.9921,23.1772,0.193,0.197,0.027458,3.02787,2.99617,0.017417,0.042583
19,2.52444,124.292,8.04556,282512,2606,120.991,0,29.9257,28.5849,36.4479,25.3542,0.187002,0.205667,0.046375,2.89208,2.8635,0.009166,0.033209
20,2.65059,129.352,7.73082,529569,4582,125.915,0.981875,28.2108,29.3437,41.5694,25.1661,0.167912,0.193042,0.028209,3.05725,3.02683,0.017375,0.044125
21,2.78179,139.829,7.15157,1017828,8126,136.505,0,26.9466,27.2599,53.0865,28.526,0.193,0.195625,0.026917,2.88433,2.86083,0.008875,0.033833
22,2.92401,157.109,6.36501,1446822,13062,152.794,0,28.5921,31.0707,60.1642,32.1375,0.216706,0.231958,0.040041,3.82142,3.77967,0.016542,0.045792
23,3.08231,134.537,7.43288,1665748,15294,130.82,0,27.8531,27.6842,44.058,30.5032,0.202417,0.197583,0.03425,3.23362,3.19738,0.016208,0.037458
24,3.21785,129.786,7.70501,1761565,17704,126.333,0,27.3814,27.5086,41.1657,29.6057,0.170459,0.201291,0.031791,3.00133,2.96842,0.015041,0.038959
25,3.34864,137.814,7.25618,2020601,20478,133.598,0,29.3641,28.5584,44.9445,30.061,0.169749,0.195292,0.036375,3.73862,3.70883,0.01325,0.035334
26,3.48832,142.58,7.01359,2163349,21140,139.439,0,28.6678,28.2429,53.9513,27.928,0.172585,0.2,0.029084,2.77233,2.73913,0.01625,0.033542
27,3.63183,139.344,7.17647,1751390,17631,136.028,0,29.7348,27.4427,47.8734,30.2909,0.196205,0.193375,0.026958,2.90429,2.87617,0.012875,0.031416
28,3.77311,135.227,7.395,1533262,15297,131.94,0,28.6432,27.8539,47.0399,27.7493,0.171667,0.202584,0.027917,2.91929,2.8875,0.015334,0.038375
29,3.91027,144.209,6.93436,1274421,13001,139.671,0,29.5801,28.5395,51.7214,28.972,0.201835,0.20925,0.043083,3.94454,3.89225,0.027625,0.053667
