frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.326007,80.3977,12.4382,0,0,68.3582,2.06792,32.0858,33.2962,0.006008,0.002329,0.364169,0.231417,0.138917,8.77883,8.08229,0.675792,0.708709
1,0.476539,69.8997,14.3062,0,0,65.4703,0,30.893,33.8155,0.004502,0.002548,0.255456,0.204083,0.266583,3.67163,3.64179,0.003333,0.081833
2,0.549639,66.1612,15.1146,0,0,62.4326,0,29.6793,32.0825,0.002209,0.00146,0.207588,0.187,0.033125,3.32192,3.29838,0.003292,0.0485
3,0.623355,70.5547,14.1734,0,0,66.5395,0,33.0889,32.6253,0.004211,0.00229,0.294922,0.211125,0.039208,3.54383,3.5165,0.00525,0.058958
4,0.699549,77.8377,12.8472,0,0,68.9042,0,34.6406,33.4947,0.003082,0.001666,0.238959,0.221625,0.040375,8.43688,8.40788,0.005708,0.085709
5,0.783601,87.1885,11.4694,0,0,81.3026,0,41.1462,39.2678,0.004748,0.003378,0.300124,0.251292,0.03275,5.47308,5.45521,0.003292,0.048834
6,0.874154,87.3508,11.4481,0,0,82.4793,0,42.8269,38.8378,0.002086,0.000995,0.223746,0.248916,0.0375,4.31383,4.29271,0.003375,0.04975
7,0.966479,157.665,6.34257,37858,417,152.457,0,40.2465,38.6667,37.6284,34.9497,0.257247,0.284708,0.044167,4.6405,4.1505,0.465709,0.058667
8,1.13227,132.563,7.54358,55225,429,128.943,0,32.7065,30.7621,28.6337,36.0713,0.246456,0.184959,0.039792,3.16325,3.12354,0.01725,0.037708
9,1.2697,106.386,9.39977,59274,562,102.915,0,28.619,27.5121,22.4094,23.7148,0.200073,0.1895,0.026333,3.08108,3.04654,0.018459,0.043958
10,1.37723,106.687,9.3732,60997,741,103.33,1.12017,26.2975,27.0763,21.8553,26.3253,0.187627,0.191458,0.027083,2.93087,2.89979,0.015375,0.037708
11,1.48489,105.791,9.45261,60666,681,102.252,0,29.6904,26.9842,21.9225,23.0007,0.165123,0.199917,0.029667,3.09092,3.05671,0.019375,0.037417
12,1.59161,104.526,9.56697,60572,625,101.155,0,26.5859,29.275,21.7708,22.8448,0.190451,0.1945,0.027792,2.94079,2.91087,0.013875,0.032042
13,1.69806,104.805,9.54158,64666,691,101.524,0,26.3489,28.89,22.2046,23.4439,0.171204,0.194416,0.03,2.91138,2.88767,0.008708,0.035417
14,1.8048,119.611,8.36044,70513,739,116.175,0,28.7328,31.554,27.0755,28.0718,0.233749,0.184417,0.029166,3.01958,2.98671,0.015833,0.044416
15,1.92636,104.92,9.53111,76374,697,101.484,0,27.8722,27.3003,22.6597,22.9826,0.196038,0.188459,0.031041,3.02592,2.99008,0.017875,0.040458
16,2.03927,110.367,9.06069,79770,751,106.866,0,29.2172,28.5203,24.4094,24.0365,0.194999,0.187625,0.030292,3.03737,3.01258,0.008958,0.033458
17,2.15147,105.084,9.51618,86669,951,101.84,0,26.0171,28.0521,24.0817,23.0523,0.169543,0.194,0.027833,2.88338,2.85092,0.017792,0.039709
18,2.25834,105.316,9.4952,93790,1091,102.191,0,26.5082,28.5861,21.7069,24.7452,0.184203,0.196208,0.018708,2.81958,2.8055,0.006291,0.025542
19,2.3651,116.639,8.57346,256821,2501,113.356,0,26.5238,28.1425,31.936,26.0972,0.166418,0.196958,0.028625,2.87062,2.84342,0.009667,0.034
20,2.48413,124.884,8.00744,449360,4227,121.552,1.02254,26.7294,29.7694,38.7875,24.6034,0.165911,0.191375,0.0265,2.96508,2.93846,0.012334,0.037958
21,2.60997,132.999,7.51884,967558,8399,129.685,0,28.8878,27.0272,44.406,28.6606,0.200207,0.199833,0.026667,2.88888,2.86146,0.011834,0.037375
22,2.744,182.494,5.47962,1564576,12979,177.951,0,33.1639,32.1838,74.9858,36.5866,0.31117,0.27925,0.04075,3.95463,3.91633,0.014083,0.047916
23,2.92937,154.189,6.48556,1732725,16165,150.877,0,29.3937,29.2648,56.1413,35.3856,0.196709,0.201083,0.030542,2.91554,2.88846,0.010542,0.033458
24,3.08551,136.386,7.33212,1921473,18730,131.245,0,28.9593,27.5072,46.399,27.7335,0.166454,0.200917,0.027,4.7895,4.7655,0.010584,0.031
25,3.22372,136.718,7.31431,2065648,21535,133.474,0,26.973,29.2894,45.6892,30.8714,0.171289,0.201125,0.026083,2.88858,2.864,0.009584,0.030042
26,3.36235,137.351,7.28061,2182013,21329,134.11,0,27.2666,27.4534,48.4369,30.2975,0.175792,0.200541,0.028,2.88354,2.85425,0.014833,0.029875
27,3.50212,135.55,7.37737,2007419,19677,132.251,0,28.5985,27.362,46.022,29.5931,0.194044,0.200208,0.027416,2.93479,2.90433,0.016084,0.036792
28,3.63953,133.742,7.47709,1674436,15375,130.189,0,26.6352,27.667,45.4581,29.7652,0.165672,0.194292,0.03375,3.13275,3.09117,0.022917,0.041375
29,3.77542,178.01,5.61768,1240087,12192,174.617,0,31.96,34.964,68.136,38.7521,0.256127,0.234333,0.029166,2.985,2.95321,0.015041,0.035917
