frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.326109,85.5948,11.683,0,0,73.7483,2.52413,36.0884,34.2705,0.006791,0.001791,0.372918,0.179458,0.169708,8.67108,8.05562,0.596625,0.646333
1,0.483693,88.3138,11.3233,0,0,83.0002,0,41.7764,40.3879,0.005547,0.00371,0.278959,0.242334,0.284333,4.53342,4.50458,0.004125,0.098792
2,0.579388,86.5122,11.5591,0,0,81.165,0,41.2843,39.0679,0.002831,0.002042,0.227295,0.228625,0.050708,4.72829,4.70204,0.003459,0.061583
3,0.676239,87.0534,11.4872,0,0,81.6748,0,44.1369,36.6014,0.007291,0.003794,0.369005,0.193417,0.059875,4.80842,4.76942,0.007417,0.069125
4,0.767034,85.5138,11.694,0,0,80.3841,0,39.0625,40.5565,0.002954,0.001418,0.219462,0.234417,0.043291,4.60158,4.57858,0.00225,0.07225
5,0.858414,86.8161,11.5186,0,0,81.7792,0,37.8657,43.0582,0.005122,0.002374,0.29021,0.242042,0.049041,4.56471,4.53454,0.00325,0.049792
6,0.947781,83.1961,12.0198,0,0,78.1395,0,40.8992,36.4615,0.002668,0.001252,0.195996,0.2455,0.025583,4.56004,4.54358,0.002084,0.043584
7,1.03387,144.017,6.94364,37819,418,140.005,0,36.8047,37.4799,31.6928,33.1523,0.258206,0.278333,0.038958,3.52629,3.15408,0.352709,0.039916
8,1.17982,121.489,8.23122,55237,450,117.966,0,29.214,30.1673,28.4052,29.3872,0.239416,0.192625,0.033667,3.0415,3.00354,0.018708,0.047333
9,1.30851,137.026,7.29788,60144,598,133.776,0,32.2388,31.6692,31.3074,35.8694,0.248375,2.10513,0.027375,2.86479,2.837,0.013708,0.034458
10,1.44746,105.651,9.46516,62216,793,102.164,0.914625,26.4295,29.1438,21.662,23.375,0.178127,0.191916,0.026833,3.11071,3.08808,0.009375,0.035875
11,1.55504,104.268,9.59069,62724,774,100.939,0,26.6937,29.3236,21.4967,22.7952,0.172708,0.187667,0.030292,2.94183,2.90692,0.0175,0.039084
12,1.66117,104.67,9.55379,64895,788,101.36,0,26.3297,29.8623,21.6585,22.8403,0.197783,0.197709,0.028542,2.93496,2.90413,0.012625,0.033708
13,1.76673,105.974,9.4363,70158,883,102.444,0,29.4216,26.894,22.0783,23.4216,0.164794,0.180916,0.02775,3.11258,3.08917,0.010042,0.037458
14,1.87469,106.215,9.41491,76117,992,102.816,0,26.8274,27.028,22.4067,25.9059,0.170669,0.194625,0.029667,2.99121,2.96279,0.012792,0.032667
15,1.98286,103.999,9.61548,80662,847,100.719,0,25.7311,29.3555,22.305,22.7057,0.167794,0.186667,0.027958,2.91108,2.88262,0.013334,0.033667
16,2.08877,104.979,9.52571,85477,824,101.715,0,26.0027,27.5351,22.3424,25.1956,0.174288,0.196875,0.027834,2.88729,2.85904,0.012833,0.032208
17,2.19561,126.615,7.89795,91198,792,121.311,0,29.602,30.4057,28.5592,31.7679,0.244669,0.225542,0.050083,4.60571,4.54721,0.031416,0.086166
18,2.32914,245.239,4.07766,102213,1117,238.991,0,58.332,51.8037,64.0585,63.3621,0.422747,0.362917,0.071458,5.36242,5.29938,0.022417,0.09075
19,2.57907,298.71,3.34773,250351,2487,292.25,0,63.4128,67.3223,91.5927,68.0019,0.59513,0.513083,0.078959,5.45979,5.40254,0.020375,0.085541
20,2.88218,380.003,2.63156,461893,4245,373.817,2.40942,80.3556,67.0311,142.847,78.6146,1.16854,0.536708,0.082917,5.279,5.21042,0.02325,0.074833
21,3.26765,369.018,2.7099,872601,6901,361.9,0,56.5662,55.035,179.319,68.1205,1.11592,0.597542,0.164208,5.60379,5.48754,0.05675,0.139125
22,3.64202,440.131,2.27205,1234575,9963,432.976,0,75.2909,69.065,193.328,91.8442,1.37629,0.694417,0.242833,5.49275,5.38979,0.044542,0.109791
23,4.08496,383.301,2.60892,1851430,16379,373.858,0,61.6828,63.1204,178.601,68.0159,0.953299,0.545541,0.0945,8.22663,8.12575,0.057042,0.109667
24,4.47159,401.115,2.49305,1993941,19708,394.18,0,79.5966,66.9083,163.373,81.4439,1.21525,0.595708,0.106375,5.65679,5.53125,0.064833,0.152875
25,4.87766,372.676,2.6833,1973195,20413,366.786,0,71.0195,66.2077,145.988,81.2352,1.07429,0.449791,0.055166,5.09063,5.01108,0.039083,0.075708
26,5.25474,368.024,2.71721,1754817,18256,361.047,0,68.8292,59.1002,151.624,78.6531,0.969752,0.551709,0.141,5.45379,5.29396,0.076916,0.162916
27,5.6289,412.779,2.4226,1875144,18794,405.268,0,77.3412,76.0314,162.64,85.718,1.58266,0.578458,0.137917,5.83012,5.666,0.095125,0.185417
28,6.04692,307.385,3.25325,1547279,15802,301.098,0,47.8117,47.2265,146.426,57.3707,0.94879,0.26725,0.103625,4.97429,4.85062,0.075375,0.148125
29,6.35852,352.829,2.83424,1021400,10366,345.782,0,66.5277,60.8415,141.384,74.1245,1.17979,0.596542,0.160959,5.50188,5.34833,0.085042,0.194334
