frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.318112,86.3683,11.5783,0,0,74.2795,2.59275,36.1682,34.6385,0.007409,0.001713,0.368877,0.181208,0.133417,8.76887,8.09071,0.659667,0.706541
1,0.477316,90.0683,11.1027,0,0,84.5618,0,45.4031,38.3208,0.005248,0.004289,0.276962,0.246708,0.301333,4.69771,4.66692,0.003458,0.08525
2,0.574125,83.5763,11.9651,0,0,79.0018,0,39.0581,39.1382,0.004713,0.002998,0.271582,0.236542,0.037375,4.14675,4.12208,0.003625,0.049583
3,0.661855,87.5306,11.4246,0,0,82.9485,0,42.5277,39.6477,0.002256,0.001498,0.242249,0.228916,0.032,4.16575,4.14471,0.002375,0.045292
4,0.753002,85.5555,11.6883,0,0,80.9765,0,40.4765,39.7109,0.004167,0.002038,0.259502,0.235042,0.030834,4.13754,4.11425,0.003625,0.071667
5,0.84358,88.453,11.3054,0,0,82.4411,0,41.0348,40.4438,0.003293,0.002702,0.349876,0.245667,0.049542,5.3965,5.36346,0.005541,0.057042
6,0.940899,88.219,11.3354,0,0,82.9626,0,42.1433,39.9784,0.003458,0.002085,0.249252,0.235125,0.041458,4.73092,4.70388,0.004791,0.059167
7,1.03186,171.544,5.82942,37858,417,164.847,0,45.1762,40.9617,39.6524,37.8899,0.284709,0.431792,0.049667,5.97933,5.23333,0.718709,0.091291
8,1.20585,262.55,3.8088,55218,429,255.798,0,64.8591,56.012,62.6775,70.5045,0.417706,0.555,0.074583,5.61867,5.38825,0.183,0.1825
9,1.4803,248.395,4.02585,60753,605,242.598,0,61.8619,55.7201,62.2893,61.2866,0.484875,0.266333,0.053791,4.83925,4.7795,0.023625,0.086833
10,1.73131,179.781,5.56233,65764,724,176.311,2.26992,42.5443,41.7509,43.9768,44.8545,0.375545,0.199667,0.030042,2.9405,2.90721,0.014625,0.033834
11,1.91203,108.789,9.19209,66656,718,105.42,0,29.4248,28.0475,23.283,23.9681,0.201249,0.199167,0.0285,2.95412,2.92783,0.012042,0.040708
12,2.02282,103.004,9.70833,68727,920,99.6864,0,26.741,26.8961,21.9815,23.3886,0.204502,0.197417,0.029209,2.93629,2.90642,0.010584,0.032208
13,2.12775,106.429,9.39592,75625,868,103.099,0,29.6237,26.7032,22.161,23.9769,0.167626,0.197875,0.025292,2.96696,2.93933,0.013458,0.031667
14,2.23958,105.389,9.48862,81838,955,102.177,0,26.1293,29.2178,22.0922,24.0468,0.217836,0.184292,0.03075,2.80925,2.78,0.010584,0.038292
15,2.34689,105.891,9.44363,85934,920,102.561,0,28.4762,27.8112,22.4807,23.085,0.170377,0.262291,0.026458,2.9605,2.92575,0.019166,0.041834
16,2.45465,108.611,9.20721,98473,941,104.76,0,27.8863,27.9641,23.7648,24.323,0.209755,0.206334,0.035125,3.28742,3.24758,0.016416,0.052375
17,2.5645,119.452,8.37154,104518,1120,116.05,0,28.9425,30.0727,29.0918,27.2169,0.20754,0.184959,0.035667,2.92504,2.89625,0.010084,0.036083
18,2.68497,109.782,9.109,143909,1499,106.286,0,27.3237,27.4792,27.8748,22.9278,0.192709,0.197166,0.027292,3.08646,3.06271,0.010959,0.032709
19,2.79582,127.206,7.86128,323048,2888,123.863,0,29.311,27.2217,41.7595,24.8602,0.189837,0.195125,0.030834,2.90163,2.87429,0.008667,0.035584
20,2.92503,130.465,7.66492,499234,4156,127.237,0.929042,26.5773,28.4765,45.4205,25.1772,0.177876,0.193333,0.036041,2.85192,2.82575,0.010167,0.037875
21,3.05744,130.662,7.65335,981827,8768,127.367,0,26.7883,28.9525,44.3651,26.5688,0.205208,0.185208,0.034459,2.90133,2.87263,0.009625,0.03425
22,3.19002,143.456,6.97076,1443204,11740,140.047,0,28.664,27.0623,54.1883,29.487,0.166495,0.20075,0.026458,3.04988,3.02546,0.009792,0.036875
23,3.33536,132.044,7.57325,1726497,15301,128.723,0,26.6407,29.8672,43.658,27.8987,0.179668,0.19775,0.028791,2.93896,2.90846,0.013542,0.039583
24,3.46926,134.598,7.42956,1873917,18447,131.192,0,27.2521,27.7396,47.9895,27.4794,0.223916,0.205,0.031167,2.99012,2.95833,0.013042,0.0395
25,3.60979,163.343,6.1221,2169169,21608,159.87,0,29.1394,31.1248,70.4359,28.3918,0.243418,0.201667,0.046208,3.024,2.98583,0.017541,0.041417
26,3.77519,137.392,7.27844,1984656,19584,134.058,0,27.0849,29.6612,48.4864,28.1746,0.17908,0.188875,0.028541,2.95275,2.92137,0.015125,0.03675
27,3.91444,133.317,7.50089,1560022,14754,129.992,0,26.4227,27.0728,45.7957,30.0009,0.212707,0.199792,0.028916,2.94304,2.91071,0.014458,0.0395
28,4.04963,130.765,7.64728,1223474,12198,127.325,0,27.0445,27.0608,43.6582,28.8843,0.176795,0.194833,0.033125,3.00762,2.96888,0.019667,0.042292
29,4.18135,135.265,7.39287,1046912,10038,131.739,0,27.2978,30.7079,44.557,28.4832,0.190831,0.197958,0.028333,3.08358,3.04904,0.017917,0.039542
