frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.317153,78.9149,12.6719,0,0,67.1988,2.43708,33.0527,30.8869,0.006254,0.001876,0.338501,0.192959,0.1815,8.60696,7.93796,0.6505,0.602791
1,0.472379,73.0215,13.6946,0,0,68.4695,0,34.7423,32.8966,0.004951,0.003543,0.286912,0.208,0.351458,3.67163,3.63717,0.005625,0.092875
2,0.549239,67.3982,14.8372,0,0,63.7803,0,30.8514,32.1596,0.003581,0.00225,0.248163,0.208541,0.032416,3.20113,3.17958,0.003208,0.049375
3,0.625929,73.3745,13.6287,0,0,69.371,0,32.4313,36.0564,0.004624,0.002502,0.354456,0.222833,0.038042,3.55362,3.52792,0.005208,0.055541
4,0.702324,84.5926,11.8214,0,0,79.9321,0,39.8677,39.279,0.003626,0.001784,0.239998,0.245833,0.031125,4.21171,4.19,0.002875,0.059916
5,0.790561,83.4441,11.9841,0,0,78.2809,0,40.0301,37.465,0.002453,0.000959,0.213167,0.250542,0.034833,4.68221,4.6575,0.00325,0.057125
6,0.879226,86.1269,11.6108,0,0,81.1007,0,42.3641,37.9303,0.003792,0.002627,0.247039,0.246625,0.039875,4.55679,4.52712,0.003167,0.05025
7,0.969106,160.1,6.24609,37858,417,154.129,0,40.2619,38.4747,39.5778,34.9434,0.259917,0.247958,0.044583,5.36017,4.82367,0.512458,0.057125
8,1.13276,192.157,5.20408,55626,428,186.661,0,45.1901,40.0963,53.8728,46.5028,0.295625,0.255625,0.038666,4.90629,4.85275,0.025459,0.055291
9,1.33527,210.214,4.75705,59308,560,204.367,0,45.818,43.0968,61.8061,52.4417,0.344796,0.360125,0.052417,5.15675,5.08621,0.023792,0.063125
10,1.55026,248.299,4.0274,61374,792,242.815,2.38317,62.0873,55.2095,61.9232,59.7501,0.37733,0.503167,0.0625,4.706,4.64308,0.015333,0.049542
11,1.80174,147.04,6.80088,61929,736,143.561,0,38.7556,38.8838,31.4035,33.8056,0.225539,0.192875,0.029208,3.06354,3.02633,0.020917,0.040042
12,1.95064,103.725,9.64085,63376,705,100.374,0,26.4753,27.5947,22.2636,23.3784,0.196707,0.194792,0.029917,2.98896,2.95929,0.014167,0.037708
13,2.06116,104.62,9.55844,66744,731,101.189,0,27.0258,27.6868,22.5192,23.2543,0.194581,0.190834,0.032208,2.92379,2.88446,0.020333,0.043542
14,2.16777,109.78,9.10915,71724,886,105.726,0,29.1113,28.1095,23.668,23.9868,0.226045,0.212958,0.043333,3.46771,3.416,0.024583,0.053208
15,2.27995,148.127,6.75096,77426,818,144.64,0,33.8572,35.028,35.2163,39.7703,0.271255,0.182459,0.027958,3.08363,3.05483,0.012166,0.034667
16,2.43197,104.011,9.61441,83653,861,100.632,0,26.3152,28.2693,22.5254,22.8664,0.168292,0.19875,0.0285,2.93375,2.90308,0.012792,0.030666
17,2.53686,106.479,9.39148,85792,956,103.065,0,26.9629,27.5892,24.6711,23.1925,0.168207,0.1945,0.0275,3.011,2.98571,0.01125,0.03675
18,2.64431,107.683,9.28654,101771,986,104.313,0,28.7552,27.2455,23.204,24.4301,0.186583,0.199041,0.028209,2.93171,2.905,0.010209,0.03675
19,2.75306,109.647,9.12016,243078,2567,106.334,0,29.4561,27.6812,25.6652,22.8718,0.16475,0.195125,0.024375,2.89988,2.87779,0.008958,0.029584
20,2.86463,114.918,8.70186,447136,4457,111.65,0.930458,26.5832,30.3998,29.2972,23.7955,0.17075,0.196125,0.02775,2.90892,2.88112,0.010625,0.036625
21,2.98144,136.953,7.30175,944041,7729,133.697,0,26.5645,30.2316,49.4697,26.7553,0.194458,0.2005,0.030666,2.89846,2.87225,0.010666,0.034625
22,3.11937,145.358,6.87955,1408885,12267,141.711,0,27.5141,30.2891,53.5201,29.6099,0.189043,0.208583,0.035625,3.12875,3.09617,0.012667,0.039708
23,3.26703,166.48,6.00673,1562054,14824,163.253,0,32.2159,33.7943,59.3464,37.1442,0.236586,0.19925,0.029583,2.83996,2.81529,0.010125,0.037
24,3.4354,129.139,7.74359,1731411,17842,125.944,0,26.8129,27.9899,40.5457,29.9532,0.163791,0.200125,0.026167,2.83333,2.80317,0.015166,0.040917
25,3.56671,131.425,7.60889,1831030,19252,128.084,0,26.507,29.6118,43.299,28.0169,0.167916,0.201042,0.02725,2.96608,2.92663,0.023833,0.036875
26,3.69993,139.325,7.17748,1941149,19800,135.969,0,29.604,27.5899,48.9433,29.1737,0.175786,0.199041,0.025792,3.0005,2.97471,0.010166,0.032459
27,3.84567,136.828,7.30842,1937182,19372,133.483,0,29.2107,27.538,47.1985,28.8293,0.203998,0.200458,0.026417,2.90729,2.87887,0.01425,0.033917
28,3.98439,130.896,7.63963,1393898,14537,127.59,0,28.6982,27.4319,42.7925,27.996,0.16817,0.1995,0.034417,2.91933,2.88617,0.015791,0.035792
29,4.11717,130.181,7.68162,1096583,11622,126.899,0,27.0752,27.6124,42.5281,29.0232,0.171541,0.206625,0.02775,2.9195,2.89058,0.013791,0.035
