frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.31848,83.3026,12.0044,0,0,71.5867,1.9825,33.8546,34.9114,0.006745,0.002002,0.325208,0.187459,0.1415,8.61583,7.91025,0.686417,0.663542
1,0.475814,85.6292,11.6783,0,0,80.3112,0,40.8602,38.6025,0.005624,0.003083,0.291581,0.246583,0.29625,4.53613,4.5055,0.006041,0.090875
2,0.570299,82.8154,12.075,0,0,77.5185,0,37.5468,37.2575,0.005126,0.002996,0.297124,2.06771,0.04875,4.81579,4.79379,0.00375,0.054417
3,0.657184,80.7991,12.3764,0,0,76.1607,0,40.1558,35.2212,0.002999,0.001628,0.240417,0.248333,0.033667,4.21658,4.195,0.003167,0.045833
4,0.741757,80.075,12.4883,0,0,75.4314,0,39.481,35.1783,0.003585,0.001998,0.251207,0.229,0.032625,4.19046,4.16796,0.0025,0.06025
5,0.824241,81.1109,12.3288,0,0,76.471,0,39.7235,35.9628,0.002674,0.00175,0.235414,0.246833,0.030583,4.19671,4.17417,0.002417,0.038167
6,0.907986,83.4496,11.9833,0,0,75.6745,0,39.8465,35.0883,0.002164,0.001293,0.195255,0.236875,0.041459,7.28221,7.25646,0.003208,0.053125
7,0.994079,156.768,6.37885,37858,417,150.527,0,37.9242,36.3375,39.5383,35.7819,0.246127,0.270458,0.0435,5.56183,4.876,0.66325,0.089792
8,1.16186,169.399,5.90321,55222,429,165.619,0,37.6838,39.6671,42.9878,44.4159,0.288701,0.195,0.036083,3.25687,3.219,0.015875,0.041458
9,1.33416,104.663,9.55448,58769,556,101.256,0,27.0795,27.0453,22.4033,24.0045,0.201666,0.187083,0.02875,2.92904,2.89812,0.014417,0.036625
10,1.44069,106.199,9.41629,60832,753,102.818,0.916625,30.095,26.4642,21.6887,23.0198,0.171624,0.185792,0.03075,2.98829,2.95467,0.014834,0.032916
11,1.55182,104.378,9.58056,61987,711,100.737,0,26.8419,26.7032,22.3583,24.102,0.20342,0.189792,0.035541,3.11354,3.07121,0.022583,0.043792
12,1.65821,120.377,8.30722,62585,690,116.991,0,29.0033,29.2206,26.8894,31.1227,0.259415,0.20475,0.028084,3.01733,2.98175,0.015042,0.032125
13,1.78465,103.79,9.63482,66417,734,100.306,0,26.5652,26.599,23.2992,23.1293,0.188956,0.183167,0.032792,2.97038,2.93987,0.010917,0.035917
14,1.89038,113.136,8.83892,72586,879,109.803,0,27.427,30.2788,25.234,26.1737,0.204872,0.19675,0.033791,2.94517,2.91317,0.013625,0.03625
15,2.00543,104.695,9.55159,77875,767,101.4,0,26.4457,27.0195,22.3362,24.9688,0.167704,0.191459,0.0265,2.93575,2.91162,0.008625,0.030875
16,2.11199,105.992,9.4347,82884,868,102.482,0,26.7411,27.173,24.5684,23.2662,0.182494,0.211542,0.034292,3.04062,3.00054,0.01925,0.045708
17,2.22001,164.395,6.08289,87847,959,158.931,0,39.3288,34.3465,43.7016,40.5579,0.272124,0.281417,0.050625,4.89767,4.8625,0.011167,0.043708
18,2.38732,126.96,7.8765,94242,877,123.502,0,32.6131,31.889,28.2872,29.9976,0.236875,0.192291,0.026834,3.06738,3.028,0.022917,0.052916
19,2.51625,110.104,9.08236,250103,2316,106.839,0,29.2652,26.6799,27.0049,23.2312,0.169166,0.196208,0.029875,2.87079,2.84662,0.008375,0.034167
20,2.63337,135.271,7.39257,430240,4277,131.794,1.32442,27.7135,31.0091,40.3834,30.6274,0.243378,0.194667,0.030916,3.07504,3.04408,0.01225,0.0375
21,2.77054,131.042,7.63113,906842,7720,127.765,0,28.5377,26.2312,46.2494,26.0735,0.201128,0.189042,0.028792,2.89929,2.87083,0.011292,0.032709
22,2.90357,141.935,7.04548,1372557,10950,138.623,0,26.8254,28.4749,53.8383,28.8354,0.171541,0.195583,0.029708,2.93554,2.90362,0.017208,0.044417
23,3.0475,128.687,7.77078,1672929,15585,125.375,0,28.9688,26.4971,41.8437,27.4062,0.17287,0.195542,0.029041,2.91225,2.88571,0.010042,0.031292
24,3.17816,130.052,7.68926,1869345,18346,126.796,0,27.1835,26.5899,42.741,29.6301,0.174959,0.1945,0.0315,2.89308,2.86721,0.009792,0.0315
25,3.30924,130.853,7.64216,2085353,22164,127.517,0,27.1888,28.5428,43.1485,27.9635,0.175829,0.185042,0.032083,2.91162,2.88517,0.011625,0.035666
26,3.44171,134.887,7.41364,2044956,21270,131.554,0,28.147,27.9297,44.6769,30.1515,0.168086,0.198791,0.029292,2.89708,2.86675,0.014375,0.035041
27,3.58428,235.639,4.24378,2058960,20276,229.06,0,36.1947,37.9469,106.89,46.6261,0.597665,0.266667,0.039625,6.01121,5.96146,0.027458,0.06
28,3.82419,275.343,3.63184,1620829,17374,268.975,0,51.404,47.6385,104.663,63.549,0.522081,0.419041,0.080833,5.37871,5.21425,0.117917,0.116084
29,4.10454,320.465,3.12046,1101077,11544,312.732,0,69.5249,59.5062,106.978,73.845,0.893872,0.580875,0.152791,5.74271,5.54329,0.1245,0.181459
