frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.316692,87.232,11.4637,0,0,74.8222,2.49275,34.4975,36.9672,0.009296,0.002086,0.376205,0.176834,0.138,9.17037,8.4325,0.710167,0.721791
1,0.472764,88.5422,11.294,0,0,82.9853,0,43.6625,38.4097,0.006371,0.00404,0.331622,0.225084,0.246208,4.83763,4.8075,0.003625,0.090417
2,0.569837,83.0366,12.0429,0,0,78.502,0,39.1366,38.5219,0.005957,0.002792,0.284379,0.234583,0.039916,4.08196,4.06204,0.002458,0.044417
3,0.657019,83.4926,11.9771,0,0,78.9227,0,39.9128,38.1762,0.005288,0.001751,0.265459,0.246459,0.037917,4.12638,4.10275,0.003542,0.048458
4,0.749501,84.239,11.871,0,0,79.5005,0,38.0168,39.043,0.004838,0.002501,0.287834,1.82225,0.03325,4.2795,4.26,0.003334,0.069167
5,0.837062,88.6076,11.2857,0,0,83.4017,0,40.9672,41.5717,0.004246,0.001752,0.2595,0.248917,0.040708,4.613,4.58508,0.004625,0.055458
6,0.931848,87.6599,11.4077,0,0,82.4785,0,42.5221,39.152,0.005334,0.00146,0.220127,0.232125,0.041125,4.65858,4.63262,0.004333,0.062625
7,1.0222,162.77,6.14365,37858,417,156.776,0,42.5896,39.3617,38.797,35.0731,0.264123,0.265625,0.055333,5.292,4.70496,0.557458,0.06375
8,1.19514,176.471,5.66667,55222,429,171.972,0,41.6113,39.7364,47.1844,42.4905,0.269126,0.268958,0.044625,3.93008,3.88421,0.0205,0.047334
9,1.37311,115.006,8.6952,58972,577,111.496,0,30.8139,29.3527,23.2173,27.4033,0.198877,0.197417,0.0315,3.03229,3.00158,0.015375,0.037625
10,1.48901,105.931,9.44009,61133,808,102.559,1.25746,26.8875,27.5193,21.3783,24.8843,0.165914,0.192916,0.030458,2.94575,2.91754,0.013416,0.0375
11,1.59688,103.676,9.64543,62999,761,100.279,0,26.4462,27.0245,22.9224,23.2575,0.173124,0.185917,0.029792,3.01521,2.98171,0.015542,0.038291
12,1.70247,105.379,9.48954,63916,713,102,0,28.2685,28.4284,21.7393,22.918,0.190415,0.184541,0.027708,3.01217,2.9875,0.009791,0.037042
13,1.80967,107.031,9.3431,66676,874,103.748,0,29.7789,27.9498,22.0615,23.3257,0.164914,0.197833,0.027542,2.92362,2.90146,0.009083,0.033209
14,1.91852,105.736,9.45754,71466,963,102.397,0,29.4446,27.2464,22.0741,23.0011,0.17008,0.192875,0.030375,2.97521,2.94442,0.015042,0.032875
15,2.0261,106.367,9.40145,75770,727,101.966,0,26.2053,27.9021,24.1428,23.0738,0.169711,0.190042,0.028792,4.01562,3.98583,0.014917,0.039542
16,2.13443,111.266,8.9875,83023,902,107.898,0,28.1666,28.627,24.2972,26.1193,0.205374,0.183709,0.034125,2.94179,2.90471,0.017792,0.043291
17,2.24768,111.721,8.95086,85556,1154,108.144,0,27.5467,31.014,24.7012,24.1756,0.232459,0.186917,0.033875,3.18063,3.1505,0.013125,0.038583
18,2.36135,104.392,9.57928,100453,1220,101.169,0,26.595,27.3842,22.0983,24.4378,0.192623,0.196875,0.026458,2.87042,2.85046,0.008042,0.030917
19,2.46752,110.149,9.07863,239923,2427,106.879,0,28.3798,27.938,26.9181,23.0101,0.173543,0.190334,0.030125,2.89842,2.87138,0.009417,0.037292
20,2.58017,123.256,8.11318,452690,4499,120.074,0.982875,28.8339,29.0893,35.7156,24.8152,0.172289,0.191208,0.028083,2.81092,2.78504,0.009125,0.035042
21,2.7044,132.737,7.53372,907019,8018,129.342,0,26.8775,27.5785,47.0254,27.1783,0.189834,0.189084,0.030917,2.936,2.90508,0.012625,0.038583
22,2.83812,144.771,6.90745,1531634,12010,141.176,0,27.9369,29.5863,52.8293,30.1508,0.176663,0.197542,0.028125,3.14908,3.12342,0.010334,0.036625
23,2.98395,139.09,7.18957,1665656,15462,135.536,0,29.8727,27.9141,48.762,28.2541,0.186498,0.197917,0.030917,3.06408,3.02867,0.017833,0.048667
24,3.12917,189.984,5.26361,1640560,16516,186.695,0,37.4658,34.2101,76.2092,38.0388,0.261458,0.20075,0.0285,2.89875,2.87092,0.012583,0.037916
25,3.32108,136.91,7.30408,1757905,18436,133.432,0,27.4921,29.4463,45.9389,29.9091,0.166834,0.199542,0.028833,3.11046,3.08354,0.011083,0.038542
26,3.46081,131.969,7.57756,1891879,19687,128.559,0,29.54,27.8132,42.6586,27.9064,0.17004,0.195958,0.027875,3.05458,3.03,0.010125,0.032917
27,3.59929,133.789,7.47445,1839311,18637,130.56,0,27.2299,30.191,44.7635,27.7018,0.197166,0.19975,0.026583,2.88267,2.85583,0.013541,0.032167
28,3.73492,134.783,7.41935,1497124,14570,131.529,0,27.8471,30.0385,45.036,27.9501,0.178126,0.199167,0.031916,2.88863,2.86075,0.01275,0.03475
29,3.87064,135.407,7.38513,1104100,10634,132.211,0,27.1834,27.6972,48.4108,28.274,0.164751,0.193084,0.022875,2.81254,2.78671,0.014417,0.03425
