frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.324201,87.1937,11.4687,0,0,75.2947,2.44417,36.7823,35.2137,0.006829,0.001791,0.340128,0.182583,0.178583,8.66987,7.97867,0.67225,0.720791
1,0.488316,95.14,10.5108,0,0,88.423,0,48.7298,38.8309,0.007663,0.004791,0.28533,0.234417,0.267292,5.95429,5.92717,0.00325,0.083792
2,0.590212,92.0553,10.863,0,0,85.9848,0,42.213,42.7843,0.006206,0.004377,0.340046,0.312416,0.040291,5.63396,5.61296,0.004375,0.048125
3,0.686301,88.4892,11.3008,0,0,83.8816,0,37.8259,45.2455,0.003003,0.00154,0.254256,0.245292,0.038958,4.1635,4.14179,0.002708,0.046375
4,0.779114,86.6722,11.5377,0,0,81.6506,0,39.5289,41.3205,0.004579,0.00267,0.263128,0.23325,0.033875,4.54342,4.52075,0.003917,0.07825
5,0.869544,85.8625,11.6465,0,0,80.8803,0,39.0844,41.0193,0.003919,0.00171,0.232123,0.232333,0.036708,4.53371,4.5075,0.002708,0.046083
6,0.958224,88.0385,11.3587,0,0,81.4186,0,43.1859,37.3969,0.002835,0.001545,0.231961,0.243416,0.045084,6.04067,6.00621,0.003083,0.0515
7,1.05014,159.134,6.284,37858,417,155.159,0,41.3993,44.5492,37.0709,31.2508,0.257874,0.26225,0.045167,3.49187,3.09587,0.375375,0.042542
8,1.2103,105.761,9.4553,55222,429,102.223,0,29.5283,27.5107,21.4241,23.0902,0.172286,0.194292,0.026375,3.063,3.03737,0.011708,0.032
9,1.32131,105.64,9.46607,58787,563,102.146,0,28.5978,27.3855,22.0218,23.4703,0.199749,0.193458,0.029792,3.10683,3.07633,0.012958,0.033375
10,1.43124,129.841,7.70172,60016,714,124.452,1.87621,29.4395,32.0867,30.1398,29.9552,0.254502,0.26275,0.040541,4.81271,4.77075,0.016166,0.057292
11,1.56498,223.001,4.48428,60671,691,216.856,0,52.0231,47.5997,57.8338,58.1122,0.333545,0.400584,0.053416,5.41433,5.344,0.040042,0.073458
12,1.79061,217.918,4.58888,60336,635,214.226,0,57.9323,49.6844,49.0457,56.5604,0.382165,0.20025,0.030375,3.05971,3.02671,0.016667,0.03575
13,2.00946,105.464,9.48188,64274,696,101.724,0,26.5999,27.707,24.042,22.7361,0.164541,0.191667,0.024,3.37387,3.34229,0.0195,0.040042
14,2.11704,106.493,9.39028,70104,696,103.184,0,27.3953,28.4142,23.9825,22.7387,0.168545,0.198667,0.025709,2.91754,2.89067,0.011958,0.0335
15,2.22543,105.247,9.50142,74287,664,101.972,0,28.9468,27.3657,22.1217,22.9052,0.165505,0.197167,0.026958,2.90196,2.87613,0.012042,0.036917
16,2.33259,106.759,9.36692,81258,716,103.582,0,30.9532,27.0537,21.9853,22.9605,0.165458,0.193,0.02375,2.83229,2.81296,0.007625,0.029292
17,2.44021,106.91,9.35364,87599,963,103.63,0,27.1101,28.1495,24.5248,23.1737,0.182332,0.198291,0.027792,2.896,2.86896,0.012333,0.034083
18,2.54903,105.987,9.4351,95216,971,102.775,0,26.6036,27.3245,25.4767,22.7228,0.187502,0.189958,0.027125,2.8515,2.83,0.008333,0.033875
19,2.65695,117.765,8.49151,259315,2318,114.544,0,26.455,27.8627,35.75,23.827,0.164337,0.200458,0.028334,2.85671,2.83396,0.00925,0.034583
20,2.77656,126.303,7.91748,469026,4191,123.053,0.950291,28.6037,27.4924,39.1258,26.2323,0.170081,0.195709,0.026416,2.88992,2.86504,0.009333,0.031458
21,2.90476,138.109,7.24068,980893,7956,134.729,0,26.6387,30.3413,50.8953,26.186,0.185803,0.200667,0.02925,3.02367,3.00075,0.008667,0.030292
22,3.04479,138.904,7.19924,1465747,12026,135.634,0,26.7351,30.7652,49.1591,28.318,0.172457,0.198916,0.029,2.90679,2.88379,0.009792,0.030833
23,3.18674,134.218,7.45056,1674252,15360,130.968,0,27.9909,30.376,43.2642,28.697,0.164709,0.196084,0.0265,2.89821,2.87254,0.011792,0.035375
24,3.32335,134.095,7.45737,1870958,18563,130.156,0,26.6552,30.2537,42.9811,29.6023,0.168957,0.200167,0.032583,3.55771,3.52667,0.012667,0.032625
25,3.45931,158.58,6.30596,2119294,21415,155.296,0,29.3461,32.133,58.0319,35.0747,0.218918,0.190084,0.026541,2.93167,2.904,0.014042,0.03475
26,3.61974,135.288,7.39164,2048557,20230,132.027,0,26.4642,26.9786,47.8159,30.1279,0.178335,0.183917,0.025417,2.91071,2.88021,0.016125,0.032583
27,3.75689,136.912,7.30397,1740604,16970,133.554,0,31.2195,27.3613,46.5235,27.7796,0.190004,0.199708,0.025459,3.014,2.98658,0.0145,0.031375
28,3.89578,136.219,7.34112,1439408,13868,132.957,0,28.9998,27.7505,45.8356,29.7225,0.166291,0.2,0.02825,2.89604,2.86721,0.01325,0.033291
29,4.03391,130.713,7.65038,1048607,10217,127.405,0,27.0116,28.5357,42.0999,29.1079,0.169249,0.198,0.029833,2.94687,2.92108,0.012625,0.032708
