frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.340993,91.6279,10.9137,0,0,78.4442,1.96663,37.2156,38.385,0.006044,0.002,0.358745,0.191958,0.165625,10.0303,8.74758,1.25812,0.596667
1,0.496783,96.7232,10.3388,0,0,90.5973,0,42.025,47.7706,0.004039,0.002211,0.253836,0.238709,0.251083,5.38983,5.36133,0.003458,0.094167
2,0.603633,93.6306,10.6803,0,0,88.3954,0,42.264,45.2854,0.002956,0.002373,0.261542,0.24575,0.047125,4.70096,4.67042,0.003584,0.061875
3,0.703472,99.4689,10.0534,0,0,92.0701,0,44.9798,46.1725,0.004793,0.002707,0.281046,0.23625,0.049959,6.84638,6.82233,0.003416,0.055667
4,0.808066,132.109,7.56952,0,0,123.699,0,61.6286,60.6252,0.007793,0.006335,0.424499,0.368917,0.112125,7.40579,7.36137,0.008417,0.147125
5,0.946099,101.811,9.82212,0,0,96.3879,0,47.7685,47.5878,0.007996,0.005205,0.373124,0.246042,0.0495,4.84242,4.80283,0.006417,0.06675
6,1.05229,93.3065,10.7174,0,0,88.1037,0,45.22,42.0404,0.00487,0.003414,0.279243,0.230583,0.041791,4.72442,4.70067,0.004167,0.058208
7,1.14985,167.656,5.96459,37858,417,161.653,0,39.886,42.2455,39.8663,38.807,0.234666,0.265708,0.041375,5.50687,5.04229,0.446584,0.059209
8,1.3208,205.133,4.87488,55624,429,201.138,0,46.2208,44.4993,56.6334,52.8622,0.258832,0.271625,0.043375,3.43463,3.39417,0.019333,0.043542
9,1.53253,170.003,5.88224,59142,565,164.182,0,38.9493,41.61,37.1096,45.4797,0.27983,0.274166,0.056292,5.10621,5.03667,0.028125,0.066458
10,1.70652,225.491,4.43477,60789,731,219.009,2.53563,54.0493,46.8611,59.1863,55.0661,0.317292,0.432125,0.057459,5.65242,5.58087,0.027792,0.072583
11,1.93629,225.262,4.43928,61868,704,221.419,0,57.6628,47.4993,59.4567,55.7321,0.421961,0.23,0.033875,3.33079,3.29137,0.018166,0.046125
12,2.17106,115.982,8.62202,61820,677,112.469,0,28.4195,30.3799,24.3123,28.662,0.201335,0.194209,0.029458,3.06625,3.03875,0.010542,0.039083
13,2.28909,114.389,8.74209,65479,722,110.839,0,29.8464,32.8743,22.2025,25.2533,0.196494,0.189,0.033417,3.13175,3.09479,0.01825,0.041292
14,2.40537,108.867,9.18551,71710,808,105.231,0,26.5738,29.7906,24.5415,23.7009,0.171912,0.185,0.026459,3.28158,3.25146,0.014667,0.035708
15,2.51603,108.123,9.24876,78252,778,104.791,0,26.5738,29.2576,22.7145,25.6067,0.174957,0.193458,0.026792,2.97571,2.94117,0.017541,0.040375
16,2.62516,112.751,8.86912,83252,907,108.53,0,31.4309,28.2785,24.2471,23.7266,0.205334,0.21825,0.039875,3.62325,3.58754,0.01375,0.051292
17,2.7392,156.235,6.40062,88270,856,152.891,0,40.1107,37.9083,36.1023,37.9126,0.33975,0.184541,0.026083,2.91654,2.88946,0.012916,0.038666
18,2.89647,108.11,9.24984,89702,821,104.727,0,28.6419,27.2406,22.7354,23.4739,0.172001,2.14842,0.028625,2.97321,2.9495,0.009375,0.034834
19,3.0065,109.313,9.14806,224934,2283,105.808,0,26.446,29.1712,26.0007,23.5331,0.192664,0.194083,0.026792,3.147,3.12592,0.009,0.033917
20,3.11951,123.614,8.08973,473204,4669,120.322,0.922667,26.9921,29.1345,36.5011,26.128,0.171459,0.196375,0.026791,2.93929,2.91492,0.009917,0.033709
21,3.24508,137.921,7.25051,939392,8121,134.648,0,28.8543,27.6733,49.0882,28.3828,0.173255,0.192667,0.031167,2.89917,2.87038,0.011292,0.0365
22,3.38482,139.703,7.15806,1403239,11846,136.307,0,26.5247,27.2371,52.1244,29.7282,0.201867,0.1965,0.029416,3.00575,2.97254,0.016,0.039292
23,3.52557,134.658,7.42621,1712668,16192,131.294,0,29.3731,29.6978,42.2612,29.2963,0.176961,0.192958,0.027625,2.95308,2.92696,0.01125,0.03475
24,3.66478,148.047,6.75462,1803859,17874,144.547,0,30.6012,28.8642,50.7359,33.6228,0.213832,0.197417,0.036042,3.08688,3.05687,0.01175,0.037875
25,3.81478,132.91,7.52387,1853279,19377,129.557,0,26.828,28.9471,43.6145,29.5252,0.176836,0.187,0.028292,2.98108,2.95237,0.015541,0.037166
26,3.95131,136.602,7.32055,1869761,18528,133.294,0,26.7812,29.702,46.4718,29.6935,0.173705,0.193083,0.028167,2.94467,2.91342,0.015208,0.0335
27,4.08978,138.301,7.23062,1751706,17154,135.003,0,26.751,29.2232,48.6337,29.7515,0.165124,0.196,0.027666,2.93312,2.90308,0.015042,0.036208
28,4.23475,135.606,7.37429,1286892,13150,132.189,0,27.5202,31.1474,43.5749,29.2415,0.206587,0.196333,0.026583,2.97117,2.93833,0.017125,0.03575
29,4.37222,129.292,7.73444,1007072,10340,125.914,0,29.4177,29.8801,39.0508,26.9188,0.169336,0.198083,0.028125,3.01504,2.98504,0.014041,0.033167
