frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.318842,83.5938,11.9626,0,0,71.7541,2.50096,35.2617,33.1515,0.006289,0.002045,0.324917,0.180209,0.165417,8.82292,8.15829,0.646041,0.626291
1,0.473066,87.3911,11.4428,0,0,82.018,0,41.1242,40.0772,0.006212,0.003584,0.277707,0.227417,0.250292,4.62504,4.59588,0.0035,0.089834
2,0.567732,85.4861,11.6978,0,0,80.3756,0,37.8118,41.8082,0.001954,0.001502,0.20683,0.230292,0.039208,4.63187,4.60288,0.003792,0.05475
3,0.660144,86.2853,11.5895,0,0,80.9928,0,42.703,37.4325,0.004451,0.003206,0.298831,0.215625,0.054584,4.74233,4.70638,0.005666,0.065
4,0.75166,87.3304,11.4508,0,0,80.7772,0,41.3046,38.6645,0.003343,0.001872,0.242043,0.233667,0.035417,6.04071,6.01783,0.003166,0.091958
5,0.843048,87.5252,11.4253,0,0,82.2738,0,37.8238,43.5009,0.00462,0.002584,0.367999,0.235334,0.05075,4.75942,4.73321,0.002708,0.046959
6,0.934432,83.2048,12.0185,0,0,78.3001,0,38.3305,39.1702,0.002831,0.001709,0.233791,0.257625,0.038333,4.41312,4.38296,0.003917,0.057166
7,1.02141,162.807,6.14223,37858,417,156.846,0,41.1354,39.2651,40.1515,35.3908,0.284292,0.231583,0.046417,5.41729,4.8725,0.5115,0.060667
8,1.19279,205.718,4.86103,55624,429,200.763,0,44.5862,42.9115,59.107,53.0215,0.296914,0.348959,0.052209,4.29087,4.22262,0.02275,0.050583
9,1.40345,179.595,5.5681,59063,551,175.557,0,43.7919,41.455,43.7785,45.514,0.321705,0.319375,0.051917,3.54692,3.511,0.015042,0.042875
10,1.58511,106.418,9.39687,60363,738,103.103,1.02083,26.8822,27.3058,22.1903,25.0515,0.17554,0.196958,0.032291,2.91904,2.88937,0.013291,0.037458
11,1.69337,104.421,9.57662,60792,669,100.844,0,26.2855,28.96,21.5599,23.4198,0.167831,0.180958,0.026625,3.2155,3.18262,0.017791,0.039875
12,1.79946,108.93,9.18018,60326,622,105.575,0,28.2366,29.3232,22.8143,24.53,0.208373,0.192,0.028458,2.94904,2.92046,0.012708,0.038042
13,1.91028,105.29,9.49757,64307,723,101.992,0,26.3881,29.4668,22.5432,22.9778,0.162171,0.186042,0.0295,2.95087,2.92504,0.011916,0.032708
14,2.01731,108.117,9.24928,69259,774,104.577,0,27.266,28.1117,23.0848,23.496,0.189957,2.07596,0.032417,3.10712,3.07412,0.010167,0.040625
15,2.12657,107.993,9.25987,78976,776,104.48,0,29.3205,27.8343,23.1295,23.5534,0.169374,0.187084,0.027,3.10304,3.07587,0.013125,0.036042
16,2.23749,104.466,9.57248,84473,862,101.15,0,27.4215,27.7998,22.3664,22.91,0.169704,0.191333,0.02625,2.88079,2.85246,0.013542,0.032959
17,2.34391,105.922,9.44089,90623,930,102.682,0,26.3783,27.2063,22.6849,25.7928,0.170752,0.182417,0.027209,2.88212,2.85129,0.015542,0.036709
18,2.45168,105.411,9.48669,92796,1021,102.102,0,26.5995,27.3074,22.3066,25.2398,0.185248,0.196458,0.025541,2.95825,2.93617,0.008875,0.031209
19,2.55896,113.28,8.8277,251116,2516,110.026,0,28.7072,27.8012,29.3142,23.574,0.164748,0.195834,0.026375,2.89471,2.87196,0.007667,0.028708
20,2.6747,123.633,8.08848,473249,4121,120.295,1.04571,26.4113,27.7177,37.741,26.7465,0.171708,0.182375,0.027583,2.98404,2.95821,0.010667,0.034917
21,2.80022,135.4,7.38551,921205,7889,132.15,0,28.0345,30.4716,46.915,26.0635,0.186459,0.1975,0.025166,2.896,2.87337,0.008209,0.032375
22,2.93733,135.353,7.38808,1341180,10929,132.074,0,28.1216,27.6061,48.4316,27.2505,0.171205,0.198583,0.031958,2.90279,2.87592,0.0105,0.033166
23,3.07461,145.207,6.88674,1685371,15794,141.885,0,28.4277,28.9825,50.1394,33.6505,0.198963,0.202583,0.026958,2.96862,2.94492,0.009792,0.033334
24,3.22169,131.057,7.63028,1960133,20143,127.716,0,26.8487,27.248,43.2754,29.6945,0.16958,0.198333,0.026834,2.98767,2.95821,0.016666,0.037375
25,3.35658,132.217,7.56332,1875549,19088,127.445,0,26.7578,27.4077,45.0156,27.6171,0.169622,0.197333,0.029,4.41204,4.38246,0.015709,0.03325
26,3.49113,135.918,7.35737,1831397,18409,132.652,0,29.0151,27.4658,47.4758,28.0465,0.172713,0.199084,0.028458,2.90137,2.87229,0.013542,0.034542
27,3.628,129.561,7.71837,1484273,15019,126.23,0,26.9676,27.8606,41.3397,29.3857,0.189003,0.196583,0.026167,2.93158,2.90229,0.013125,0.032167
28,3.75869,132.835,7.52814,1302026,13332,129.436,0,30.4866,27.1681,42.5981,28.5004,0.170421,0.19125,0.027625,2.99067,2.96437,0.012417,0.03175
29,3.89349,129.332,7.73203,1058679,10911,126.066,0,27.371,27.7053,41.406,28.9418,0.164871,0.1965,0.02875,2.8985,2.86912,0.0135,0.035541
