frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.319512,85.8233,11.6519,0,0,73.1308,2.62842,36.5887,33.099,0.007162,0.001792,0.341294,0.180375,0.1285,9.54621,8.85538,0.669666,0.697791
1,0.475802,89.8566,11.1288,0,0,84.4338,0,42.5959,40.9756,0.004411,0.002416,0.30237,0.246625,0.301834,4.63333,4.60208,0.002709,0.084833
2,0.576245,87.7233,11.3995,0,0,81.5667,0,38.7239,41.9714,0.005789,0.002956,0.309289,0.227708,0.035375,5.71846,5.694,0.003875,0.048
3,0.668076,85.6426,11.6764,0,0,80.87,0,42.2423,37.8641,0.003785,0.001839,0.236372,0.229125,0.037667,4.30971,4.28483,0.003542,0.048625
4,0.759123,84.8517,11.7853,0,0,80.1634,0,40.1054,39.2418,0.003913,0.001711,0.245257,0.249209,0.032708,4.22446,4.20242,0.0025,0.062667
5,0.847511,87.78,11.3921,0,0,82.4785,0,41.0691,40.5552,0.004665,0.002499,0.303372,0.22025,0.056,4.70517,4.66225,0.008708,0.076208
6,0.941967,90.5143,11.048,0,0,85.0681,0,41.0062,43.0978,0.008247,0.005212,0.349585,0.23075,0.05275,4.90208,4.86088,0.007333,0.064792
7,1.03986,158.358,6.3148,37903,417,153.122,0,41.8933,39.6763,39.0177,31.5124,0.337333,0.234333,0.048583,4.57988,3.95796,0.592667,0.090791
8,1.20749,152.241,6.56854,54800,426,148.811,0,39.2339,36.6353,34.6912,37.522,0.237285,0.183333,0.02825,3.01417,2.98088,0.0175,0.039542
9,1.36088,104.17,9.59965,59309,549,100.79,0,28.4073,27.1941,21.6467,22.859,0.192415,0.193292,0.027,2.938,2.911,0.012292,0.035542
10,1.46596,118.058,8.47042,60958,735,113.955,1.20704,28.1398,29.1843,25.2652,29.3423,0.218709,0.208167,0.032375,3.56529,3.53408,0.012667,0.043958
11,1.58871,129.578,7.71734,60948,627,126.226,0,33.5513,30.986,29.1258,31.8302,0.229584,0.196791,0.02975,2.93646,2.90596,0.013292,0.033875
12,1.72031,104.082,9.60785,60597,611,100.796,0,28.5298,26.7092,21.9112,22.9935,0.186958,0.194917,0.025666,2.92779,2.90158,0.0125,0.031917
13,1.82626,104.745,9.54699,64923,702,101.476,0,28.2777,27.4661,22.1727,22.9186,0.168381,0.197792,0.026417,2.90512,2.876,0.014166,0.032583
14,1.93196,106.645,9.37694,70343,743,102.674,0,28.4585,26.9211,22.403,24.2476,0.170043,0.18475,0.032375,3.52342,3.48571,0.019167,0.037333
15,2.04169,105.933,9.43991,76642,711,102.663,0,28.1473,27.7322,23.1649,22.9837,0.166628,0.198667,0.027125,2.91558,2.89246,0.00825,0.031
16,2.14854,102.604,9.7462,80177,825,99.3,0,26.7765,27.1394,21.9212,22.819,0.173207,0.180083,0.02725,2.87237,2.84592,0.010375,0.037083
17,2.25663,104.793,9.5426,86495,933,101.44,0,26.6624,28.9096,22.0147,23.2053,0.16558,0.192708,0.029,2.95704,2.9355,0.007666,0.031834
18,2.36344,104.498,9.56957,95083,1105,101.251,0,26.567,27.1609,21.9915,24.886,0.191245,0.180791,0.027458,2.89783,2.87554,0.008375,0.03025
19,2.47262,186.003,5.37625,253768,2353,180.224,0,35.7451,36.75,66.8446,39.4769,0.421251,0.429834,0.067583,5.06725,5.01292,0.018625,0.064208
20,2.66372,211.113,4.73679,425502,3860,207.738,1.76383,44.5286,43.6286,67.214,49.6528,0.389372,0.1935,0.031042,2.88296,2.8595,0.009625,0.032791
21,2.87679,130.733,7.64916,939557,7609,127.327,0,27.2016,26.6974,44.7182,28.0453,0.196996,0.182208,0.0285,3.03138,3.00233,0.011208,0.03625
22,3.00931,150.33,6.65205,1477606,11753,147.059,0,28.3704,30.5897,56.9197,30.4944,0.197285,0.202917,0.026292,2.9115,2.88546,0.012292,0.036917
23,3.16203,133.99,7.46326,1686710,15720,130.814,0,28.3048,26.9182,47.2328,27.7113,0.168086,0.196208,0.028,2.82558,2.80129,0.011292,0.033209
24,3.29792,133.108,7.51272,1851640,18249,129.868,0,26.5229,27.4667,46.7408,28.4947,0.165667,0.198042,0.02975,2.87992,2.85629,0.009584,0.032792
25,3.43198,150.325,6.65224,2094083,21272,146.371,0,28.4863,28.6696,55.4607,32.9262,0.210588,0.214875,0.0365,3.39825,3.36229,0.015708,0.044459
26,3.58358,162.29,6.16182,2122216,22123,158.732,0,32.9393,31.0392,59.4695,34.5735,0.196328,0.199083,0.029333,3.11912,3.08887,0.014542,0.032084
27,3.74782,140.469,7.11901,2089519,20530,137.048,0,26.9412,27.1423,52.075,30.2082,0.191626,0.200167,0.035417,2.99337,2.95421,0.022167,0.040584
28,3.89014,135.527,7.37861,1591234,15556,131.193,0,28.111,27.1058,48.0529,27.2485,0.194252,0.195666,0.028375,3.96433,3.93429,0.015291,0.036458
29,4.02756,130.803,7.64511,1086133,10815,126.992,0,26.1608,27.2567,45.0003,27.8723,0.199535,0.195166,0.043292,3.35792,3.30817,0.028709,0.046417
