frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.310859,84.4938,11.8352,0,0,71.9409,2.00533,33.5472,35.537,0.006872,0.001915,0.345246,0.181791,0.132,9.34046,8.59054,0.729791,0.79875
1,0.464983,77.1547,12.961,0,0,72.7393,0,38.1138,33.8488,0.005,0.002589,0.266801,0.20525,0.252542,3.68783,3.66038,0.003917,0.085167
2,0.549481,86.3748,11.5774,0,0,80.2292,0,37.5657,41.7924,0.003005,0.001916,0.236832,0.307375,0.047625,5.64058,5.61346,0.00375,0.055375
3,0.642,91.3587,10.9459,0,0,84.6838,0,42.787,40.9573,0.006919,0.00371,0.355664,0.2245,0.047125,6.11658,6.07742,0.010042,0.088125
4,0.738704,89.4997,11.1732,0,0,84.3019,0,40.6785,42.8223,0.003207,0.001876,0.238878,0.242958,0.038417,4.69862,4.677,0.003792,0.07925
5,0.833797,86.125,11.611,0,0,81.2705,0,38.2983,42.1396,0.005383,0.003168,0.285874,0.230916,0.034709,4.39262,4.36817,0.004375,0.068458
6,0.923813,86.0764,11.6176,0,0,81.4824,0,44.0156,36.6105,0.00559,0.003374,0.278627,0.244167,0.03325,4.15771,4.13312,0.004459,0.050208
7,1.01348,152.101,6.57459,37858,417,146.447,0,40.3806,36.8484,38.8056,29.5743,0.2255,0.257,0.038459,5.15108,4.64692,0.4815,0.05725
8,1.17387,189.314,5.28224,55222,429,184.173,0,42.3998,39.7637,54.575,46.5256,0.304211,0.250333,0.04025,4.63504,4.59079,0.021458,0.050583
9,1.36726,125.189,7.98794,58798,575,121.82,0,31.5893,30.2138,29.2188,30.066,0.250164,0.190083,0.029458,2.97129,2.93933,0.014083,0.039917
10,1.49441,102.831,9.72471,59912,745,99.3464,0.918333,26.2129,27.4122,21.6031,22.5752,0.169332,0.185958,0.03075,3.10629,3.08096,0.008917,0.033709
11,1.60036,102.114,9.79302,61578,664,98.7802,0,26.1878,27.0591,21.7736,23.1129,0.181074,0.190334,0.032542,2.94908,2.91508,0.015584,0.037334
12,1.70427,104.225,9.59463,62186,671,100.941,0,26.4743,29.0091,21.5704,23.2298,0.190621,0.197042,0.025334,2.91387,2.88563,0.012334,0.034833
13,1.81042,104.872,9.53546,66322,712,101.452,0,26.3382,27.2029,22.3584,24.9238,0.165879,0.19625,0.026084,3.04842,3.00838,0.026917,0.048041
14,1.9171,137.798,7.25702,72243,777,132.817,0,33.5566,32.3475,33.7047,32.1378,0.269458,0.328125,0.067458,4.29942,4.23817,0.025166,0.068875
15,2.05794,123.62,8.08931,78859,786,120.281,0,29.9655,31.1249,27.1777,31.3234,0.207168,0.193541,0.03075,2.93058,2.90483,0.00825,0.031667
16,2.18351,106.738,9.36872,81799,827,103.508,0,30.217,27.4061,22.4374,22.8163,0.165835,0.196459,0.028334,2.87721,2.85392,0.008541,0.033125
17,2.29117,105.028,9.52127,88854,1007,101.708,0,26.5568,26.9277,23.2218,24.3622,0.170248,0.184167,0.029209,2.91038,2.88696,0.009375,0.032625
18,2.39718,107.188,9.32937,96198,880,102.239,0,26.7892,28.3824,22.6301,23.7603,0.193292,0.194042,0.030542,4.52683,4.49875,0.013208,0.033417
19,2.50628,110.295,9.06658,245738,2501,107.013,0,26.4108,28.123,28.4641,23.3863,0.16613,0.193208,0.027,2.93629,2.915,0.008666,0.030792
20,2.62104,114.455,8.73706,426576,4269,111.161,1.04279,26.6279,28.0678,31.0441,23.7369,0.175286,0.192334,0.028042,2.92888,2.90292,0.009333,0.038292
21,2.73735,132.805,7.52984,852409,7636,129.515,0,26.8832,27.4416,46.8797,27.646,0.190668,0.198167,0.028,2.92596,2.89562,0.015583,0.042458
22,2.87218,165.296,6.04976,1442944,12684,159.448,0,32.0957,29.5448,65.2692,31.3437,0.249291,0.271458,0.098334,4.79325,4.71237,0.040584,0.1125
23,3.04182,395.406,2.52905,1693729,15218,388.34,0,76.3888,77.7366,144.862,86.2872,1.42879,0.451625,0.175958,5.71475,5.60346,0.036834,0.092208
24,3.44231,385.327,2.5952,1877642,18996,379.165,0,73.2413,68.181,153.186,81.8952,1.23792,0.560042,0.066541,5.23092,5.15525,0.033833,0.105625
25,3.83213,360.402,2.77468,1975228,20651,353.288,0,64.7553,62.8662,145.093,78.0127,0.878787,0.587334,0.139542,5.65271,5.53046,0.05625,0.120083
26,4.19971,361.405,2.76698,2175183,21633,356.187,0,60.7022,58.231,164.483,70.5789,1.10725,0.290125,0.058584,4.2825,4.22529,0.019333,0.066958
27,4.56635,311.216,3.21321,2157402,21401,307.478,0,58.5503,51.5406,131.286,64.692,0.692795,0.259209,0.042083,3.21546,3.17658,0.015584,0.035875
28,4.8797,146.741,6.81474,1663238,17106,142.599,0,28.328,30.5326,50.1921,32.7149,0.217333,0.225292,0.035833,3.62633,3.58221,0.022584,0.051208
29,5.03253,162.567,6.15132,1189499,11796,159.059,0,32.3091,31.4869,59.3027,35.2519,0.225539,0.183458,0.030708,3.08679,3.05496,0.01425,0.03775
