frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.30475,75.007,13.3321,0,0,63.2781,2.21658,31.1545,29.0828,0.006086,0.001915,0.347917,0.180125,0.135542,8.59929,7.90958,0.669708,0.634833
1,0.38904,57.849,17.2864,0,0,53.7321,0,26.3702,26.6296,0.003006,0.001495,0.258335,0.192875,0.219667,3.48725,3.46571,0.003167,0.081083
2,0.450949,69.494,14.3897,0,0,64.9703,0,32.2064,32.0436,0.002127,0.001207,0.215502,0.227083,0.028291,4.12708,4.10875,0.002208,0.04125
3,0.523506,63.968,15.6328,0,0,60.5582,0,29.929,29.9339,0.001873,0.001248,0.192919,0.188709,0.027084,2.92783,2.91204,0.001666,0.034125
4,0.589434,55.5198,18.0116,0,0,52.2801,0,25.2889,26.3309,0.001919,0.001165,0.218294,0.180083,0.02525,2.8445,2.82704,0.001958,0.05475
5,0.646707,54.2105,18.4466,0,0,51.0666,0,24.728,25.656,0.002042,0.00104,0.236873,0.17975,0.021875,2.80725,2.794,0.001583,0.030375
6,0.702545,54.2352,18.4382,0,0,51.1063,0,24.7068,25.6264,0.001873,0.000918,0.24879,0.248292,0.02125,2.79104,2.77754,0.002375,0.034292
7,0.758467,85.1395,11.7454,37858,417,81.738,0,24.8635,25.3645,14.7304,16.145,0.187415,0.181833,0.027166,3.03762,2.74812,0.274208,0.036459
8,0.845229,96.5098,10.3616,55626,428,93.0661,0,24.9621,25.6116,20.5549,21.3191,0.168961,0.180083,0.028166,3.06308,3.03012,0.01675,0.032792
9,0.943586,96.8678,10.3234,59446,557,93.6949,0,24.9469,25.6172,20.9248,21.5747,0.174086,0.186209,0.031833,2.79729,2.76867,0.012291,0.030292
10,1.04218,98.4802,10.1543,60675,755,95.3113,0.909167,25.2663,25.8233,20.9566,21.7244,0.174957,0.185208,0.026542,2.82133,2.79796,0.008667,0.028333
11,1.14246,97.1156,10.297,62431,721,93.84,0,25.1,25.7279,20.8563,21.5326,0.171459,0.181125,0.026625,2.91625,2.88879,0.013167,0.029167
12,1.24045,97.1731,10.2909,63045,682,93.9966,0,25.5718,25.5802,20.845,21.3713,0.16692,0.182666,0.0235,2.80133,2.77612,0.013083,0.032917
13,1.33944,98.5011,10.1522,66918,786,95.0053,0,25.0418,25.9129,21.5091,21.8245,0.206414,0.185541,0.029875,3.05575,3.01783,0.02025,0.043791
14,1.43899,112.696,8.87344,71686,889,108.994,0,27.8507,27.9645,26.0026,26.4015,0.258962,0.176708,0.042583,3.19721,3.14317,0.02825,0.047583
15,1.55376,112.339,8.90163,77416,775,109.048,0,27.0976,28.0721,26.3576,26.787,0.241584,0.179875,0.031208,2.86133,2.82654,0.015708,0.037792
16,1.66797,98.9227,10.1089,82264,889,95.249,0,25.4135,25.8197,21.4102,21.9834,0.168919,0.185208,0.0295,3.28742,3.25758,0.012459,0.031458
17,1.76873,98.5935,10.1427,84642,893,95.3081,0,25.2272,25.8245,21.3237,22.3077,0.168541,0.18725,0.027791,2.91058,2.88425,0.009666,0.036792
18,1.86918,98.6387,10.138,94835,1092,95.3185,0,25.5412,25.6805,21.1045,22.3745,0.1705,0.179084,0.027417,2.95267,2.92796,0.008917,0.029417
19,1.96946,104.986,9.52506,248629,2446,101.576,0,25.3034,25.775,27.8533,22,0.194206,0.183042,0.032333,3.01762,2.98963,0.010875,0.039209
20,2.07633,110.888,9.01812,478734,4864,107.511,0.943417,25.4382,25.8544,31.0305,23.577,0.169246,0.22075,0.028375,3.00583,2.97771,0.012084,0.036125
21,2.1891,133.427,7.49474,990491,8150,130.07,0,26.0304,25.782,50.6239,26.9897,0.176706,0.184667,0.027708,2.98813,2.96179,0.011125,0.031417
22,2.32346,142.941,6.99588,1356225,11389,138.62,0,27.691,26.9835,54.7257,28.2643,0.265001,0.208625,0.052208,3.63713,3.58783,0.01975,0.061792
23,2.4689,362.284,2.76027,1758432,15638,355.484,0,66.634,61.7,146.966,77.0905,1.32149,0.594375,0.148542,5.52621,5.39708,0.056791,0.120208
24,2.83654,403.302,2.47953,1809660,17653,396.115,0,70.4427,64.2284,175.437,82.5894,1.5075,0.694625,0.155916,5.77892,5.62721,0.071708,0.130791
25,3.2456,388.287,2.57542,2069796,20936,381.465,0,69.527,63.101,163.752,82.1734,1.29842,0.562459,0.111083,5.53621,5.38729,0.08125,0.1355
26,3.63964,390.523,2.56067,2248884,22059,383.745,0,70.1924,65.9282,166.461,78.4859,1.10646,0.599875,0.151042,5.47633,5.35192,0.050875,0.096292
27,4.03512,261.971,3.81721,2210608,21733,258.615,0,47.9459,45.1903,110.892,53.3991,0.568163,0.179459,0.031542,2.88696,2.85229,0.015667,0.036959
28,4.29924,126.923,7.87877,1818350,17935,123.336,0,25.3787,25.7302,45.392,26.1094,0.210206,0.2035,0.031375,3.15492,3.11212,0.0235,0.044291
29,4.42806,192.152,5.2042,1353876,13737,188.753,0,33.026,32.8178,80.984,40.9632,0.397039,0.191208,0.032166,2.94862,2.90679,0.020833,0.04525
