frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.324244,83.333,12.0001,0,0,71.0267,1.79233,33.2623,35.1277,0.00596,0.002083,0.329502,0.190583,0.159167,9.03058,8.146,0.859875,0.790208
1,0.485164,74.5194,13.4193,0,0,69.7014,0,35.1085,33.7241,0.009005,0.004377,0.348127,0.186583,0.27,3.99542,3.9675,0.002458,0.078833
2,0.564338,70.815,14.1213,0,0,67.0349,0,31.5802,34.6962,0.003165,0.001664,0.247087,0.208459,0.032875,3.34746,3.32721,0.003083,0.045041
3,0.643361,75.911,13.1733,0,0,71.8402,0,35.8093,35.179,0.004749,0.004335,0.303838,0.218709,0.043208,3.59004,3.56021,0.003625,0.055041
4,0.721177,87.3946,11.4424,0,0,82.1036,0,39.917,41.3507,0.003833,0.002414,0.26025,0.240583,0.036666,4.65917,4.63471,0.004333,0.073666
5,0.811246,84.5454,11.828,0,0,78.7284,0,41.3652,36.5257,0.003957,0.002999,0.280665,0.2255,0.03375,5.37375,5.35179,0.002792,0.042709
6,0.899212,86.1983,11.6012,0,0,79.7598,0,38.3466,40.6465,0.002795,0.001704,0.213915,0.240541,0.048167,5.889,5.85858,0.00425,0.057
7,0.994295,159.461,6.27113,37858,417,153.725,0,38.8168,38.8943,38.7992,36.3169,0.272752,0.247,0.04025,5.21054,4.68321,0.500625,0.053916
8,1.15734,195.716,5.10944,55591,440,189.977,0,42.1423,39.0567,55.6833,52.0506,0.277539,0.318667,0.043708,5.07475,5.01621,0.023959,0.066875
9,1.36379,199.102,5.02256,59224,557,195.741,0,55.4027,44.9993,46.1844,48.3187,0.301792,0.19725,0.029792,2.92196,2.8915,0.012375,0.035334
10,1.56479,107.074,9.33931,61326,795,103.776,0.913,26.8954,28.7234,21.3429,25.2765,0.168412,0.183541,0.028125,2.91871,2.88542,0.016792,0.038667
11,1.67648,105.041,9.52007,63264,767,99.4315,0,26.3156,27.5532,22.0342,22.8869,0.173708,0.193292,0.029042,5.24142,5.21771,0.009958,0.034083
12,1.78338,116.152,8.60937,63997,741,112.618,0,28.4558,29.3508,27.2273,26.798,0.235503,0.196875,0.035292,3.06629,3.02892,0.015625,0.037208
13,1.90169,109.172,9.15983,67073,831,105.646,0,27.7745,29.4975,23.0671,24.6666,0.170956,0.198209,0.031584,3.15154,3.12529,0.011958,0.03725
14,2.01279,107.101,9.33699,71356,1000,103.785,0,28.3509,29.4172,22.3248,23.0517,0.170375,0.197042,0.029542,2.95146,2.92171,0.0135,0.0335
15,2.12179,103.651,9.64778,77146,751,100.104,0,26.6148,27.9262,22.0701,22.8712,0.164166,0.189084,0.026458,3.17821,3.151,0.012875,0.033334
16,2.23069,102.78,9.72952,83780,931,99.3585,0,26.607,27.2352,21.8694,23.0231,0.169373,0.182875,0.028542,3.04958,3.02075,0.011125,0.037541
17,2.33531,105.27,9.49936,85828,1188,101.986,0,28.8988,27.3952,21.8731,23.1922,0.170416,0.186375,0.031208,2.90517,2.87642,0.013209,0.035292
18,2.44238,104.65,9.5557,105798,1189,101.242,0,28.4511,27.3792,21.934,22.8333,0.189176,0.180083,0.028792,3.04562,3.02071,0.008958,0.031166
19,2.54884,109.919,9.09758,272874,2719,106.327,0,27.5927,27.2451,27.5735,23.2786,0.172291,0.186708,0.027917,3.229,3.20363,0.009625,0.033958
20,2.66212,123.731,8.08208,513851,5048,120.404,0.945375,26.7585,27.8215,39.3185,24.9087,0.174459,0.196459,0.030084,2.96679,2.94225,0.009875,0.03225
21,2.78678,158.099,6.32514,995770,8636,154.909,0,30.7484,28.8233,63.0387,31.56,0.233291,0.197417,0.028792,2.76717,2.73775,0.011333,0.034834
22,2.94591,138.573,7.2164,1449639,12178,135.212,0,29.2816,27.4229,50.5369,27.3073,0.170619,0.190667,0.029,2.92358,2.89571,0.010667,0.033167
23,3.0864,132.356,7.5554,1794001,17129,129.068,0,27.4174,27.2641,44.1109,29.625,0.167548,0.202333,0.028417,2.91904,2.89483,0.010042,0.032125
24,3.21981,133.039,7.5166,1847969,18548,129.755,0,28.992,27.9277,44.9429,27.2125,0.169165,0.202,0.026417,2.891,2.86583,0.011708,0.034208
25,3.35383,137.991,7.24683,1987050,20207,134.774,0,27.3465,29.3494,47.6609,29.7518,0.168496,0.2,0.029459,2.80117,2.77854,0.009708,0.031958
26,3.4937,139.128,7.18765,2150638,20894,135.86,0,26.701,27.8092,53.0357,27.6537,0.17417,0.193375,0.030125,2.89808,2.87129,0.011125,0.033542
27,3.63462,139.781,7.15405,2196388,21856,136.113,0,27.5975,30.6734,48.0373,29.125,0.189373,0.191334,0.031416,3.29067,3.25333,0.022292,0.04075
28,3.77678,150.022,6.66568,1859058,18084,146.445,0,28.4135,29.4884,56.0273,31.766,0.220499,0.210125,0.037667,3.13429,3.09546,0.019209,0.041125
29,3.93038,133.869,7.47001,1446494,14470,130.443,0,27.1439,27.3831,46.2185,28.9915,0.191504,0.197458,0.03075,3.01,2.97213,0.019417,0.044875
