frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.313222,82.3356,12.1454,0,0,70.3316,2.04525,33.312,32.0529,0.006332,0.001753,0.34546,2.23413,0.136583,8.75979,8.06567,0.673625,0.62325
1,0.464115,79.969,12.5048,0,0,75.2719,0,37.3313,37.0319,0.006871,0.00296,0.319669,0.239167,0.260083,3.946,3.91592,0.003208,0.081708
2,0.547682,80.6239,12.4033,0,0,75.7473,0,40.4683,34.5134,0.00221,0.001042,0.222583,0.230333,0.043709,4.3895,4.3625,0.002791,0.04675
3,0.637316,83.3183,12.0022,0,0,75.2343,0,38.9908,35.3719,0.005167,0.002209,0.293166,0.228167,0.046417,7.61163,7.58296,0.005917,0.057959
4,0.724923,83.7632,11.9384,0,0,78.8805,0,42.058,36.0249,0.003828,0.001497,0.245718,0.2415,0.035834,4.40696,4.3815,0.003292,0.079833
5,0.812368,79.8616,12.5217,0,0,75.1989,0,35.3483,39.0546,0.003541,0.002127,0.265585,0.23075,0.038417,4.24521,4.22521,0.003,0.048208
6,0.898518,79.0991,12.6424,0,0,74.39,0,36.6044,37.0053,0.0025,0.001458,0.217039,0.248667,0.035166,4.18242,4.16079,0.002209,0.038084
7,0.981134,151.08,6.619,37859,417,145.209,0,40.5513,35.8075,36.686,31.2858,0.223793,0.258541,0.044667,5.29512,4.81167,0.457,0.05475
8,1.13929,143.124,6.98697,55351,427,139.218,0,32.5953,31.2054,34.5861,40.0044,0.243796,0.208917,0.0375,3.39196,3.34875,0.017958,0.04475
9,1.28484,107.552,9.29786,59382,572,104.159,0,26.4355,27.1187,23.801,26.1154,0.209837,0.197292,0.029292,3.00817,2.97508,0.01575,0.03475
10,1.39343,104.245,9.59274,61092,758,100.572,1.15146,28.4145,25.9695,21.0933,23.2446,0.213999,0.184792,0.03225,3.20342,3.16379,0.016375,0.04375
11,1.49867,104.396,9.57888,62171,738,100.953,0,26.4726,26.8943,21.539,25.4093,0.174459,0.177542,0.030667,2.98392,2.95308,0.013666,0.037834
12,1.60397,103.755,9.63811,62811,681,100.236,0,27.0232,26.2152,23.5631,22.764,0.198166,0.1845,0.028834,3.08925,3.05971,0.012958,0.038208
13,1.70961,104.71,9.5502,66688,822,101.31,0,26.0471,29.5412,21.5575,23.5383,0.169666,0.1855,0.029042,3.02733,2.99983,0.009833,0.034
14,1.81785,103.124,9.69709,72478,883,99.8453,0,25.5643,26.0362,22.3363,25.2722,0.169628,0.195291,0.027708,2.91954,2.88921,0.015709,0.034625
15,1.92287,104.825,9.53969,76714,739,101.554,0,26.2762,29.2125,22.5838,22.8455,0.166414,0.196709,0.029042,2.90612,2.87808,0.012459,0.034083
16,2.02956,105.367,9.49066,83813,896,101.968,0,28.7813,27.162,22.5015,22.8697,0.171876,0.192334,0.030708,3.00458,2.97604,0.010875,0.039709
17,2.13683,110.728,9.03113,86717,847,107.355,0,27.7357,27.6879,24.6729,26.583,0.199457,0.191708,0.030583,2.99854,2.96771,0.01275,0.033709
18,2.2516,105.284,9.49812,95568,882,102.018,0,28.773,26.9577,22.6059,23.0116,0.194584,0.197292,0.026541,2.89542,2.86808,0.01225,0.034709
19,2.35886,109.471,9.1348,256615,2673,106.022,0,28.623,26.9125,26.5329,23.3231,0.16929,0.189166,0.03025,3.08204,3.05629,0.010541,0.037125
20,2.4707,122.107,8.18957,470991,4512,118.828,0.956458,28.1072,26.9553,37.2858,24.8785,0.170787,0.192375,0.027292,2.90942,2.88358,0.009583,0.03575
21,2.59374,139.225,7.18262,999193,8775,135.78,0,29.3109,26.9235,52.6532,26.1988,0.196374,0.185084,0.032,2.99829,2.97142,0.009208,0.032875
22,2.73399,141.044,7.08998,1364618,11738,137.713,0,27.0585,27.6088,54.834,27.5542,0.168213,0.199208,0.028041,2.91146,2.88775,0.008917,0.031625
23,2.87686,128.221,7.79905,1763844,16565,123.078,0,29.1051,26.9361,39.7815,26.6094,0.168375,0.1995,0.02775,4.77987,4.75512,0.011167,0.035459
24,3.00703,129.888,7.69893,1891919,18561,126.575,0,26.8196,27.2771,42.1122,29.717,0.171618,0.199375,0.028416,2.94017,2.91387,0.010292,0.034583
25,3.13883,165.745,6.03337,1875326,19547,162.295,0,34.1457,31.7723,58.7765,36.7876,0.253374,0.248667,0.032709,3.07642,3.04475,0.014459,0.037292
26,3.30645,133.557,7.48742,2033745,20247,130.305,0,26.9164,27.0983,45.7847,29.8584,0.171751,0.197792,0.028416,2.89533,2.87054,0.010125,0.033541
27,3.44244,135.634,7.3728,1996386,19057,132.366,0,29.6805,26.879,47.2304,27.9103,0.190539,0.194916,0.027667,2.91308,2.88696,0.013125,0.032625
28,3.58666,142.957,6.9951,1405906,13858,139.653,0,27.5971,29.7309,51.527,30.1313,0.184918,0.196625,0.02875,2.88658,2.85787,0.013208,0.034667
29,3.73155,130.415,7.66781,821424,8899,127.146,0,26.4452,30.3945,43.5718,26.0771,0.176957,0.199292,0.027167,2.91017,2.88242,0.014083,0.037458
