frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.321607,85.2887,11.7249,0,0,73.1519,2.49225,35.0675,34.794,0.005331,0.001543,0.322377,0.186917,0.123334,9.04012,8.36475,0.656291,0.6755
1,0.475667,91.1357,10.9727,0,0,85.4032,0,43.1232,41.4222,0.005875,0.002876,0.281793,0.245334,0.25875,4.87992,4.85112,0.004125,0.098
2,0.573019,88.655,11.2797,0,0,83.5713,0,42.1995,40.567,0.004002,0.001997,0.227543,0.240666,0.042792,4.58517,4.56325,0.003458,0.052833
3,0.672239,89.4968,11.1736,0,0,84.2639,0,42.7081,40.5713,0.008035,0.004041,0.393496,0.226916,0.043292,4.73525,4.70975,0.003458,0.048875
4,0.76611,90.2268,11.0832,0,0,84.8468,0,39.3347,44.588,0.003877,0.002663,0.271377,0.329958,0.039,4.88871,4.86617,0.003709,0.081291
5,0.862176,90.327,11.0709,0,0,85.268,0,45.3172,39.071,0.005166,0.002335,0.318209,0.243709,0.038583,4.59642,4.5695,0.004625,0.0635
6,0.957129,85.5735,11.6859,0,0,80.6484,0,37.8046,42.0387,0.002711,0.001664,0.237209,0.226875,0.035958,4.38725,4.3645,0.002666,0.041708
7,1.04655,151.543,6.59879,37825,417,146.667,0,41.2908,35.8781,35.8555,32.7858,0.242503,0.215833,0.037708,4.34779,3.89138,0.43325,0.049209
8,1.20626,107.643,9.28998,55256,442,104.07,0,28.4193,26.8869,22.7899,25.3248,0.178375,0.191709,0.04025,3.12387,3.08087,0.021667,0.044583
9,1.31506,107.26,9.32317,59226,574,103.792,0,29.0137,29.2764,21.5979,23.2415,0.186417,0.18175,0.02725,2.99525,2.96225,0.021,0.03775
10,1.42336,106.26,9.41089,60266,720,102.795,1.20042,28.3847,27.444,21.5896,23.5393,0.170916,0.189959,0.031,3.02975,2.99892,0.013417,0.037125
11,1.53064,114.601,8.72591,60347,677,110.257,0,31.9888,28.3214,24.2622,24.8443,0.204794,0.213875,0.037667,3.74783,3.70613,0.020583,0.047125
12,1.64775,145.236,6.88537,59898,672,141.88,0,35.8374,34.7389,32.149,38.3646,0.296874,0.191459,0.0295,2.964,2.93438,0.012708,0.037792
13,1.79498,105.679,9.4626,64515,710,102.258,0,29.0728,27.2318,22.0948,23.2196,0.163873,0.193709,0.02475,3.04442,3.02363,0.00775,0.029
14,1.90228,106.915,9.35324,70804,755,103.57,0,26.4034,28.8291,24.1602,23.5303,0.171586,0.193917,0.028875,2.95746,2.93079,0.012417,0.03675
15,2.0111,104.745,9.54696,75980,723,101.296,0,27.6301,27.2235,21.8592,23.9434,0.173792,0.192917,0.029083,3.08383,3.05488,0.011833,0.032791
16,2.11771,104.86,9.53651,79539,816,101.373,0,26.3272,27.0596,24.0383,23.3183,0.166462,0.191916,0.026792,3.12208,3.09467,0.014167,0.033084
17,2.22661,108.237,9.239,88172,945,104.793,0,28.6669,27.6214,21.9482,25.9274,0.172958,0.188166,0.029125,3.07979,3.0515,0.01425,0.03275
18,2.33673,105.265,9.4998,90862,1053,101.872,0,26.7047,29.6626,21.6114,23.2403,0.18795,0.194042,0.026166,3.03288,3.00529,0.012416,0.031208
19,2.44386,115.776,8.63735,228231,2301,112.288,0,27.7886,29.4273,30.158,24.2368,0.189502,0.191791,0.0315,3.07308,3.03837,0.01075,0.041583
20,2.56158,153.681,6.50696,474485,4424,150.088,0.941459,29.9247,35.8649,47.5514,34.9251,0.281037,0.216083,0.035625,3.12113,3.08525,0.014167,0.039958
21,2.71723,140.433,7.12082,963119,8184,137.014,0,26.8199,29.2835,51.5062,28.7285,0.19567,0.197167,0.029083,3.05375,3.03017,0.009792,0.033041
22,2.85862,140.524,7.11621,1377371,11614,137.097,0,29.064,27.1808,50.9668,29.2255,0.165922,0.195083,0.029209,3.00558,2.98221,0.009917,0.035042
23,3.00107,129.393,7.72842,1549252,13949,126.107,0,26.607,27.0947,42.1486,29.6118,0.167539,0.199292,0.028292,2.90429,2.87275,0.014459,0.036917
24,3.13135,133.163,7.50957,1703137,17588,129.823,0,27.7017,27.2779,43.4918,30.7013,0.173336,0.182917,0.027292,2.94117,2.91508,0.013,0.0365
25,3.26555,136.921,7.30348,1924326,20311,133.56,0,29.0771,29.6974,46.1722,27.9615,0.160668,0.200208,0.02675,2.95421,2.93267,0.009333,0.029458
26,3.40655,137.289,7.28388,2160995,21118,133.975,0,28.9608,29.0895,47.2625,28.0057,0.172378,0.202042,0.02675,2.90079,2.87067,0.015333,0.032333
27,3.54578,168.201,5.94526,2032720,20949,164.388,0,31.495,31.8602,63.2656,36.8467,0.27792,0.269875,0.039458,3.34608,3.30733,0.01925,0.039833
28,3.71536,146.853,6.80955,1554077,16340,143.272,0,30.5969,30.8886,49.9025,31.1795,0.191752,0.193625,0.035875,3.13079,3.098,0.015834,0.036375
29,3.86376,132.775,7.53156,1098238,11485,129.366,0,27.2094,29.6047,43.3368,28.5361,0.187789,0.189417,0.026833,2.96704,2.93821,0.014125,0.036666
