frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.327546,86.5086,11.5595,0,0,74.3058,3.75813,35.4684,34.1984,0.007874,0.001752,0.3602,0.186333,0.128083,9.10163,8.43175,0.64925,0.65325
1,0.483071,83.6063,11.9608,0,0,77.0144,0,40.1507,36.069,0.004129,0.002914,0.264003,0.226416,0.25125,5.87379,5.84654,0.003291,0.087125
2,0.573017,83.2226,12.016,0,0,78.6732,0,41.7481,36.0965,0.005713,0.004086,0.286535,0.234208,0.033791,4.14004,4.11783,0.002667,0.043042
3,0.661911,83.5474,11.9693,0,0,78.9612,0,40.7591,37.4046,0.003588,0.002666,0.264043,0.227,0.032959,4.16421,4.14517,0.002459,0.044792
4,0.74903,77.7314,12.8648,0,0,73.1772,0,38.0141,34.365,0.003754,0.001626,0.260171,0.241917,0.031666,4.13071,4.11167,0.002459,0.061292
5,0.833503,80.1302,12.4797,0,0,75.4847,0,39.1738,35.5463,0.003122,0.001832,0.233834,0.237875,0.033875,4.21021,4.18813,0.003083,0.045959
6,0.916995,84.0369,11.8995,0,0,78.9286,0,37.8193,40.2926,0.002826,0.001712,0.221629,0.2485,0.03725,4.55967,4.53238,0.002208,0.045333
7,1.00501,159.345,6.27571,37818,418,153.135,0,41.4256,39.5968,39.065,32.139,0.248793,0.244459,0.045792,5.667,5.15313,0.489709,0.051792
8,1.1738,172.109,5.81026,55530,441,166.69,0,43.893,36.2872,40.8316,44.7082,0.275753,0.242292,0.0435,4.79792,4.74662,0.026375,0.059291
9,1.34985,174.84,5.7195,60782,613,171.523,0,41.5652,43.7062,41.7204,43.7375,0.289749,0.191875,0.030375,2.91429,2.88683,0.011917,0.036709
10,1.5265,104.295,9.58819,62553,770,101.04,0.902584,26.5572,26.6056,21.8055,24.5395,0.168623,0.188459,0.028459,2.88142,2.85479,0.009958,0.036125
11,1.63267,115.889,8.62894,63106,731,111.443,0,28.1715,28.6287,26.9655,26.7713,0.228833,0.223583,0.043375,3.83754,3.78617,0.026417,0.065708
12,1.75154,189.998,5.26321,64280,738,184.579,0,40.4835,39.937,56.8022,46.1855,0.402084,0.267333,0.046583,4.76621,4.70054,0.025666,0.074459
13,1.95005,243.728,4.10293,66812,808,238.901,0,59.7191,49.5,60.9212,67.4149,0.440704,0.336167,0.050834,4.08287,4.03708,0.019,0.046542
14,2.19712,120.419,8.30436,69519,1052,114.961,0,31.0279,31.2461,25.0495,26.988,0.184167,0.187542,0.028667,5.07208,5.03833,0.018958,0.04025
15,2.31939,101.922,9.81142,76041,810,98.6721,0,26.0543,27.2563,21.9318,22.7997,0.165665,0.196875,0.026542,2.90112,2.87358,0.013333,0.032417
16,2.42224,104.742,9.54726,88116,894,101.41,0,26.8407,28.709,22.539,22.6605,0.176331,0.197542,0.027041,2.92958,2.90333,0.010166,0.0315
17,2.52979,105.159,9.50937,98484,1170,101.734,0,27.3294,26.4107,24.5201,22.7955,0.169379,0.190209,0.035708,3.01367,2.987,0.009292,0.035959
18,2.63682,113.016,8.84833,116121,1316,108.524,0,27.8326,29.8407,25.1023,24.8404,0.240575,0.2205,0.040792,3.90021,3.86033,0.014375,0.050375
19,2.75294,170.732,5.85713,267742,2746,167.455,0,36.5177,36.9698,51.3333,41.7409,0.364999,0.1975,0.027667,2.90233,2.87696,0.009458,0.035875
20,2.93243,126.67,7.89452,431686,4271,123.355,1.01438,26.8859,27.8541,39.0385,27.817,0.240541,0.195417,0.034916,2.91383,2.88163,0.014834,0.038625
21,3.06346,142.934,6.99623,913029,7679,139.659,0,27.5442,29.2752,50.2903,31.8431,0.220291,0.198667,0.028208,2.91012,2.88471,0.010333,0.034958
22,3.20734,139.903,7.14781,1179501,10055,136.546,0,29.6704,26.7743,52.7446,26.6843,0.177375,0.192208,0.03075,2.924,2.89967,0.009667,0.037458
23,3.34826,126.815,7.88552,1203599,12148,123.415,0,29.2769,27.6807,38.8648,26.9262,0.168667,0.200583,0.030708,2.96925,2.94287,0.010666,0.033625
24,3.47716,129.112,7.74522,1519063,16271,125.853,0,26.6352,29.1301,42.1213,27.3147,0.17267,0.199166,0.030208,2.891,2.86479,0.010208,0.035625
25,3.60732,140.231,7.13108,2080086,20617,135.865,0,28.079,30.1385,47.8331,29.015,0.201911,0.210792,0.037917,3.80388,3.76275,0.015459,0.0455
26,3.74979,155.459,6.43255,2267115,22118,152.181,0,30.4234,29.4788,57.0708,34.503,0.214784,0.19825,0.02825,2.89429,2.86517,0.013834,0.036875
27,3.90636,134.316,7.44515,1974928,19501,131.009,0,27.429,26.71,46.5133,29.6451,0.195419,0.198708,0.026208,2.89154,2.86117,0.016334,0.034
28,4.04809,134.99,7.40798,1407851,14258,131.738,0,29.355,28.2871,46.0532,27.3958,0.174754,0.194333,0.029042,2.89375,2.86587,0.012833,0.03475
29,4.18489,131.245,7.61932,1078885,10248,128.002,0,27.2228,26.8702,45.1046,28.1582,0.167756,0.198084,0.026167,2.88788,2.86112,0.012292,0.032708
