frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.322254,85.6359,11.6773,0,0,73.5173,3.70329,35.3782,33.5943,0.006875,0.002127,0.361458,0.185666,0.133667,8.89488,8.16863,0.707,0.736667
1,0.476858,90.7567,11.0185,0,0,85.4404,0,39.0398,45.5516,0.005497,0.002873,0.293789,0.244125,0.2595,4.56158,4.53192,0.003583,0.08875
2,0.572186,83.9229,11.9157,0,0,78.8135,0,40.1103,37.9411,0.003087,0.001253,0.207672,0.226875,0.040541,4.61733,4.58446,0.003833,0.055041
3,0.664376,89.1107,11.222,0,0,83.8741,0,43.427,39.4464,0.008289,0.00429,0.401626,0.233583,0.05025,4.70825,4.67592,0.003833,0.056041
4,0.759002,86.933,11.5031,0,0,79.798,0,37.7182,41.2834,0.003791,0.001586,0.256122,0.22975,0.054333,6.52267,6.46871,0.008792,0.090125
5,0.85016,92.908,10.7633,0,0,87.8469,0,42.749,44.1995,0.00671,0.003127,0.308125,0.248083,0.040333,4.60708,4.58567,0.003459,0.067834
6,0.94697,86.4104,11.5727,0,0,81.3486,0,43.1797,37.3931,0.002336,0.001413,0.21275,0.248916,0.037042,4.55775,4.53488,0.003375,0.062416
7,1.03939,153.298,6.52325,37816,418,148.513,0,37.4884,37.4795,38.0519,34.6289,0.272249,0.202958,0.043208,4.27308,3.80175,0.447334,0.048875
8,1.20008,123.205,8.11654,55177,450,119.696,0,29.6089,29.3865,27.8229,32.1847,0.216377,0.185209,0.028709,3.10792,3.07596,0.018,0.039958
9,1.32524,103.651,9.6478,58375,579,100.34,0,26.0718,27.2142,23.646,22.7537,0.197672,0.182875,0.027792,2.95,2.9235,0.011375,0.035416
10,1.43079,106.171,9.41875,60126,749,102.741,0.923458,28.1375,27.134,21.7943,24.1059,0.174373,0.1955,0.032167,3.04079,3.01067,0.012958,0.039667
11,1.53882,103.483,9.66342,60590,702,100.188,0,26.1813,29.1817,21.5596,22.623,0.174456,0.196458,0.026208,2.93096,2.90104,0.015875,0.034625
12,1.64415,104.599,9.56031,60547,639,100.985,0,26.4553,29.1008,21.8594,22.9,0.19304,0.197,0.0325,3.23358,3.20717,0.013,0.034583
13,1.74966,105.894,9.44337,64842,692,102.417,0,26.86,27.142,22.2827,25.4868,0.174503,0.187167,0.026833,3.08021,3.0555,0.008667,0.031375
14,1.85676,106.037,9.43064,71943,741,102.621,0,26.6123,27.4958,24.9634,22.8858,0.179001,0.190875,0.028417,2.92958,2.89717,0.01725,0.037583
15,1.96479,105.497,9.47892,76995,708,102.158,0,26.4347,29.3118,22.5466,23.2228,0.172582,0.198042,0.028917,2.95271,2.91942,0.015792,0.04025
16,2.07212,106.335,9.40428,82194,755,103.057,0,26.9014,28.512,24.2415,22.7719,0.167086,0.195125,0.027375,2.90946,2.88717,0.007958,0.034708
17,2.18022,105.948,9.43857,91850,984,102.584,0,26.7874,28.9877,22.5758,23.5885,0.177038,0.196084,0.029417,3.001,2.97221,0.015209,0.035208
18,2.28806,106.443,9.39466,96917,1050,103.123,0,27.1968,27.2783,24.2257,23.7706,0.190042,0.192375,0.024959,2.98133,2.95975,0.009125,0.030833
19,2.39622,111.172,8.9951,273533,2609,107.885,0,26.6207,28.119,29.5086,23.0013,0.167289,0.2,0.028167,2.92813,2.90329,0.009291,0.033375
20,2.50978,120.777,8.27974,474525,4383,117.521,0.956459,26.8338,27.3151,35.413,26.3522,0.174752,0.197333,0.0285,2.89696,2.87321,0.008958,0.032083
21,2.63246,135.128,7.40037,970973,8311,131.87,0,26.6651,28.0658,50.2377,26.2335,0.193786,0.193958,0.029125,2.90425,2.88075,0.008667,0.0295
22,2.76944,154.231,6.48377,1392266,11208,149.92,0,29.2841,27.8736,63.3907,28.3273,0.206833,0.386917,0.037875,3.73612,3.70079,0.013167,0.050375
23,2.92664,354.42,2.82151,1780541,16724,347.946,0,63.2958,57.8121,145.792,78.3905,1.1485,0.266709,0.104167,4.91563,4.81779,0.048708,0.115375
24,3.2838,338.533,2.95392,1936535,19514,331.269,0,64.782,59.7146,135.766,68.2608,1.12821,0.60875,0.125334,5.83554,5.69987,0.070333,0.170125
25,3.62613,364.385,2.74435,2000710,20860,357.714,0,71.1141,63.2975,144.058,77.2408,0.782838,0.373167,0.064208,5.52804,5.44596,0.038,0.078666
26,3.99501,408.859,2.44583,2066204,20390,405.161,0,64.6201,64.9027,204.141,69.939,0.791709,0.267291,0.045167,3.21933,3.18308,0.015667,0.039416
27,4.40635,137.461,7.27481,1731849,16837,134.246,0,28.0245,29.8807,47.9378,27.7376,0.190168,0.198542,0.024125,2.86583,2.83583,0.017625,0.036792
28,4.54557,129.415,7.72707,1351588,13910,126.155,0,27.0701,29.1499,41.9455,27.3393,0.175958,0.188125,0.028959,2.89087,2.86054,0.015417,0.037917
29,4.67685,128.877,7.75931,1047869,10937,125.46,0,26.6413,29.48,42.1767,26.451,0.168127,0.260083,0.028375,3.05833,3.02683,0.016167,0.033958
