frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.323919,87.0337,11.4898,0,0,73.0682,2.35333,35.0455,34.8518,0.005877,0.002125,0.332672,0.177791,0.169083,10.7367,10.0581,0.658125,0.68025
1,0.483668,69.1389,14.4636,0,0,65.0031,0,32.3625,31.8485,0.004663,0.003292,0.285664,0.197375,0.24675,3.41254,3.38029,0.004541,0.10425
2,0.561031,65.3323,15.3064,0,0,61.0944,0,29.4894,30.9063,0.002248,0.001709,0.225498,0.195875,0.034125,3.83204,3.81354,0.002333,0.041333
3,0.631197,71.855,13.9169,0,0,68.1745,0,33.1012,34.3192,0.002539,0.001295,0.248832,0.207166,0.034416,3.27783,3.25733,0.002708,0.037083
4,0.706307,82.6394,12.1008,0,0,77.3911,0,41.8909,34.714,0.001541,0.001042,0.200209,0.248792,0.031,4.6745,4.65258,0.004334,0.07925
5,0.795526,83.5819,11.9643,0,0,78.485,0,38.4768,39.1491,0.003293,0.002455,0.277878,0.197083,0.051625,4.5725,4.54258,0.002583,0.051416
6,0.883516,87.8761,11.3797,0,0,82.5529,0,40.29,41.4037,0.00546,0.002586,0.290503,0.228542,0.060292,4.78829,4.75283,0.005166,0.060292
7,0.97687,158.791,6.29761,37818,418,153.411,0,39.3461,38.2351,39.0658,35.9284,0.230831,0.257333,0.038,4.88942,4.39454,0.472042,0.053625
8,1.13922,156.139,6.40456,55470,438,152.749,0,34.651,35.3412,43.2079,38.7885,0.231959,0.199,0.029875,2.97388,2.93875,0.01725,0.043209
9,1.29758,140.302,7.12747,59308,593,135.002,0,34.2424,31.95,34.6787,33.2575,0.26275,0.2505,0.040292,4.79713,4.751,0.018666,0.0515
10,1.44658,170.571,5.86266,60681,735,165.366,2.18033,39.1789,36.8549,45.4665,40.7793,0.257046,0.244583,0.043416,4.63042,4.59025,0.013541,0.06125
11,1.62039,187.824,5.32415,62451,745,184.21,0,44.498,42.0643,49.0655,47.7177,0.277959,0.248208,0.036292,3.16983,3.13275,0.019042,0.042
12,1.8103,117.825,8.48715,63176,689,114.329,0,28.6742,30.9189,28.664,25.2947,0.256831,0.199167,0.032417,3.06129,3.02946,0.012916,0.039917
13,1.9303,106.575,9.38304,66966,739,103.289,0,27.315,28.3209,22.2871,24.7335,0.164248,0.197666,0.029167,2.93,2.90437,0.012791,0.030916
14,2.03863,105.164,9.509,71487,902,101.918,0,26.516,27.4612,24.219,23.093,0.165835,0.1965,0.027125,2.88746,2.86021,0.012167,0.035833
15,2.14576,105.155,9.50974,77661,793,101.883,0,26.9303,27.2534,22.4264,24.6313,0.169539,0.196959,0.02725,2.90533,2.87775,0.012292,0.033375
16,2.25206,104.95,9.52831,81973,841,101.403,0,26.3332,27.5402,21.8309,24.9729,0.219206,0.185208,0.032541,3.05854,3.02442,0.016667,0.044791
17,2.35895,105.88,9.44464,85792,887,102.484,0,26.4904,27.9587,22.233,25.1054,0.176002,0.212458,0.036875,2.97725,2.94071,0.017625,0.041292
18,2.46663,104.394,9.57909,100965,1061,101.003,0,26.5419,27.9472,22.9735,22.8559,0.197709,0.197125,0.029209,3,2.97388,0.009375,0.037167
19,2.57747,183.01,5.46418,273637,2678,176.706,0,38.2316,38.2761,53.8292,45.0115,0.339249,0.3175,0.078667,5.21563,5.13037,0.033875,0.089792
20,2.76629,227.439,4.39679,469477,4517,224.057,2.671,49.6035,53.2578,68.7101,48.8899,0.370164,0.196875,0.029709,2.90617,2.87838,0.011041,0.036
21,2.99565,137.059,7.29615,962615,8099,133.792,0,26.6446,27.3339,50.6724,28.4666,0.192919,0.199625,0.031,2.89175,2.86437,0.010125,0.035208
22,3.13362,140.234,7.13093,1309022,10547,136.76,0,27.2259,27.7061,53.2504,27.9085,0.168005,0.201875,0.027916,3.05679,3.02967,0.011875,0.035625
23,3.27483,129.033,7.74996,1646607,15241,125.336,0,29.3479,27.3495,40.6436,27.3321,0.169381,0.195584,0.025208,3.2805,3.25467,0.01075,0.033541
24,3.41007,133.726,7.47798,1849405,18412,130.39,0,27.7198,29.7698,44.6867,27.5407,0.170953,0.199958,0.027167,2.89025,2.86171,0.01075,0.034208
25,3.54571,145.453,6.87509,2022070,20320,142.037,0,30.4559,29.4895,52.5699,28.829,0.200127,0.2005,0.029333,3.04904,3.02237,0.011916,0.034625
26,3.69313,139.952,7.1453,2025863,20467,136.687,0,27.1534,28.0325,51.5634,29.2793,0.173997,0.199916,0.028791,2.89946,2.86762,0.016417,0.037375
27,3.83408,139.765,7.15489,1911493,19430,136.447,0,27.372,29.8087,50.5566,28.019,0.191872,0.200042,0.029542,2.89075,2.86067,0.013958,0.032
28,3.97486,137.216,7.28778,1610308,15725,132.134,0,29.7694,27.9181,46.1712,27.6122,0.172921,0.19425,0.026667,4.66525,4.63004,0.02225,0.041125
29,4.11311,132.967,7.52064,1230376,12038,128.068,0,27.3484,27.9615,45.3181,26.7795,0.166338,0.19525,0.022333,4.50292,4.47788,0.016292,0.03875
