frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.327599,87.1125,11.4794,0,0,74.9871,2.48942,34.4938,37.1262,0.007421,0.002625,0.379414,0.179375,0.137459,9.1415,8.46529,0.658042,0.598333
1,0.488046,89.6539,11.154,0,0,82.6813,0,42.6068,39.2622,0.005374,0.002496,0.259121,0.223792,0.245959,6.21596,6.18354,0.006041,0.103125
2,0.584582,82.4158,12.1336,0,0,77.856,0,41.0997,35.9256,0.006622,0.003374,0.294166,0.219667,0.037458,4.11442,4.08887,0.005292,0.062084
3,0.671198,82.8978,12.063,0,0,78.3478,0,40.3024,37.2568,0.004789,0.002546,0.255917,0.22475,0.035541,4.11117,4.08804,0.002625,0.042791
4,0.760343,80.2507,12.4609,0,0,75.6491,0,39.2048,35.6351,0.004292,0.002376,0.255628,0.224458,0.029833,4.15808,4.13471,0.003125,0.060916
5,0.843753,82.6001,12.1065,0,0,77.2738,0,39.023,37.4486,0.002711,0.00121,0.236706,0.232417,0.025,4.82225,4.80563,0.002,0.057875
6,0.93065,88.7508,11.2675,0,0,80.5786,0,39.5713,40.1158,0.002828,0.001376,0.224961,0.288916,0.056375,7.59446,7.56625,0.004333,0.056875
7,1.02341,156.448,6.39191,37912,418,150.491,0,39.8867,35.367,39.7327,34.5528,0.273959,0.250708,0.0435,5.31854,4.81733,0.472667,0.059959
8,1.18742,176.109,5.6783,55012,431,170.228,0,39.3845,37.618,48.4342,43.6845,0.297622,0.31225,0.057834,5.11508,5.04404,0.030916,0.06625
9,1.36789,183.699,5.4437,59122,581,180.223,0,43.855,45.853,42.9688,46.6875,0.310126,0.196166,0.030708,3.05138,3.016,0.018458,0.040334
10,1.55252,105.764,9.45497,64097,742,102.334,1.32742,26.883,28.7685,21.7738,22.8555,0.171294,0.262917,0.035375,2.95833,2.92413,0.012959,0.034875
11,1.65928,103.924,9.62239,65870,726,100.603,0,26.6477,28.8625,21.666,22.7907,0.169378,0.180542,0.02625,2.91367,2.88883,0.009458,0.031041
12,1.7641,105.146,9.51056,68290,852,101.83,0,26.648,28.5939,21.859,24.056,0.194457,0.188709,0.029875,2.90583,2.87438,0.019167,0.030666
13,1.87533,104.156,9.60099,72053,872,100.869,0,28.852,26.4053,22.0476,22.9254,0.169456,0.188292,0.0265,2.91596,2.88929,0.01225,0.038625
14,1.98138,110.386,9.05915,80456,789,106.105,0,27.3,30.2466,24.1374,23.6261,0.188997,0.207875,0.040125,3.72317,3.68154,0.019833,0.06225
15,2.09408,133.573,7.48653,85619,1041,130.284,0,31.1112,34.4862,30.482,33.4826,0.237045,0.184875,0.027,2.91725,2.89342,0.009583,0.034125
16,2.22954,105.033,9.52086,93958,810,101.683,0,28.4595,27.3774,22.2481,22.9238,0.182042,0.199709,0.028375,2.95333,2.91988,0.017375,0.042625
17,2.33566,103.881,9.62638,102571,1062,100.552,0,26.7752,26.5437,21.6063,24.9803,0.165708,0.191542,0.028042,2.92013,2.89292,0.013625,0.03575
18,2.44058,105.966,9.43698,124638,1402,102.569,0,28.9081,27.029,23.0591,22.8867,0.190251,0.1985,0.026875,2.97987,2.95371,0.011708,0.0335
19,2.54849,124.088,8.0588,307868,2881,120.251,0,29.1314,27.6047,37.1608,25.5982,0.184882,0.211208,0.032667,3.34662,3.31113,0.015875,0.054958
20,2.67944,242.215,4.12857,479844,4412,238.7,1.27104,49.474,43.0455,90.2897,53.6979,0.331667,0.2445,0.036125,3.12071,3.09533,0.008875,0.034417
21,2.92392,137.371,7.27958,957960,7968,134.078,0,26.5999,26.571,52.0854,28.1017,0.21229,0.208333,0.029166,2.90292,2.87383,0.011875,0.037625
22,3.06324,269.593,3.70929,1171252,10344,263.121,0,51.0992,46.3118,100.494,62.7655,0.921415,0.519417,0.127833,5.159,5.056,0.037292,0.10475
23,3.33598,359.809,2.77925,1449907,14233,352.677,0,72.8991,69.4598,126.909,80.4723,1.13591,0.660667,0.122917,5.60663,5.47492,0.059833,0.119791
24,3.69921,374.525,2.67005,1745788,17621,368.13,0,72.2515,64.6634,146.341,82.4037,1.24075,0.394125,0.05525,5.3685,5.31567,0.021417,0.058792
25,4.08031,320.432,3.12079,1852610,19172,314.219,0,52.8399,49.6097,142.337,67.4293,0.827541,0.447625,0.068583,5.34946,5.26758,0.036125,0.072166
26,4.40514,449.809,2.22317,1834759,17929,443.755,0,77.8503,73.9537,205.804,82.9562,1.47525,0.702375,0.144416,4.89554,4.75008,0.083,0.125375
27,4.86244,391.68,2.55311,1597507,15465,384.817,0,62.5369,63.2447,182.933,73.2587,1.162,0.552583,0.125083,5.33675,5.186,0.084917,0.163708
28,5.25979,382.482,2.6145,1345613,13135,375.02,0,72.2028,64.1401,155.669,79.4051,1.20233,0.555,0.117375,5.48996,5.33325,0.0865,0.15475
29,5.65072,400.208,2.4987,1244176,11865,392.455,0,78.4518,70.2225,157.526,82.7622,1.37012,0.665167,0.182792,5.92529,5.73267,0.112917,0.197791
