frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.318533,76.3056,13.1052,0,0,63.5492,1.80542,31.5142,29.3745,0.006459,0.002082,0.324416,0.176834,0.140625,9.41675,8.64108,0.75425,0.789042
1,0.463202,69.7851,14.3297,0,0,65.4393,0,31.1241,33.5473,0.005458,0.002541,0.262961,0.204417,0.251208,3.62975,3.60312,0.002667,0.076667
2,0.539985,67.325,14.8533,0,0,63.5973,0,32.6846,30.1974,0.003038,0.001461,0.226253,0.197083,0.029459,3.31129,3.28875,0.0035,0.04575
3,0.610055,76.0616,13.1472,0,0,70.7975,0,37.591,32.4885,0.002376,0.001171,0.207954,0.207458,0.032333,4.83038,4.81092,0.00375,0.049167
4,0.68906,64.8195,15.4274,0,0,61.3555,0,29.5722,30.9922,0.003497,0.001331,0.241959,0.212542,0.030834,2.98354,2.96158,0.003625,0.0685
5,0.756727,72.8378,13.7291,0,0,67.8101,0,32.8363,34.1722,0.00388,0.001622,0.26875,0.210666,0.050625,4.51546,4.47825,0.00725,0.064
6,0.832974,87.915,11.3746,0,0,82.7002,0,41.4147,40.38,0.005956,0.002751,0.268543,0.249,0.041083,4.62504,4.59987,0.004458,0.054625
7,0.924882,163.307,6.12343,37858,417,156.936,0,44.3374,38.0195,39.6553,34.0502,0.242293,0.254709,0.042709,5.83946,5.33275,0.485041,0.060959
8,1.09297,188.029,5.31833,55218,429,182.701,0,42.8722,39.3612,56.3358,43.207,0.271289,0.250416,0.052042,4.76108,4.704,0.027625,0.061167
9,1.28508,198.416,5.03993,61844,635,193.639,0,43.7927,43.468,56.5912,48.7376,0.304505,0.2695,0.055,4.10442,4.04975,0.023041,0.059208
10,1.48705,218.254,4.58181,65686,781,212.482,1.65767,53.431,49.697,52.5564,54.0375,0.322168,0.275667,0.045125,5.14154,5.088,0.031,0.065959
11,1.70818,201.124,4.97206,66816,717,194.799,0,47.053,41.4749,55.018,49.7989,0.350249,0.538833,0.06525,5.53717,5.46325,0.030333,0.073792
12,1.92334,133.383,7.49719,67773,870,129.943,0,36.0655,32.8976,30.0795,30.1573,0.245502,0.197209,0.03,2.99138,2.96183,0.013166,0.03825
13,2.05875,103.616,9.65103,73130,779,100.235,0,26.3827,27.3065,22.485,23.4302,0.165003,0.197584,0.027583,3.01812,2.98358,0.018875,0.038417
14,2.16423,104.698,9.55128,79386,875,101.427,0,26.0384,28.8206,22.2191,23.7097,0.167549,0.200375,0.026125,2.91333,2.88454,0.0165,0.037417
15,2.27073,110.736,9.03048,87048,958,107.313,0,29.7746,28.6785,24.2112,23.946,0.198209,0.187708,0.031375,2.9875,2.94875,0.017834,0.04125
16,2.38353,107.18,9.33007,96279,994,103.904,0,27.0228,27.6869,24.7322,23.8006,0.194497,0.19675,0.027833,2.90908,2.88458,0.010125,0.036333
17,2.49253,105.395,9.48815,99923,1155,102.138,0,28.6403,27.3504,22.4912,23.0237,0.16971,0.192791,0.027125,2.90058,2.87021,0.015,0.034417
18,2.59977,108.882,9.18429,147100,1576,105.632,0,26.3951,27.2173,28.3352,23.0379,0.180955,0.199417,0.022292,2.9135,2.89517,0.009042,0.029125
19,2.70958,117.51,8.50994,304022,2830,114.214,0,26.8858,28.7505,33.1569,24.7824,0.166962,0.188459,0.02825,2.91863,2.89175,0.010125,0.035292
20,2.82804,121.621,8.22226,427399,4355,118.298,1.39167,28.2,28.009,35.8674,24.1933,0.166876,0.194375,0.024209,2.93804,2.91679,0.008917,0.03175
21,2.95071,142.017,7.04143,972045,8329,138.682,0,27.0821,27.3711,54.2395,29.3043,0.194794,0.200291,0.028,2.92163,2.89629,0.010167,0.0345
22,3.09471,135.226,7.39503,1311398,11489,131.825,0,26.7536,27.4301,49.2051,27.8017,0.168586,0.184292,0.032333,3.02625,2.99592,0.013208,0.036917
23,3.23512,163.034,6.13371,1530709,13898,158.689,0,28.7473,28.7734,67.917,32.323,0.252002,0.245125,0.04175,3.70254,3.65713,0.019125,0.050959
24,3.40059,173.952,5.74873,1865459,17394,170.621,0,32.1561,32.9327,68.0173,36.7825,0.222336,0.201417,0.029375,2.92829,2.89783,0.013625,0.0385
25,3.57637,132.795,7.53041,2012656,19741,129.493,0,29.0315,27.2864,42.7085,29.8277,0.162619,0.200458,0.022875,2.95113,2.93092,0.008917,0.030708
26,3.71015,135.216,7.39557,1888188,19093,131.796,0,29.531,27.3609,45.4268,28.8011,0.181378,0.201708,0.029291,3.03346,2.99858,0.018375,0.035833
27,3.84935,135.708,7.36874,1459190,14093,132.451,0,28.3118,25.8549,49.3217,27.653,0.213792,0.754833,0.028542,2.88675,2.85537,0.017375,0.039125
28,3.98698,134.28,7.44711,1164965,10059,131.098,0,26.7704,27.2835,47.6603,28.7412,0.165205,0.20025,0.028542,2.81096,2.77942,0.015792,0.035375
29,4.1232,134.45,7.43772,1061681,9098,131.156,0,27.273,27.3078,47.7124,28.2159,0.168826,0.196375,0.0335,2.92517,2.89642,0.012542,0.033334
