frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.32506,86.6693,11.5381,0,0,74.0665,2.54312,37.4426,33.2351,0.006711,0.002795,0.335997,0.191959,0.1965,9.37417,8.66058,0.693417,0.744833
1,0.475975,88.1492,11.3444,0,0,82.7496,0,43.4937,38.4013,0.004168,0.002462,0.260911,0.232791,0.264542,4.58167,4.55087,0.005125,0.093458
2,0.568514,87.5119,11.427,0,0,82.3497,0,42.1643,39.3805,0.002581,0.001464,0.235,0.2475,0.0435,4.66292,4.63317,0.002875,0.051875
3,0.664386,88.7257,11.2707,0,0,83.7081,0,41.3257,41.5045,0.004876,0.002789,0.306626,0.238625,0.044625,4.53021,4.50271,0.00225,0.046417
4,0.759223,87.0258,11.4908,0,0,81.913,0,39.7178,41.3989,0.003419,0.002208,0.240795,0.248041,0.0385,4.59996,4.57342,0.004417,0.08725
5,0.850482,85.6485,11.6756,0,0,80.5198,0,40.4988,39.1994,0.003706,0.002001,0.26733,0.244458,0.035375,4.69562,4.6735,0.003875,0.057083
6,0.944596,85.9715,11.6318,0,0,80.8226,0,41.4757,38.5447,0.003546,0.002457,0.229628,0.250459,0.043375,4.65238,4.62296,0.002708,0.051083
7,1.03456,153.249,6.52535,37821,418,148.479,0,41.817,38.5513,32.8072,34.4399,0.253169,0.2145,0.041167,4.23325,3.76158,0.448708,0.050708
8,1.19525,141.583,7.06301,55228,441,138.139,0,35.9288,32.5709,33.368,35.5324,0.238706,0.195,0.030708,3.01804,2.98358,0.0155,0.037458
9,1.33891,131.851,7.58434,58618,576,126.637,0,32.9635,30.8594,30.7802,31.1239,0.256787,0.258625,0.042209,4.65283,4.60708,0.021334,0.0685
10,1.47468,140.521,7.11639,61031,803,137.23,2.05421,33.1846,37.1777,30.6996,33.4085,0.218378,0.1915,0.030042,2.89458,2.87008,0.008375,0.034209
11,1.61706,104.152,9.60135,62257,730,100.905,0,28.6425,27.3058,21.6772,22.6604,0.166538,0.185042,0.026166,2.89671,2.86996,0.013042,0.03075
12,1.72565,104.515,9.56796,62848,722,101.151,0,26.4316,29.5512,21.753,22.7528,0.200416,0.1915,0.027792,3.0095,2.98238,0.011708,0.031917
13,1.83201,104.645,9.55611,66775,735,101.478,0,26.3997,29.4872,22.0651,22.8962,0.163169,0.196625,0.029417,2.79721,2.76887,0.013666,0.030625
14,1.93853,105.045,9.5197,71804,900,101.787,0,28.5379,27.3348,22.1586,23.127,0.165747,0.194541,0.029917,2.88792,2.86163,0.010958,0.0315
15,2.04542,106.03,9.4313,76465,755,102.768,0,29.9487,27.1043,22.1438,22.9296,0.168583,0.197583,0.026959,2.90537,2.87854,0.012,0.030416
16,2.15247,104.777,9.54405,82461,847,100.869,0,26.3182,26.6476,23.9622,23.2388,0.204295,0.183708,0.033792,3.40596,3.36771,0.017292,0.04525
17,2.2582,107.238,9.32504,87748,838,103.852,0,28.8195,28.053,22.4727,23.8167,0.184082,0.190542,0.033,2.92096,2.89029,0.01275,0.039083
18,2.36642,147.157,6.79547,97891,976,142.493,0,33.5898,36.669,35.8925,34.9603,0.373126,0.437584,0.062666,3.84121,3.776,0.033,0.072667
19,2.51668,289.893,3.44955,253024,2647,282.046,0,62.647,59.1511,82.2263,74.7737,0.959374,0.565208,0.178292,5.5765,5.43425,0.059125,0.18975
20,2.81949,313.862,3.18611,435541,4371,306.595,3.71854,70.4872,65.7684,91.5655,71.7445,1.0673,1.08504,0.217875,5.54271,5.42063,0.0535,0.151125
21,3.13645,368.152,2.71627,963161,8659,361.372,0,72.3091,60.2874,160.38,65.8446,1.00858,0.400875,0.110416,5.38175,5.28308,0.041458,0.092083
22,3.50818,439.206,2.27683,1433185,12212,431.671,0,72.2077,69.2651,196.835,89.2693,1.43987,0.613916,0.183334,5.3805,5.23596,0.068875,0.152584
23,3.95099,374.846,2.66776,1590657,14918,367.706,0,75.843,67.9465,138.037,82.9293,1.17838,0.594875,0.166334,5.49742,5.381,0.059834,0.1405
24,4.33113,334.018,2.99385,1620798,16944,327.406,0,64.7296,54.6637,132.816,73.4735,0.411999,0.5415,0.081625,5.48558,5.372,0.061917,0.10875
25,4.66838,362.787,2.75644,1735826,18684,355.668,0,71.0882,64.9545,135.616,80.3932,1.3823,0.5905,0.158916,5.3845,5.26346,0.051625,0.135833
26,5.03447,303.096,3.29929,1777024,18495,299.168,0,61.015,58.251,114.548,63.82,0.790618,0.20625,0.038083,3.18479,3.13833,0.022833,0.045208
27,5.33969,198.219,5.04491,1740482,17239,194.814,0,32.4685,31.2392,90.0574,40.1999,0.324624,0.193792,0.0305,3.00062,2.96658,0.01525,0.037708
28,5.54003,127.701,7.8308,1287601,13599,124.42,0,26.6215,26.9066,43.1901,27.0539,0.17325,0.19325,0.032375,2.90329,2.87337,0.014291,0.033458
29,5.66871,122.468,8.16538,994341,10841,119.097,0,26.9326,26.8098,39.6462,24.9922,0.164916,0.257541,0.030416,2.94921,2.91946,0.016042,0.039083
