frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.318802,86.6425,11.5417,0,0,74.5617,2.48792,36.2605,34.9267,0.006417,0.002081,0.383291,0.191292,0.190709,8.90504,8.24263,0.643417,0.661708
1,0.481648,87.5061,11.4278,0,0,82.14,0,41.1909,40.13,0.004788,0.00271,0.276873,0.233709,0.252625,4.65304,4.62283,0.003375,0.083875
2,0.573579,84.5013,11.8341,0,0,79.6772,0,39.339,39.5665,0.002336,0.001376,0.217542,0.230417,0.041834,4.33575,4.31033,0.002375,0.048541
3,0.669551,86.0653,11.6191,0,0,80.8958,0,42.1811,37.8167,0.005664,0.004209,0.305124,0.238959,0.062792,4.63604,4.60879,0.002833,0.049667
4,0.759104,84.0167,11.9024,0,0,78.9452,0,38.7323,39.3645,0.003498,0.001463,0.248836,0.245667,0.03625,4.47654,4.45292,0.003417,0.076375
5,0.85126,84.5132,11.8325,0,0,79.8861,0,40.3505,38.719,0.00342,0.002536,0.260498,0.245125,0.03875,4.17946,4.15475,0.003083,0.047208
6,0.938219,86.3434,11.5817,0,0,81.3098,0,40.4979,40.0399,0.001415,0.001042,0.212242,0.24375,0.036375,4.55629,4.53242,0.0035,0.054333
7,1.02752,157.701,6.34111,37858,417,151.855,0,39.5678,41.1487,38.506,31.7444,0.250293,0.250584,0.042417,5.27171,4.72871,0.516625,0.056833
8,1.19284,179.227,5.57952,55225,429,174.659,0,40.2422,39.3488,47.8551,46.2046,0.285249,0.267917,0.045666,3.955,3.90329,0.024,0.05475
9,1.37548,179.256,5.57863,59187,559,175.915,0,46.0579,43.9825,39.7532,45.3129,0.308087,0.189875,0.027916,2.953,2.9225,0.015416,0.039084
10,1.55668,105.617,9.46821,60345,733,102.324,0.910708,26.3002,29.553,21.8382,23.0792,0.172582,0.193125,0.029208,2.91525,2.88967,0.009542,0.033667
11,1.66669,102.329,9.77244,60647,675,99.0115,0,26.2335,27.705,21.6922,22.7503,0.170208,0.190208,0.028,2.92504,2.89213,0.015625,0.034209
12,1.7709,104.896,9.53324,60354,630,101.583,0,26.5351,29.3652,22.1582,22.8602,0.195707,0.196083,0.027916,2.93558,2.9005,0.016583,0.044958
13,1.87671,104.769,9.5448,64600,701,101.057,0,26.6038,29.0698,21.8084,22.9298,0.162369,0.18125,0.038542,3.25829,3.22725,0.012708,0.033625
14,1.98376,106.21,9.41528,69847,697,102.87,0,26.6723,29.3036,22.3295,23.915,0.167167,0.195334,0.026417,2.91787,2.88975,0.012125,0.033041
15,2.09189,110.983,9.01038,76431,679,106.584,0,29.398,27.8569,24.3866,24.1318,0.206498,0.19875,0.041917,3.85746,3.81558,0.017916,0.0405
16,2.20503,120.873,8.27313,81458,794,117.542,0,29.549,32.5619,26.1718,28.5934,0.196455,0.1905,0.02525,2.97675,2.95521,0.008292,0.031833
17,2.32684,105.715,9.45938,86735,896,102.381,0,27.0214,29.328,22.1645,23.2303,0.164872,0.187416,0.027,2.93321,2.90862,0.012041,0.036958
18,2.43351,102.375,9.76805,93360,1155,98.9861,0,26.3793,27.1034,21.7355,23.0909,0.191336,0.197166,0.027292,2.97579,2.94708,0.012083,0.031375
19,2.53693,116.38,8.59258,249585,2334,113.022,0,26.9949,29.495,31.9152,23.9616,0.164463,0.196125,0.027542,2.95504,2.93021,0.009584,0.0365
20,2.65531,116.317,8.59722,427896,4262,113.038,0.920458,26.5067,27.4291,33.6037,23.9296,0.172618,0.198,0.027125,2.92425,2.89983,0.009,0.031292
21,2.77349,136.688,7.31591,905348,7548,133.477,0,26.6144,29.4565,50.7541,25.9739,0.198412,0.197416,0.026375,2.86458,2.83804,0.011375,0.0365
22,2.91259,139.084,7.18988,1435790,12443,135.815,0,26.9057,28.9946,50.9337,28.3355,0.16671,0.202667,0.029042,2.92858,2.90408,0.0095,0.033542
23,3.05345,141.341,7.0751,1671471,15061,137.316,0,28.4918,29.334,50.4544,28.1582,0.243126,0.211916,0.038709,3.48462,3.43629,0.024792,0.049959
24,3.2032,194.418,5.14355,1824747,18148,191.114,0,34.8815,34.7983,79.4368,41.2175,0.272332,0.198459,0.0335,2.90921,2.88112,0.012,0.036166
25,3.39953,226.903,4.40718,1901356,19842,221.17,0,40.7213,37.7828,96.6829,44.5051,0.491249,0.405459,0.051125,5.06067,4.99458,0.024209,0.071625
26,3.63016,403.122,2.48064,2016258,20233,395.982,0,72.6511,72.7322,164.392,83.0799,1.42921,0.597,0.183959,5.76421,5.60371,0.08975,0.14725
27,4.03858,380.694,2.62678,1919598,19426,373.805,0,70.4767,63.1448,160.76,76.4774,1.06775,0.59175,0.133542,5.25975,5.10946,0.072209,0.214417
28,4.42489,401.344,2.49163,1730780,17491,394.167,0,73.5866,79.2256,149.086,89.2075,1.27621,0.58775,0.134708,5.52917,5.35417,0.107833,0.223916
29,4.83926,354.58,2.82024,1244013,12798,348.542,0,73.5738,61.2642,135.454,75.8999,1.0535,0.408875,0.060083,5.08996,5.01,0.035875,0.076792
