frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.318301,82.7452,12.0853,0,0,70.2599,2.47183,33.8411,33.0653,0.005916,0.001957,0.351543,0.22875,0.135417,9.36388,8.68704,0.653917,0.648375
1,0.482318,89.0887,11.2248,0,0,83.7664,0,43.5529,39.3178,0.00679,0.004622,0.309124,0.242917,0.291375,4.51883,4.48825,0.003708,0.09475
2,0.578559,87.3521,11.4479,0,0,81.5445,0,37.8388,42.8673,0.003831,0.002715,0.232333,0.251166,0.052542,5.25008,5.21779,0.003708,0.068375
3,0.672096,86.3282,11.5837,0,0,81.0551,0,37.9773,42.2205,0.004833,0.002663,0.284663,0.234167,0.045292,4.7365,4.70046,0.005875,0.075917
4,0.764405,84.9231,11.7754,0,0,79.7401,0,39.4885,39.4066,0.003041,0.002087,0.251126,0.248292,0.03975,4.67488,4.64758,0.003167,0.085833
5,0.853385,87.1524,11.4742,0,0,82.0081,0,40.9309,40.2251,0.004917,0.002202,0.285961,0.244625,0.040917,4.68163,4.65142,0.003083,0.05
6,0.946705,85.4183,11.7071,0,0,80.4531,0,42.3531,37.2907,0.003081,0.001875,0.236582,0.250334,0.04025,4.48888,4.45862,0.004,0.054208
7,1.03598,160.676,6.2237,37858,417,154.915,0,40.6352,38.6303,40.341,34.4177,0.228839,0.2615,0.044875,5.18033,4.63367,0.519459,0.060625
8,1.20162,188.461,5.30614,55222,429,183.099,0,40.5871,38.7442,55.8463,46.9003,0.309039,0.253916,0.044,4.75096,4.69663,0.026666,0.059333
9,1.39988,154.196,6.48525,58939,578,150.823,0,38.0946,39.5043,35.4245,37.0384,0.271201,0.181667,0.030458,2.96387,2.93396,0.01175,0.034917
10,1.55608,104.517,9.56786,61305,828,100.174,0.939917,25.9597,27.2224,22.7629,22.6593,0.17075,0.184542,0.029583,3.95442,3.92462,0.013167,0.037041
11,1.6624,105.418,9.486,63456,771,102.12,0,29.358,27.4171,21.8615,22.8565,0.170666,0.183083,0.028708,2.93617,2.91154,0.008709,0.033709
12,1.76968,105.627,9.46732,64191,763,102.238,0,27.0031,27.1158,22.076,25.3619,0.210957,0.186625,0.029333,3.00204,2.96625,0.017041,0.037417
13,1.87879,106.204,9.41583,66575,913,102.879,0,27.2293,27.5767,23.9771,23.4602,0.167124,0.191916,0.031083,2.93767,2.90754,0.012667,0.037208
14,1.98685,117.657,8.49928,70759,970,114.239,0,30.4459,29.7715,26.0071,27.2984,0.211961,0.200875,0.032583,3.03613,2.99946,0.016958,0.03625
15,2.11066,108.736,9.19657,77576,736,105.196,0,29.3549,28.2938,23.1898,23.6983,0.177293,0.195459,0.031833,3.143,3.10387,0.021833,0.042875
16,2.22039,105.921,9.44099,84408,1073,102.585,0,27.0951,27.3937,24.4493,22.9948,0.167708,0.197083,0.023625,2.92146,2.89596,0.012334,0.035
17,2.3273,106.643,9.37704,86775,1240,103.178,0,29.7136,27.6367,22.1568,22.9995,0.177665,0.192333,0.031083,3.04,3.00054,0.013208,0.038125
18,2.43502,106.67,9.37471,102623,1160,103.346,0,27.1426,27.6273,22.747,25.117,0.199454,0.200208,0.026458,2.91654,2.8935,0.007875,0.030417
19,2.54799,110.404,9.0576,262292,2674,106.909,0,28.6062,27.6302,26.3747,23.6376,0.1837,0.198459,0.032458,3.10133,3.07192,0.010125,0.03625
20,2.6626,115.701,8.64296,476849,4855,112.312,0.93575,28.1158,29.243,29.7314,23.558,0.173377,0.277125,0.028375,3.027,3.00312,0.010083,0.031875
21,2.78018,132.848,7.52739,1018773,8337,129.452,0,27.49,27.3911,45.5987,28.2909,0.189747,0.19625,0.030625,3.01662,2.98329,0.0185,0.045083
22,2.91513,239.761,4.17082,1498330,11988,233.635,0,36.0975,41.0249,111.361,43.2629,0.693044,0.298333,0.108334,4.91217,4.81679,0.04875,0.175166
23,3.15974,337.772,2.96058,1586149,14808,330.843,0,56.5445,60.8456,142.069,68.442,1.17238,0.472916,0.12625,5.36954,5.22875,0.0805,0.167834
24,3.50309,409.89,2.43968,1619908,15797,403.404,0,80.8178,73.3939,164.513,82.1081,1.23346,0.269167,0.089125,5.28625,5.20992,0.040041,0.113333
25,3.91714,358.195,2.79178,1833768,18678,351.01,0,63.1624,52.9289,167.148,65.7744,0.557079,0.507459,0.199542,5.62913,5.51458,0.03275,0.087291
26,4.28085,324.191,3.0846,2117217,21676,319.053,0,53.414,52.0453,143.077,68.6774,0.791752,0.379958,0.054792,4.33346,4.24937,0.037583,0.077917
27,4.61078,266.832,3.74768,2111024,21695,263.391,0,48.335,48.4039,108.011,57.2089,0.767959,0.203709,0.02975,2.93708,2.90008,0.01925,0.039875
28,4.87955,140.287,7.12822,1947778,19762,136.249,0,27.4518,27.8928,49.1231,31.006,0.193956,0.211208,0.036792,3.54092,3.497,0.020334,0.04975
29,5.02088,158.974,6.29033,1454662,14140,155.371,0,30.6133,29.8114,57.936,36.2182,0.214589,0.233792,0.041708,3.094,3.04746,0.020709,0.042958
