frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.315957,77.6311,12.8814,0,0,65.562,2.40829,32.9397,29.369,0.006959,0.002376,0.359082,0.181875,0.151083,8.90271,8.23258,0.651209,0.704083
1,0.466527,84.8096,11.7911,0,0,79.4848,0,41.7152,36.8916,0.005586,0.004038,0.285913,0.237708,0.274834,4.52029,4.48533,0.0055,0.105833
2,0.559405,79.379,12.5978,0,0,74.7934,0,36.4854,37.4513,0.005998,0.003957,0.296081,0.225083,0.039375,4.10883,4.082,0.003083,0.052333
3,0.645726,83.0862,12.0357,0,0,78.5559,0,39.7065,38.0692,0.003669,0.001789,0.250713,0.228208,0.034459,4.11029,4.08979,0.002292,0.0405
4,0.732758,86.3908,11.5753,0,0,81.5354,0,39.1697,41.5807,0.003462,0.001541,0.235078,0.2305,0.0375,4.35933,4.33717,0.00325,0.069333
5,0.828384,84.1555,11.8828,0,0,78.1402,0,37.8993,39.3905,0.005836,0.003499,0.283953,0.227208,0.046208,5.50587,5.47692,0.003167,0.060292
6,0.916387,84.838,11.7872,0,0,79.6376,0,41.7546,37.0897,0.004542,0.001629,0.231585,0.235291,0.041375,4.70971,4.6835,0.002417,0.045709
7,1.00412,150.597,6.64024,37858,417,145.74,0,38.6885,35.673,38.3516,32.1563,0.232998,0.207917,0.044375,4.26533,3.77325,0.469208,0.055375
8,1.16095,126.438,7.90904,55222,429,122.903,0,31.6714,29.7795,27.9033,32.7679,0.25596,0.197875,0.032459,3.09104,3.05254,0.019709,0.045167
9,1.29247,112.007,8.92799,58908,589,108.557,0,28.013,30.6983,23.8932,25.2116,0.224461,0.196417,0.0295,2.96062,2.927,0.016292,0.039042
10,1.40956,108.453,9.22055,60090,700,104.927,1.13146,27.3392,28.098,22.3758,25.344,0.171626,0.19275,0.028709,3.06975,3.04537,0.009125,0.033958
11,1.51999,104.857,9.53676,60555,656,101.348,0,26.331,26.6084,22.7366,25.0377,0.1725,0.188292,0.03025,3.13354,3.09779,0.017917,0.03825
12,1.62839,107.506,9.30178,60310,620,104.187,0,29.4173,27.7499,22.683,23.6624,0.202245,0.196,0.027625,2.95304,2.92342,0.013833,0.034667
13,1.73683,104.767,9.54503,64270,708,101.217,0,27.1481,27.3054,22.6637,23.382,0.196879,0.183083,0.032125,3.06346,3.02687,0.0185,0.041584
14,1.84665,114.309,8.7482,71751,680,110.838,0,28.4057,29.26,26.2608,26.238,0.199711,0.19275,0.027083,3.0835,3.05629,0.014,0.033875
15,1.96276,104.59,9.5611,76466,691,101.356,0,26.5611,26.791,22.5127,24.8526,0.175542,0.1915,0.024875,2.888,2.86279,0.012041,0.036208
16,2.06923,106.004,9.4336,82229,834,102.511,0,26.6123,27.3027,22.157,25.813,0.164916,0.191083,0.027958,3.1185,3.09129,0.011459,0.037541
17,2.17711,104.902,9.53274,93599,980,101.627,0,28.9124,26.8454,22.4042,22.8193,0.175998,0.195125,0.032917,2.912,2.88287,0.013625,0.035042
18,2.2839,104.979,9.5257,100122,1080,101.585,0,28.5403,27.2167,22.1575,23.0213,0.189332,0.1865,0.027041,3.02813,3.00338,0.009458,0.033333
19,2.39342,115.895,8.62852,273395,2506,112.521,0,27.4488,29.2916,30.8015,24.253,0.169125,0.265833,0.029208,2.98775,2.96379,0.008875,0.034083
20,2.51116,121.716,8.21584,482748,4341,118.459,0.923542,27.0063,29.3364,35.9952,24.5519,0.171833,0.193083,0.029583,2.893,2.86779,0.008667,0.030083
21,2.63536,133.941,7.46597,943034,7819,130.327,0,26.9982,28.892,47.0821,26.6278,0.221041,0.190208,0.040083,3.17271,3.13238,0.017625,0.047083
22,2.77033,276.941,3.61087,1477486,12590,270.586,0,45.023,38.8561,136.049,49.1969,0.327878,0.419291,0.085125,5.31104,5.24154,0.022458,0.081208
23,3.05003,370.252,2.70086,1685432,15507,362.743,0,69.5819,59.0197,156.624,74.861,0.831215,0.568667,0.168375,5.68471,5.53092,0.08775,0.193792
24,3.42984,370.272,2.70072,1810459,18390,364.409,0,67.103,73.8275,141.799,79.2152,1.21654,0.332,0.056,4.722,4.6565,0.027084,0.067
25,3.8039,345.008,2.89848,2129204,21889,339.069,0,65.0681,56.5613,144.533,71.0149,0.692713,0.53925,0.081709,5.099,5.02529,0.032833,0.065958
26,4.15325,322.905,3.09689,2175969,21420,315.307,0,54.7596,50.7484,144.72,62.05,0.813626,0.5325,0.12625,5.46733,5.28933,0.108209,0.226458
27,4.48163,389.567,2.56695,1806234,17664,383.755,0,74.9195,65.2683,158.116,82.7702,1.42167,0.3965,0.053667,5.02804,4.95796,0.028583,0.063875
28,4.8758,341.336,2.92967,1413015,14303,334.507,0,59.6435,55.7389,143.929,73.6193,0.746379,0.328125,0.060541,6.29671,6.2565,0.017958,0.040708
29,5.21982,148.787,6.72101,1164713,11077,145.497,0,30.1917,32.3257,51.4501,30.8648,0.183292,0.196166,0.028125,2.91558,2.88425,0.0165,0.038209
