frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.311342,78.1445,12.7968,0,0,66.0077,2.55125,31.8068,30.8559,0.005415,0.001628,0.309087,0.179208,0.159292,8.89729,8.16221,0.715459,0.698125
1,0.398954,59.0416,16.9372,0,0,54.6777,0,26.8946,27.0571,0.003128,0.001914,0.247462,0.193083,0.231084,3.72108,3.70058,0.002625,0.077375
2,0.46194,60.1912,16.6137,0,0,56.8103,0,27.8802,28.2383,0.00321,0.00271,0.224457,0.184875,0.034917,2.96154,2.9375,0.002583,0.042833
3,0.524736,62.6721,15.9561,0,0,59.2146,0,29.1036,29.4462,0.001956,0.000873,0.199411,0.184625,0.031375,3.05029,3.03242,0.001708,0.04
4,0.589375,60.3257,16.5767,0,0,56.8305,0,27.8804,28.2714,0.001794,0.001125,0.203001,0.192417,0.029167,3.06992,3.0495,0.002333,0.053083
5,0.651658,55.8959,17.8904,0,0,52.6748,0,25.4622,26.5415,0.001579,0.001003,0.210662,0.181625,0.025208,2.85692,2.84262,0.002,0.030458
6,0.709256,55.0772,18.1563,0,0,51.6631,0,25.0518,25.9289,0.001584,0.001122,0.237335,0.180583,0.026375,3.05492,3.03804,0.001916,0.041541
7,0.766153,88.7367,11.2693,37858,417,85.1201,0,25.634,25.8635,15.1614,17.7708,0.192173,0.186458,0.037333,3.21371,2.89863,0.297125,0.039209
8,0.856446,98.0062,10.2034,55225,429,94.7886,0,25.4263,26.1207,20.6551,21.928,0.185496,0.197875,0.028083,2.85679,2.82717,0.014541,0.03225
9,0.956243,98.4899,10.1533,59011,591,95.0377,0,25.4463,25.8399,21.101,21.9817,0.184255,0.198625,0.027458,3.07713,3.04983,0.011458,0.031917
10,1.05654,99.6133,10.0388,60727,716,96.3895,0.93175,25.5461,26.0353,21.2981,21.9435,0.180661,0.181375,0.028917,2.85592,2.82883,0.01075,0.0365
11,1.15801,97.7513,10.23,60640,684,94.5424,0,25.404,25.7398,20.8547,21.9167,0.173329,0.182458,0.029334,2.83046,2.80075,0.014208,0.036833
12,1.25753,96.9515,10.3144,59748,621,93.7351,0,25.1937,25.6592,20.7537,21.5018,0.17721,0.178917,0.02775,2.84892,2.81712,0.014667,0.034208
13,1.3563,97.0902,10.2997,64573,698,93.8958,0,24.9002,25.6479,21.1122,21.5743,0.201962,0.178125,0.0285,2.83121,2.80358,0.013209,0.032
14,1.45516,96.6699,10.3445,69655,765,93.4175,0,24.8609,25.5377,20.9632,21.4362,0.166289,0.183084,0.027917,2.88821,2.85679,0.0165,0.035291
15,1.55371,97.3839,10.2686,74852,690,94.1505,0,25.0629,25.659,21.4818,21.3288,0.169874,0.179292,0.028084,2.85529,2.82504,0.013666,0.033334
16,1.6529,96.5992,10.3521,81400,767,93.4267,0,24.8933,25.4904,21.1063,21.3236,0.164874,0.182375,0.02625,2.82217,2.80058,0.009375,0.029625
17,1.75126,96.9065,10.3192,86877,912,93.7215,0,25.0469,25.688,20.8528,21.5185,0.169752,0.181083,0.02575,2.82779,2.7985,0.013584,0.031292
18,1.84997,97.8127,10.2236,95635,1011,94.6227,0,25.1974,25.7074,20.8085,22.2777,0.178497,0.183542,0.029791,2.81833,2.79013,0.013,0.032583
19,1.94957,107.633,9.29086,251673,2241,104.426,0,25.1464,25.7805,30.2477,22.5897,0.205704,0.182541,0.029125,2.84583,2.82046,0.008791,0.031083
20,2.059,112.614,8.87992,504265,4417,109.541,0.923541,25.2767,25.7749,34.5502,22.3928,0.170157,0.176916,0.027917,2.70754,2.68296,0.009834,0.034417
21,2.17338,123.526,8.09549,938650,8045,120.241,0,25.3851,25.6649,43.6922,24.856,0.173836,0.18775,0.028333,2.92029,2.89696,0.00975,0.034
22,2.29871,130.387,7.6695,1429338,12039,127.104,0,25.5781,25.7007,49.2799,25.8837,0.197911,0.182958,0.026958,2.91021,2.8765,0.017958,0.044459
23,2.42998,121.45,8.23383,1738359,15869,118.116,0,25.9229,25.6183,40.037,25.899,0.164412,0.184208,0.027667,2.92267,2.89817,0.011667,0.0335
24,2.5523,123.756,8.08041,1970685,19400,120.554,0,26.0782,25.6117,42.4928,25.7231,0.168959,0.183834,0.025792,2.80483,2.78262,0.010542,0.033042
25,2.67787,126.232,7.92194,2071358,21365,122.938,0,25.2583,25.7124,45.7328,25.602,0.169417,0.186708,0.025917,2.93183,2.904,0.014208,0.038958
26,2.80583,126.655,7.89545,2040541,20910,123.303,0,25.4502,25.8865,45.2161,26.0817,0.202668,0.182792,0.030416,2.964,2.93083,0.014458,0.037916
27,2.93438,124.671,8.02108,1662703,17083,121.461,0,25.3848,25.6538,44.0905,25.6908,0.176002,0.184333,0.030833,2.81875,2.78558,0.014875,0.035166
28,3.06084,125.663,7.95782,1503811,14364,122.444,0,25.2337,25.7606,45.3428,25.4476,0.194829,0.182625,0.027875,2.84017,2.81117,0.014084,0.038375
29,3.18829,122.666,8.15219,1305878,12706,119.506,0,25.2103,25.6961,42.7618,25.2018,0.168503,0.184333,0.027834,2.79629,2.76688,0.014916,0.034833
