frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.329477,87.9426,11.3711,0,0,75.3519,2.64546,35.0006,36.7513,0.009624,0.002291,0.420707,0.177,0.132417,9.43129,8.78637,0.62575,0.681209
1,0.489491,87.8622,11.3815,0,0,81.9825,0,40.9972,40.157,0.005914,0.00279,0.291001,0.230417,0.269209,5.10833,5.07908,0.003583,0.092916
2,0.585013,80.679,12.3948,0,0,76.1008,0,40.3483,34.8191,0.008457,0.004248,0.362792,0.225292,0.04525,4.10054,4.07192,0.004125,0.050333
3,0.66917,83.3277,12.0008,0,0,78.6658,0,42.1595,35.6621,0.005835,0.002581,0.278875,0.246166,0.032291,4.18379,4.16333,0.002834,0.044125
4,0.758065,82.1297,12.1759,0,0,77.5241,0,36.8955,39.8206,0.005502,0.002334,0.26546,0.235083,0.031917,4.15579,4.13571,0.002916,0.063166
5,0.84269,80.8866,12.363,0,0,76.3372,0,37.7966,37.778,0.003038,0.001126,0.230083,0.231334,0.031375,4.11071,4.08913,0.003083,0.047
6,0.926309,80.685,12.3939,0,0,75.3261,0,39.5087,35.0363,0.003126,0.001035,0.203955,0.242333,0.035041,4.87504,4.85475,0.00425,0.058709
7,1.01357,159.415,6.27295,37858,417,153.541,0,39.9085,39.7086,39.1528,33.7839,0.305377,0.230666,0.056916,5.29192,4.72608,0.535375,0.063375
8,1.1766,204.869,4.88116,55626,428,199.495,0,47.1509,41.7352,54.1507,54.9358,0.298671,0.711958,0.057792,4.69708,4.63325,0.035833,0.065
9,1.39097,263.829,3.79034,59387,558,257.262,0,64.821,55.0212,68.1482,67.5253,0.456044,0.534542,0.084833,5.49358,5.41179,0.031708,0.081375
10,1.66073,257.742,3.87985,60538,712,251.529,2.31296,63.9295,57.5855,62.7269,63.514,0.429998,0.356041,0.079542,5.26617,5.19325,0.026125,0.098375
11,1.92742,250.006,3.9999,60312,676,244.139,0,67.2762,51.0585,60.6392,63.7843,0.452041,0.389625,0.051125,5.15988,5.10062,0.029167,0.072708
12,2.18194,241.863,4.13458,60289,639,235.417,0,55.7068,51.9878,62.2945,63.7602,0.49838,0.514708,0.07425,5.53046,5.45329,0.032833,0.074042
13,2.43105,266.798,3.74815,64361,699,259.888,0,63.0056,61.1102,66.045,67.7914,0.577461,0.50975,0.126916,5.60588,5.49267,0.049458,0.106834
14,2.70261,266.699,3.74954,69866,701,260.275,0,67.5147,60.179,64.6838,66.0054,0.780746,0.371833,0.061333,5.50608,5.41558,0.041208,0.0845
15,2.97397,250.65,3.98963,76593,711,244.45,0,54.9918,56.78,65.4318,65.7774,0.409129,0.397625,0.064292,5.29371,5.21871,0.035209,0.089917
16,3.2291,269.444,3.71135,80490,808,263.051,0,68.5015,60.3867,63.9449,68.1696,0.706335,0.529584,0.075125,5.4085,5.33638,0.025167,0.085125
17,3.50274,259.465,3.85408,86217,940,251.463,0,59.8637,62.3373,63.4252,63.884,0.806911,0.2595,0.09575,6.85021,6.71179,0.089583,0.121417
18,3.76716,262.135,3.81483,98145,1130,254.813,0,65.95,60.0949,63.9639,61.8817,1.1175,0.606792,0.142292,5.72258,5.59608,0.052042,0.135583
19,4.03571,296.278,3.3752,250264,2522,289.973,0,66.317,56.3783,96.3993,68.8569,0.702167,0.53425,0.0835,5.22129,5.14029,0.032708,0.072791
20,4.33748,237.377,4.21271,490327,4431,233.965,2.55642,53.805,47.4196,73.241,55.7589,0.58404,0.194542,0.034208,2.96125,2.93425,0.009584,0.035542
21,4.57672,137.514,7.27198,942154,7982,134.254,0,26.0724,26.0833,51.897,29.528,0.195459,0.193583,0.029708,2.90029,2.87617,0.009208,0.032166
22,4.71611,135.951,7.35557,1486935,12270,132.659,0,26.386,26.8039,50.3418,28.4672,0.173292,0.201583,0.028417,2.91004,2.88267,0.0105,0.03775
23,4.85305,129.789,7.70479,1502513,14468,126.493,0,29.0038,26.6765,42.1344,28.0221,0.16888,0.197542,0.027042,2.87862,2.85575,0.00925,0.033208
24,4.98395,136.354,7.33385,1642425,17092,132.238,0,27.2421,29.4907,45.5096,29.0888,0.241541,0.2165,0.041125,3.48046,3.43913,0.015958,0.05275
25,5.12275,331.27,3.01869,1798393,19190,320.248,0,55.1034,55.1875,139.015,68.702,0.929124,0.523583,0.128333,9.95533,9.82517,0.076958,0.143084
26,5.45796,434.839,2.2997,1910710,19700,427.497,0,74.6551,68.8492,196.327,83.8309,1.35079,0.61475,0.140666,5.55242,5.43758,0.053792,0.151917
27,5.89909,432.609,2.31155,1854864,17810,425.398,0,66.7129,59.8257,217.276,78.7523,1.20408,0.53875,0.114541,5.6485,5.47312,0.106791,0.18
28,6.33863,357.615,2.7963,1642161,17026,350.583,0,76.8165,67.0492,123.702,80.0184,1.31434,0.543125,0.138167,5.42004,5.28279,0.069167,0.169333
29,6.70055,324.805,3.07878,1378604,14014,318.64,0,56.9528,53.6367,137.067,68.7154,1.06421,0.406917,0.068791,5.28979,5.21558,0.031541,0.070125
