frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.32167,91.82,10.8909,0,0,79.4098,2.51392,37.9829,38.0415,0.006255,0.00204,0.327671,0.196792,0.144125,9.062,8.39104,0.650167,0.656042
1,0.423984,65.6652,15.2288,0,0,58.718,0,29.619,28.3945,0.002376,0.001495,0.228836,0.193667,0.198166,6.34308,6.32396,0.003625,0.077084
2,0.493295,66.4939,15.039,0,0,62.9795,0,30.4886,31.7834,0.002253,0.000997,0.223749,0.197958,0.033458,3.08537,3.06125,0.002792,0.041959
3,0.56312,61.4342,16.2776,0,0,58.0253,0,29.4995,27.7699,0.003004,0.001373,0.277541,0.197791,0.0315,3.008,2.98533,0.005375,0.055917
4,0.626418,65.276,15.3196,0,0,61.6584,0,28.211,32.7473,0.002211,0.001334,0.203416,0.197666,0.030875,3.14496,3.12387,0.002625,0.057458
5,0.693551,68.7535,14.5447,0,0,65.1333,0,32.8325,31.5862,0.002577,0.001293,0.216787,0.197666,0.0295,3.21067,3.19146,0.002417,0.039625
6,0.764139,61.7852,16.1851,0,0,58.5254,0,27.6425,30.1772,0.002377,0.00117,0.238961,0.19275,0.020375,2.93788,2.92821,0.001292,0.02925
7,0.827368,97.8898,10.2156,37859,417,93.9178,0,29.5301,28.2241,16.3673,19.1238,0.196088,0.195959,0.027333,3.579,3.27263,0.29125,0.037459
8,0.926795,108.179,9.24392,55325,446,104.614,0,26.8031,31.0361,21.5992,24.5518,0.16729,0.18475,0.030375,3.19829,3.16729,0.015,0.032333
9,1.03771,103.773,9.63643,58807,563,100.305,0,27.5574,25.4925,21.3067,25.2388,0.215375,0.178,0.041958,3.04117,3.00208,0.018208,0.041208
10,1.14348,104.109,9.60536,60871,803,100.743,0.917709,27.3033,25.9733,21.0954,24.8383,0.166961,0.180083,0.024833,3.00387,2.98129,0.008542,0.029209
11,1.24848,105.717,9.45919,62462,755,100.824,0,28.6943,25.7525,20.9695,24.7695,0.174667,0.179667,0.028417,4.48658,4.457,0.013792,0.031167
12,1.35603,114.748,8.71474,63507,724,110.08,0,26.8797,30.0788,23.9952,28.2966,0.262588,0.19525,0.036291,4.16696,4.1245,0.020625,0.047792
13,1.47295,123.846,8.07456,67091,809,120.285,0,29.6943,28.1162,26.103,35.6701,0.22537,0.188292,0.027542,3.17983,3.15196,0.013,0.037667
14,1.59772,107.658,9.28871,71538,1000,104.056,0,27.7045,27.973,21.988,25.4973,0.215417,0.375958,0.033958,3.13708,3.1025,0.017292,0.03975
15,1.70719,104.326,9.58537,75605,774,101.027,0,29.5374,25.4055,21.4789,23.9881,0.167753,0.184167,0.025958,2.92667,2.89842,0.013625,0.035792
16,1.81325,105.24,9.50209,80246,777,101.563,0,28.0248,27.6013,21.4096,23.857,0.172916,0.229917,0.029458,3.29062,3.26033,0.013625,0.03575
17,1.92149,105.687,9.46188,84568,1022,102.12,0,27.8108,26.3942,21.743,25.5392,0.169497,0.196666,0.028375,3.19362,3.16842,0.010458,0.035917
18,2.02906,104.628,9.55764,91436,1231,101.155,0,28.462,25.5884,21.5011,24.9634,0.193582,0.179333,0.029041,3.10162,3.07679,0.009916,0.033083
19,2.13673,108.079,9.25253,239245,2570,104.594,0,26.9707,27.1784,25.3899,24.4177,0.175501,0.183833,0.031791,3.10933,3.08254,0.009833,0.033709
20,2.24661,124.853,8.00941,471915,4549,121.178,0.904167,28.338,27.6733,36.0281,27.593,0.169789,0.195666,0.0555,3.17621,3.14683,0.011791,0.041084
21,2.3736,230.044,4.347,924408,8012,225.3,0,46.7276,46.0405,90.524,40.8918,0.419795,0.289583,0.051417,4.21983,4.18404,0.01125,0.036292
22,2.60572,145.128,6.89048,1429841,12143,141.642,0,28.7602,27.6731,53.1882,31.3664,0.184455,0.182375,0.027375,3.09729,3.06046,0.022834,0.048792
23,2.75418,129.837,7.70199,1623956,15301,126.458,0,26.847,27.6919,42.144,29.142,0.167959,0.184,0.026458,3.00983,2.98092,0.015,0.042667
24,2.88712,137.303,7.28318,1560470,16095,133.781,0,27.9136,27.2404,47.6884,30.2855,0.171455,0.197625,0.02825,3.14221,3.11492,0.011709,0.037958
25,3.02635,136.1,7.34753,1646038,17225,132.501,0,28.9864,26.3516,44.7484,31.7711,0.172874,0.188541,0.031875,3.2155,3.18679,0.011125,0.032667
26,3.16439,135.699,7.36925,1985105,19276,132.191,0,29.3032,26.7789,43.4915,31.9522,0.179751,0.201208,0.028833,3.13208,3.10542,0.011541,0.035917
27,3.3037,142.665,7.00943,1994262,19983,138.624,0,29.1981,28.8332,47.7832,31.9445,0.235627,0.212292,0.041125,3.46971,3.41933,0.024708,0.052792
28,3.44754,185.099,5.4025,1563843,15764,181.496,0,33.4256,35.089,68.2079,44.024,0.240163,0.189834,0.030041,3.16242,3.13021,0.016083,0.03425
29,3.63676,133.204,7.50726,1080259,10334,129.33,0,27.1832,27.0297,43.7765,30.6757,0.173291,0.202958,0.032042,3.48942,3.45725,0.015209,0.037583
