frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.31533,80.8157,12.3738,0,0,69.0349,1.90725,34.3322,31.985,0.007333,0.002084,0.326914,0.186042,0.144417,8.60479,7.92475,0.661792,0.715917
1,0.462152,72.7974,13.7368,0,0,68.2728,0,34.1426,33.2935,0.006581,0.003667,0.314211,0.199542,0.278375,3.77021,3.74063,0.0035,0.0825
2,0.54008,73.3175,13.6393,0,0,69.2267,0,32.3625,36.1232,0.003211,0.001751,0.240332,0.204708,0.035291,3.65092,3.62633,0.003458,0.050208
3,0.619263,84.5498,11.8274,0,0,79.532,0,41.9761,36.7534,0.003535,0.001421,0.229794,0.249917,0.039625,4.54688,4.52037,0.002583,0.043041
4,0.707589,81.8392,12.2191,0,0,78.0071,0,36.0104,41.1846,0.003958,0.001628,0.282081,0.190333,0.037667,3.30642,3.28225,0.002625,0.0635
5,0.791979,72.0749,13.8745,0,0,66.4201,0,34.0076,31.5393,0.003908,0.001709,0.264668,0.247,0.05025,5.12404,5.083,0.006875,0.074375
6,0.869764,88.3715,11.3159,0,0,83.0878,0,39.8753,42.3989,0.004122,0.002337,0.257374,0.233917,0.044833,4.78933,4.76163,0.005291,0.058917
7,0.962044,162.814,6.14198,37861,417,156.681,0,44.5106,40.212,38.3685,32.5242,0.235955,0.444167,0.047042,5.54204,4.98979,0.526625,0.059375
8,1.1302,186.969,5.34848,55326,445,181.672,0,43.3419,37.3672,54.1687,45.9082,0.26329,0.247792,0.039208,4.75158,4.70621,0.021958,0.051958
9,1.32102,196.831,5.08051,58672,591,191.479,0,43.249,41.597,56.1152,49.483,0.305331,0.293084,0.043459,4.70521,4.66021,0.01875,0.063666
10,1.52744,155.578,6.42764,64802,742,151.993,2.24592,34.4097,34.6305,40.5907,39.2993,0.295418,0.189208,0.036125,3.1155,3.08504,0.013333,0.044125
11,1.68633,120.578,8.29338,68118,710,114.279,0,29.9389,29.348,25.6691,28.4948,0.24008,0.206875,0.032833,5.72342,5.6835,0.0225,0.047667
12,1.80922,115.865,8.63075,70675,812,112.578,0,30.7766,30.215,24.673,26.2232,0.219874,0.196167,0.023917,2.92017,2.88929,0.019291,0.042541
13,1.92619,104.438,9.57504,72815,804,101.041,0,26.5337,26.9668,21.9327,24.9506,0.169042,0.188833,0.030584,2.94954,2.92054,0.013083,0.031334
14,2.03154,105.66,9.46432,82839,830,102.224,0,29.0334,26.9304,22.3849,23.225,0.166959,0.198791,0.031709,3.02237,2.98563,0.022666,0.047709
15,2.13821,107.469,9.30503,86125,943,104.041,0,26.4563,29.4331,23.965,23.5161,0.18104,0.199042,0.028584,2.98517,2.95779,0.010666,0.035666
16,2.24933,105.907,9.44229,96255,1035,102.491,0,26.5951,29.8661,22.2118,23.1638,0.16992,0.190666,0.027625,3.028,3.00629,0.008583,0.0335
17,2.35714,105.646,9.46555,108192,1059,102.172,0,26.4886,27.4745,23.1702,24.3404,0.188214,0.19775,0.027875,3.05892,3.03167,0.011459,0.039541
18,2.46952,141.778,7.05328,137447,1318,138.437,0,31.7059,32.1601,37.4205,36.346,0.297206,0.181584,0.027709,2.88675,2.86333,0.009333,0.033708
19,2.61339,120.809,8.27755,317824,3082,117.427,0,26.3134,26.9498,37.3229,26.2096,0.167423,0.185167,0.028583,3.00871,2.97788,0.016458,0.042167
20,2.73588,126.234,7.92182,502090,4739,122.926,0.994083,27.6624,27.7126,40.0562,25.8488,0.17646,0.193875,0.027,2.89792,2.87104,0.011834,0.038167
21,2.86471,137.204,7.28841,1057861,8004,133.903,0,28.921,27.0565,49.9043,27.3396,0.193416,0.201458,0.029708,2.92679,2.90037,0.010083,0.034125
22,3.0038,135.138,7.39985,1369555,11437,131.806,0,27.3257,27.0878,48.082,28.6608,0.170496,0.201125,0.029208,2.96471,2.94092,0.009708,0.03225
23,3.14085,132.373,7.55441,1713836,15423,129.08,0,27.0338,27.3267,44.9241,29.1455,0.173706,0.196334,0.027458,2.93183,2.907,0.010709,0.033291
24,3.27516,128.721,7.76873,1705692,17413,125.426,0,29.032,27.1088,40.882,27.7479,0.169207,0.202833,0.029,2.94496,2.92054,0.01,0.032208
25,3.40576,185.425,5.393,1889277,18770,180.056,0,33.9996,32.1488,76.9657,35.8386,0.296249,0.269333,0.044417,4.71917,4.67204,0.021916,0.064375
26,3.59379,396.444,2.52242,2070876,19666,388.216,0,74.02,68.6002,163.361,78.9862,1.08975,0.658542,0.3115,5.6525,5.46408,0.126167,0.241292
27,3.99458,423.714,2.36008,1842758,17653,415.949,0,77.7485,86.7418,159.459,88.468,1.62217,0.599334,0.173375,5.95992,5.76542,0.11975,0.190125
28,4.42551,351.723,2.84315,1405084,13894,345.956,0,63.8145,58.2619,144.523,77.233,0.950289,0.271333,0.068416,4.78546,4.70975,0.039458,0.073375
29,4.7811,296.605,3.37149,1150205,10907,293.062,0,58.369,53.8391,115.525,63.803,0.777338,0.259042,0.039542,3.07142,3.0365,0.01475,0.035625
