frame_sequence,wall_time_seconds,frame_ms,fps,broad_collisions,narrow_collisions,physics_total,bvh_build,broad_refit,broad_enlarge_trajectory,broad_detect,narrow_phase,system_update,metal_commit,mesh_upload,render_total,scene_draw,debug_draw,imgui_draw
0,0.312099,88.669,11.2779,0,0,76.8031,2.41138,35.7365,37.7886,0.008742,0.002834,0.379207,0.182,0.140125,8.76267,8.08371,0.660458,0.654083
1,0.46726,86.8207,11.518,0,0,81.4543,0,39.9,40.6611,0.006539,0.004294,0.320165,0.242083,0.30075,4.57692,4.54817,0.002792,0.081416
2,0.559624,84.4843,11.8365,0,0,79.4421,0,40.3116,38.3202,0.002787,0.002043,0.230505,0.252125,0.042042,4.54283,4.51708,0.002833,0.052584
3,0.654874,85.2511,11.7301,0,0,80.0827,0,37.5781,41.601,0.007127,0.005836,0.325956,0.217083,0.046125,4.6405,4.6085,0.005833,0.072417
4,0.744366,83.9505,11.9118,0,0,79.106,0,39.2885,38.9601,0.003746,0.002168,0.25925,0.286083,0.033292,4.38275,4.36263,0.0035,0.077958
5,0.832211,82.9335,12.0579,0,0,78.3577,0,36.9299,40.5956,0.005202,0.003708,0.290457,0.229708,0.030334,4.17167,4.15042,0.002458,0.041666
6,0.921819,78.8738,12.6785,0,0,74.1561,0,38.4216,34.9377,0.003289,0.001713,0.240835,0.249708,0.036125,4.22196,4.1995,0.00225,0.047333
7,1.00413,147.835,6.76429,37856,415,143.185,0,36.0362,36.1416,36.5388,33.6158,0.242128,0.231458,0.035625,4.13338,3.6785,0.4325,0.05375
8,1.16074,139.557,7.16554,55163,458,136.082,0,31.7518,31.0529,34.5309,37.965,0.232374,0.241709,0.034542,3.05325,3.02017,0.016042,0.039875
9,1.30652,104.289,9.58876,61342,595,100.772,0,28.0382,26.695,21.8827,23.4938,0.203794,0.182458,0.029375,3.11633,3.08596,0.012666,0.035708
10,1.4128,104.134,9.60297,62503,738,100.755,0.91375,28.026,26.7017,21.6368,22.8393,0.16866,0.185542,0.033625,2.97262,2.94188,0.010041,0.035667
11,1.51881,103.495,9.66228,65263,705,100.24,0,28.4152,26.3961,21.6918,23.097,0.175876,0.184708,0.028458,2.89671,2.86563,0.014291,0.032167
12,1.62412,103.857,9.62866,66706,684,100.573,0,26.3663,28.4165,22.0592,23.0706,0.205292,0.185458,0.02925,2.90829,2.87708,0.013917,0.03425
13,1.72987,106.489,9.39067,70270,873,103.196,0,27.0045,27.2421,22.2986,26.0133,0.173076,0.194625,0.026584,2.938,2.91471,0.009042,0.033209
14,1.83829,112.449,8.89289,74442,920,108.677,0,29.691,27.8971,24.7577,25.5441,0.21196,0.214,0.03825,3.29325,3.25608,0.015334,0.044084
15,1.95311,113.949,8.77582,79128,774,110.6,0,28.077,30.8967,25.1491,25.8122,0.201213,0.183292,0.032084,2.97296,2.94371,0.013542,0.030958
16,2.06889,103.757,9.63794,84869,1071,100.515,0,26.6699,28.03,22.126,23.0541,0.169792,0.194458,0.024958,2.89242,2.87087,0.008916,0.031291
17,2.17437,104.097,9.60638,87617,1264,100.737,0,26.1553,28.4655,22.5977,22.8802,0.175709,0.192125,0.028458,2.99867,2.96542,0.01875,0.0385
18,2.28031,104.596,9.56058,94994,1108,101.308,0,26.3556,28.4994,22.7602,23.027,0.194203,0.195708,0.03,2.91979,2.88904,0.013541,0.032875
19,2.3874,108.952,9.17835,237586,2510,105.695,0,26.2175,26.2999,26.6774,25.8677,0.170593,0.192875,0.028292,2.898,2.87196,0.008625,0.030083
20,2.49819,115.041,8.69252,464208,4554,111.695,0.910541,26.697,26.7743,31.0723,25.5862,0.173165,0.1935,0.032542,2.9355,2.90879,0.009959,0.03225
21,2.61509,134.728,7.42237,938944,8201,131.427,0,26.8549,26.454,49.3473,28.0861,0.205539,0.194667,0.031709,2.89567,2.86362,0.014917,0.040917
22,2.75185,141.762,7.05407,1340805,11443,138.295,0,29.0345,26.853,53.8369,27.8195,0.217,0.202625,0.033042,3.00871,2.97346,0.017084,0.051042
23,2.8957,308.874,3.23757,1646126,15537,302.165,0,54.436,49.4828,130.902,64.8032,0.927548,0.56825,0.155583,5.34958,5.23362,0.049084,0.141083
24,3.20964,382.318,2.61562,1742688,17134,375.418,0,70.2734,68.452,154.032,79.674,1.22909,0.528875,0.128083,5.48529,5.33929,0.089875,0.194667
25,3.599,386.331,2.58845,1681334,17976,380.38,0,70.9997,63.885,164.663,78.4752,1.07063,0.43675,0.055083,5.20079,5.15192,0.0185,0.0785
26,3.98965,398.692,2.5082,1884500,18944,391.609,0,66.5043,64.2447,180.138,77.7869,1.15162,0.549042,0.116125,5.71338,5.61254,0.05325,0.095708
27,4.3931,547.099,1.82782,2052335,19361,539.312,0,74.8005,71.7321,295.985,93.849,1.58033,0.389667,0.065958,6.82921,6.73875,0.042167,0.074875
28,4.94437,418.064,2.39198,1497301,14741,410.353,0,72.1594,68.0927,186.104,80.9884,1.06262,0.565667,0.156375,5.46854,5.30392,0.092042,0.191375
29,5.36639,357.861,2.79438,1042109,11141,351.899,0,72.0056,61.8206,141.068,75.035,0.953664,0.31125,0.04975,4.98329,4.913,0.0425,0.061333
